callbackTime_mobile,color_mobile,colorName_mobile,displayTime_mobile,index_mobile,t0_us_mobile,offset_us_mobile,corrected_callbackTime_mobile,corrected_displayTime_mobile,detectTime_fixture,index_fixture,value_fixture,t0_us_fixture,offset_us_fixture,corrected_detectTime_fixture,display_latency_us,callback_latency_us,phone_model,load
35004356,1,WHITE,35005139,0,1647148074782916,5858,1647148109781414,1647148109782197,,,,,,,,,Google Pixel 5a1,none
35204482,0,BLACK,35205056,1,1647148074782916,5858,1647148109981540,1647148109982114,35277420.0,1.0,DARK,1647148074783173.0,1557.0,1647148110059036.0,76922.0,77496.0,Google Pixel 5a1,none
35406657,1,WHITE,35407252,2,1647148074782916,5858,1647148110183715,1647148110184310,35474540.0,2.0,LIGHT,1647148074783173.0,1557.0,1647148110256156.0,71846.0,72441.0,Google Pixel 5a1,none
35609054,0,BLACK,35610305,3,1647148074782916,5858,1647148110386112,1647148110387363,35689580.0,3.0,DARK,1647148074783173.0,1557.0,1647148110471196.0,83833.0,85084.0,Google Pixel 5a1,none
35809879,1,WHITE,35811293,4,1647148074782916,5858,1647148110586937,1647148110588351,35868782.0,4.0,LIGHT,1647148074783173.0,1557.0,1647148110650398.0,62047.0,63461.0,Google Pixel 5a1,none
36012453,0,BLACK,36013643,5,1647148074782916,5858,1647148110789511,1647148110790701,36083820.0,5.0,DARK,1647148074783173.0,1557.0,1647148110865436.0,74735.0,75925.0,Google Pixel 5a1,none
36213140,1,WHITE,36214564,6,1647148074782916,5858,1647148110990198,1647148110991622,36263020.0,6.0,LIGHT,1647148074783173.0,1557.0,1647148111044636.0,53014.0,54438.0,Google Pixel 5a1,none
36415656,0,BLACK,36417024,7,1647148074782916,5858,1647148111192714,1647148111194082,36495980.0,7.0,DARK,1647148074783173.0,1557.0,1647148111277596.0,83514.0,84882.0,Google Pixel 5a1,none
36618464,1,WHITE,36619617,8,1647148074782916,5858,1647148111395522,1647148111396675,36693100.0,8.0,LIGHT,1647148074783173.0,1557.0,1647148111474716.0,78041.0,79194.0,Google Pixel 5a1,none
36817124,0,BLACK,36817717,9,1647148074782916,5858,1647148111594182,1647148111594775,36908140.0,9.0,DARK,1647148074783173.0,1557.0,1647148111689756.0,94981.0,95574.0,Google Pixel 5a1,none
37018651,1,WHITE,37019791,10,1647148074782916,5858,1647148111795709,1647148111796849,37087341.0,10.0,LIGHT,1647148074783173.0,1557.0,1647148111868957.0,72108.0,73248.0,Google Pixel 5a1,none
37219315,0,BLACK,37220440,11,1647148074782916,5858,1647148111996373,1647148111997498,37302380.0,11.0,DARK,1647148074783173.0,1557.0,1647148112083996.0,86498.0,87623.0,Google Pixel 5a1,none
37421351,1,WHITE,37422551,12,1647148074782916,5858,1647148112198409,1647148112199609,37481580.0,12.0,LIGHT,1647148074783173.0,1557.0,1647148112263196.0,63587.0,64787.0,Google Pixel 5a1,none
37623454,0,BLACK,37624758,13,1647148074782916,5858,1647148112400512,1647148112401816,37696621.0,13.0,DARK,1647148074783173.0,1557.0,1647148112478237.0,76421.0,77725.0,Google Pixel 5a1,none
37825139,1,WHITE,37826311,14,1647148074782916,5858,1647148112602197,1647148112603369,37893740.0,14.0,LIGHT,1647148074783173.0,1557.0,1647148112675356.0,71987.0,73159.0,Google Pixel 5a1,none
38025030,0,BLACK,38026175,15,1647148074782916,5858,1647148112802088,1647148112803233,38108780.0,15.0,DARK,1647148074783173.0,1557.0,1647148112890396.0,87163.0,88308.0,Google Pixel 5a1,none
38225981,1,WHITE,38227031,16,1647148074782916,5858,1647148113003039,1647148113004089,38287980.0,16.0,LIGHT,1647148074783173.0,1557.0,1647148113069596.0,65507.0,66557.0,Google Pixel 5a1,none
38427811,0,BLACK,38429098,17,1647148074782916,5858,1647148113204869,1647148113206156,38503020.0,17.0,DARK,1647148074783173.0,1557.0,1647148113284636.0,78480.0,79767.0,Google Pixel 5a1,none
38629612,1,WHITE,38631031,18,1647148074782916,5858,1647148113406670,1647148113408089,38682221.0,18.0,LIGHT,1647148074783173.0,1557.0,1647148113463837.0,55748.0,57167.0,Google Pixel 5a1,none
38831289,0,BLACK,38832327,19,1647148074782916,5858,1647148113608347,1647148113609385,38897260.0,19.0,DARK,1647148074783173.0,1557.0,1647148113678876.0,69491.0,70529.0,Google Pixel 5a1,none
39032361,1,WHITE,39033506,20,1647148074782916,5858,1647148113809419,1647148113810564,39112300.0,20.0,LIGHT,1647148074783173.0,1557.0,1647148113893916.0,83352.0,84497.0,Google Pixel 5a1,none
39233231,0,BLACK,39234421,21,1647148074782916,5858,1647148114010289,1647148114011479,39327340.0,21.0,DARK,1647148074783173.0,1557.0,1647148114108956.0,97477.0,98667.0,Google Pixel 5a1,none
39433089,1,WHITE,39434316,22,1647148074782916,5858,1647148114210147,1647148114211374,39506540.0,22.0,LIGHT,1647148074783173.0,1557.0,1647148114288156.0,76782.0,78009.0,Google Pixel 5a1,none
39634946,0,BLACK,39636083,23,1647148074782916,5858,1647148114412004,1647148114413141,39721580.0,23.0,DARK,1647148074783173.0,1557.0,1647148114503196.0,90055.0,91192.0,Google Pixel 5a1,none
39834705,1,WHITE,39835827,24,1647148074782916,5858,1647148114611763,1647148114612885,39900781.0,24.0,LIGHT,1647148074783173.0,1557.0,1647148114682397.0,69512.0,70634.0,Google Pixel 5a1,none
40036510,0,BLACK,40037953,25,1647148074782916,5858,1647148114813568,1647148114815011,40115820.0,25.0,DARK,1647148074783173.0,1557.0,1647148114897436.0,82425.0,83868.0,Google Pixel 5a1,none
40237788,1,WHITE,40239229,26,1647148074782916,5858,1647148115014846,1647148115016287,40312940.0,26.0,LIGHT,1647148074783173.0,1557.0,1647148115094556.0,78269.0,79710.0,Google Pixel 5a1,none
40440127,0,BLACK,40441227,27,1647148074782916,5858,1647148115217185,1647148115218285,40527982.0,27.0,DARK,1647148074783173.0,1557.0,1647148115309598.0,91313.0,92413.0,Google Pixel 5a1,none
40641193,1,WHITE,40642286,28,1647148074782916,5858,1647148115418251,1647148115419344,40707180.0,28.0,LIGHT,1647148074783173.0,1557.0,1647148115488796.0,69452.0,70545.0,Google Pixel 5a1,none
