callbackTime_mobile,color_mobile,colorName_mobile,displayTime_mobile,index_mobile,t0_us_mobile,offset_us_mobile,corrected_callbackTime_mobile,corrected_displayTime_mobile,detectTime_fixture,index_fixture,value_fixture,t0_us_fixture,offset_us_fixture,corrected_detectTime_fixture,display_latency_us,callback_latency_us,phone_model,load
38350133,1,WHITE,38350921,0,1646613675586815,12485,1646613713924463,1646613713925251,,,,,,,,,Samsung SM-N960U1,none
38854398,0,BLACK,38857173,1,1646613675586815,12485,1646613714428728,1646613714431503,39128836.0,1.0,DARK,1646613675397457.0,1290.0,1646613714525003.0,93500.0,96275.0,Samsung SM-N960U1,none
39359383,1,WHITE,39361692,2,1646613675586815,12485,1646613714933713,1646613714936022,39612676.0,2.0,LIGHT,1646613675397457.0,1290.0,1646613715008843.0,72821.0,75130.0,Samsung SM-N960U1,none
39869544,0,BLACK,39871345,3,1646613675586815,12485,1646613715443874,1646613715445675,40132356.0,3.0,DARK,1646613675397457.0,1290.0,1646613715528523.0,82848.0,84649.0,Samsung SM-N960U1,none
40374604,1,WHITE,40376700,4,1646613675586815,12485,1646613715948934,1646613715951030,40616198.0,4.0,LIGHT,1646613675397457.0,1290.0,1646613716012365.0,61335.0,63431.0,Samsung SM-N960U1,none
40881358,0,BLACK,40884515,5,1646613675586815,12485,1646613716455688,1646613716458845,41135876.0,5.0,DARK,1646613675397457.0,1290.0,1646613716532043.0,73198.0,76355.0,Samsung SM-N960U1,none
41385786,1,WHITE,41387980,6,1646613675586815,12485,1646613716960116,1646613716962310,41637636.0,6.0,LIGHT,1646613675397457.0,1290.0,1646613717033803.0,71493.0,73687.0,Samsung SM-N960U1,none
41891331,0,BLACK,41893352,7,1646613675586815,12485,1646613717465661,1646613717467682,42157316.0,7.0,DARK,1646613675397457.0,1290.0,1646613717553483.0,85801.0,87822.0,Samsung SM-N960U1,none
42395416,1,WHITE,42396420,8,1646613675586815,12485,1646613717969746,1646613717970750,42641156.0,8.0,LIGHT,1646613675397457.0,1290.0,1646613718037323.0,66573.0,67577.0,Samsung SM-N960U1,none
42901623,0,BLACK,42904012,9,1646613675586815,12485,1646613718475953,1646613718478342,43178757.0,9.0,DARK,1646613675397457.0,1290.0,1646613718574924.0,96582.0,98971.0,Samsung SM-N960U1,none
43405822,1,WHITE,43407444,10,1646613675586815,12485,1646613718980152,1646613718981774,43662596.0,10.0,LIGHT,1646613675397457.0,1290.0,1646613719058763.0,76989.0,78611.0,Samsung SM-N960U1,none
43910515,0,BLACK,43912318,11,1646613675586815,12485,1646613719484845,1646613719486648,44182276.0,11.0,DARK,1646613675397457.0,1290.0,1646613719578443.0,91795.0,93598.0,Samsung SM-N960U1,none
44413795,1,WHITE,44414653,12,1646613675586815,12485,1646613719988125,1646613719988983,44666116.0,12.0,LIGHT,1646613675397457.0,1290.0,1646613720062283.0,73300.0,74158.0,Samsung SM-N960U1,none
44917875,0,BLACK,44919065,13,1646613675586815,12485,1646613720492205,1646613720493395,45167876.0,13.0,DARK,1646613675397457.0,1290.0,1646613720564043.0,70648.0,71838.0,Samsung SM-N960U1,none
45422233,1,WHITE,45424411,14,1646613675586815,12485,1646613720996563,1646613720998741,45687556.0,14.0,LIGHT,1646613675397457.0,1290.0,1646613721083723.0,84982.0,87160.0,Samsung SM-N960U1,none
45927021,0,BLACK,45929385,15,1646613675586815,12485,1646613721501351,1646613721503715,46207236.0,15.0,DARK,1646613675397457.0,1290.0,1646613721603403.0,99688.0,102052.0,Samsung SM-N960U1,none
46431570,1,WHITE,46433300,16,1646613675586815,12485,1646613722005900,1646613722007630,46673156.0,16.0,LIGHT,1646613675397457.0,1290.0,1646613722069323.0,61693.0,63423.0,Samsung SM-N960U1,none
