callbackTime_mobile,color_mobile,colorName_mobile,displayTime_mobile,index_mobile,t0_us_mobile,offset_us_mobile,corrected_callbackTime_mobile,corrected_displayTime_mobile,detectTime_fixture,index_fixture,value_fixture,t0_us_fixture,offset_us_fixture,corrected_detectTime_fixture,display_latency_us,callback_latency_us,phone_model,load
91404508,1,WHITE,91405210,0,1647122009577046,17919,1647122100963635,1647122100964337,,,,,,,,,Google Pixel 6 Pro,none
92403328,0,BLACK,92404260,1,1647122009577046,17919,1647122101962455,1647122101963387,93006864.0,1.0,DARK,1647122009062547.0,1492.0,1647122102067919.0,104532.0,105464.0,Google Pixel 6 Pro,none
93401701,1,WHITE,93402513,2,1647122009577046,17919,1647122102960828,1647122102961640,93992464.0,2.0,LIGHT,1647122009062547.0,1492.0,1647122103053519.0,91879.0,92691.0,Google Pixel 6 Pro,none
94401476,0,BLACK,94402107,3,1647122009577046,17919,1647122103960603,1647122103961234,94995985.0,3.0,DARK,1647122009062547.0,1492.0,1647122104057040.0,95806.0,96437.0,Google Pixel 6 Pro,none
95399669,1,WHITE,95400271,4,1647122009577046,17919,1647122104958796,1647122104959398,95981586.0,4.0,LIGHT,1647122009062547.0,1492.0,1647122105042641.0,83243.0,83845.0,Google Pixel 6 Pro,none
96396088,0,BLACK,96396899,5,1647122009577046,17919,1647122105955215,1647122105956026,96985104.0,5.0,DARK,1647122009062547.0,1492.0,1647122106046159.0,90133.0,90944.0,Google Pixel 6 Pro,none
97393933,1,WHITE,97394600,6,1647122009577046,17919,1647122106953060,1647122106953727,97970704.0,6.0,LIGHT,1647122009062547.0,1492.0,1647122107031759.0,78032.0,78699.0,Google Pixel 6 Pro,none
98392927,0,BLACK,98393587,7,1647122009577046,17919,1647122107952054,1647122107952714,98974224.0,7.0,DARK,1647122009062547.0,1492.0,1647122108035279.0,82565.0,83225.0,Google Pixel 6 Pro,none
99392014,1,WHITE,99392783,8,1647122009577046,17919,1647122108951141,1647122108951910,99959824.0,8.0,LIGHT,1647122009062547.0,1492.0,1647122109020879.0,68969.0,69738.0,Google Pixel 6 Pro,none
100391348,0,BLACK,100392289,9,1647122009577046,17919,1647122109950475,1647122109951416,100981264.0,9.0,DARK,1647122009062547.0,1492.0,1647122110042319.0,90903.0,91844.0,Google Pixel 6 Pro,none
