callbackTime_mobile,color_mobile,colorName_mobile,displayTime_mobile,index_mobile,t0_us_mobile,offset_us_mobile,corrected_callbackTime_mobile,corrected_displayTime_mobile,detectTime_fixture,index_fixture,value_fixture,t0_us_fixture,offset_us_fixture,corrected_detectTime_fixture,display_latency_us,callback_latency_us,phone_model,load
91812847,1,WHITE,91813593,0,1631143298264794,4330,1631143390073311,1631143390074057,,,,,,,,,Samsung SM-A525M,none
92811447,0,BLACK,92812318,1,1631143298264794,4330,1631143391071911,1631143391072782,92888299.0,1.0,DARK,1631143298253160.0,1136.0,1631143391140323.0,67541.0,68412.0,Samsung SM-A525M,none
93808789,1,WHITE,93809129,2,1631143298264794,4330,1631143392069253,1631143392069593,93873897.0,2.0,LIGHT,1631143298253160.0,1136.0,1631143392125921.0,56328.0,56668.0,Samsung SM-A525M,none
94808169,0,BLACK,94808983,3,1631143298264794,4330,1631143393068633,1631143393069447,94877417.0,3.0,DARK,1631143298253160.0,1136.0,1631143393129441.0,59994.0,60808.0,Samsung SM-A525M,none
95807434,1,WHITE,95808025,4,1631143298264794,4330,1631143394067898,1631143394068489,95863017.0,4.0,LIGHT,1631143298253160.0,1136.0,1631143394115041.0,46552.0,47143.0,Samsung SM-A525M,none
96806071,0,BLACK,96806624,5,1631143298264794,4330,1631143395066535,1631143395067088,96884457.0,5.0,DARK,1631143298253160.0,1136.0,1631143395136481.0,69393.0,69946.0,Samsung SM-A525M,none
97805239,1,WHITE,97805860,6,1631143298264794,4330,1631143396065703,1631143396066324,97870057.0,6.0,LIGHT,1631143298253160.0,1136.0,1631143396122081.0,55757.0,56378.0,Samsung SM-A525M,none
98804246,0,BLACK,98804755,7,1631143298264794,4330,1631143397064710,1631143397065219,98873577.0,7.0,DARK,1631143298253160.0,1136.0,1631143397125601.0,60382.0,60891.0,Samsung SM-A525M,none
99803749,1,WHITE,99804571,8,1631143298264794,4330,1631143398064213,1631143398065035,99859178.0,8.0,LIGHT,1631143298253160.0,1136.0,1631143398111202.0,46167.0,46989.0,Samsung SM-A525M,none
100802157,0,BLACK,100802515,9,1631143298264794,4330,1631143399062621,1631143399062979,100880617.0,9.0,DARK,1631143298253160.0,1136.0,1631143399132641.0,69662.0,70020.0,Samsung SM-A525M,none
