callbackTime_mobile,color_mobile,colorName_mobile,displayTime_mobile,index_mobile,t0_us_mobile,offset_us_mobile,corrected_callbackTime_mobile,corrected_displayTime_mobile,detectTime_fixture,index_fixture,value_fixture,t0_us_fixture,offset_us_fixture,corrected_detectTime_fixture,display_latency_us,callback_latency_us,phone_model,load
37890324,1,WHITE,37891298,0,1646532581991717,1529,1646532619880512,1646532619881486,,,,,,,,,Google Pixel 3a,none
38398631,0,BLACK,38399456,1,1646532581991717,1529,1646532620388819,1646532620389644,38501158.0,1.0,DARK,1646532581981538.0,473.0,1646532620482223.0,92579.0,93404.0,Google Pixel 3a,none
38906545,1,WHITE,38907242,2,1646532581991717,1529,1646532620896733,1646532620897430,38984997.0,2.0,LIGHT,1646532581981538.0,473.0,1646532620966062.0,68632.0,69329.0,Google Pixel 3a,none
39414653,0,BLACK,39415351,3,1646532581991717,1529,1646532621404841,1646532621405539,39522597.0,3.0,DARK,1646532581981538.0,473.0,1646532621503662.0,98123.0,98821.0,Google Pixel 3a,none
39923047,1,WHITE,39923782,4,1646532581991717,1529,1646532621913235,1646532621913970,39988517.0,4.0,LIGHT,1646532581981538.0,473.0,1646532621969582.0,55612.0,56347.0,Google Pixel 3a,none
40430523,0,BLACK,40431541,5,1646532581991717,1529,1646532622420711,1646532622421729,40526117.0,5.0,DARK,1646532581981538.0,473.0,1646532622507182.0,85453.0,86471.0,Google Pixel 3a,none
40936043,1,WHITE,40936756,6,1646532581991717,1529,1646532622926231,1646532622926944,41009957.0,6.0,LIGHT,1646532581981538.0,473.0,1646532622991022.0,64078.0,64791.0,Google Pixel 3a,none
41443581,0,BLACK,41444592,7,1646532581991717,1529,1646532623433769,1646532623434780,41529637.0,7.0,DARK,1646532581981538.0,473.0,1646532623510702.0,75922.0,76933.0,Google Pixel 3a,none
41946117,1,WHITE,41946454,8,1646532581991717,1529,1646532623936305,1646532623936642,42013477.0,8.0,LIGHT,1646532581981538.0,473.0,1646532623994542.0,57900.0,58237.0,Google Pixel 3a,none
42453003,0,BLACK,42453682,9,1646532581991717,1529,1646532624443191,1646532624443870,42551079.0,9.0,DARK,1646532581981538.0,473.0,1646532624532144.0,88274.0,88953.0,Google Pixel 3a,none
42960705,1,WHITE,42961467,10,1646532581991717,1529,1646532624950893,1646532624951655,43034918.0,10.0,LIGHT,1646532581981538.0,473.0,1646532625015983.0,64328.0,65090.0,Google Pixel 3a,none
43468801,0,BLACK,43469501,11,1646532581991717,1529,1646532625458989,1646532625459689,43536677.0,11.0,DARK,1646532581981538.0,473.0,1646532625517742.0,58053.0,58753.0,Google Pixel 3a,none
43977069,1,WHITE,43977966,12,1646532581991717,1529,1646532625967257,1646532625968154,44056357.0,12.0,LIGHT,1646532581981538.0,473.0,1646532626037422.0,69268.0,70165.0,Google Pixel 3a,none
44484700,0,BLACK,44485452,13,1646532581991717,1529,1646532626474888,1646532626475640,44558117.0,13.0,DARK,1646532581981538.0,473.0,1646532626539182.0,63542.0,64294.0,Google Pixel 3a,none
