callbackTime_mobile,color_mobile,colorName_mobile,displayTime_mobile,index_mobile,t0_us_mobile,offset_us_mobile,corrected_callbackTime_mobile,corrected_displayTime_mobile,detectTime_fixture,index_fixture,value_fixture,t0_us_fixture,offset_us_fixture,corrected_detectTime_fixture,display_latency_us,callback_latency_us,phone_model,load
63257908,1,WHITE,63259063,0,1648926501511038,3434,1648926564765512,1648926564766667,,,,,,,,,Samsung SM-A515F,none
63458647,0,BLACK,63460446,1,1648926501511038,3434,1648926564966251,1648926564968050,63600662.0,1.0,DARK,1648926501459439.0,1216.0,1648926565058885.0,90835.0,92634.0,Samsung SM-A515F,none
63657599,1,WHITE,63659091,2,1648926501511038,3434,1648926565165203,1648926565166695,63761942.0,2.0,LIGHT,1648926501459439.0,1216.0,1648926565220165.0,53470.0,54962.0,Samsung SM-A515F,none
63857319,0,BLACK,63857910,3,1648926501511038,3434,1648926565364923,1648926565365514,63976982.0,3.0,DARK,1648926501459439.0,1216.0,1648926565435205.0,69691.0,70282.0,Samsung SM-A515F,none
64057012,1,WHITE,64057537,4,1648926501511038,3434,1648926565564616,1648926565565141,64174102.0,4.0,LIGHT,1648926501459439.0,1216.0,1648926565632325.0,67184.0,67709.0,Samsung SM-A515F,none
64256517,0,BLACK,64257387,5,1648926501511038,3434,1648926565764121,1648926565764991,64371222.0,5.0,DARK,1648926501459439.0,1216.0,1648926565829445.0,64454.0,65324.0,Samsung SM-A515F,none
64455525,1,WHITE,64456976,6,1648926501511038,3434,1648926565963129,1648926565964580,64568343.0,6.0,LIGHT,1648926501459439.0,1216.0,1648926566026566.0,61986.0,63437.0,Samsung SM-A515F,none
64655977,0,BLACK,64656600,7,1648926501511038,3434,1648926566163581,1648926566164204,64783382.0,7.0,DARK,1648926501459439.0,1216.0,1648926566241605.0,77401.0,78024.0,Samsung SM-A515F,none
64856230,1,WHITE,64857855,8,1648926501511038,3434,1648926566363834,1648926566365459,64980502.0,8.0,LIGHT,1648926501459439.0,1216.0,1648926566438725.0,73266.0,74891.0,Samsung SM-A515F,none
65056024,0,BLACK,65057276,9,1648926501511038,3434,1648926566563628,1648926566564880,65195542.0,9.0,DARK,1648926501459439.0,1216.0,1648926566653765.0,88885.0,90137.0,Samsung SM-A515F,none
65255608,1,WHITE,65256551,10,1648926501511038,3434,1648926566763212,1648926566764155,65356822.0,10.0,LIGHT,1648926501459439.0,1216.0,1648926566815045.0,50890.0,51833.0,Samsung SM-A515F,none
65454565,0,BLACK,65455430,11,1648926501511038,3434,1648926566962169,1648926566963034,65571862.0,11.0,DARK,1648926501459439.0,1216.0,1648926567030085.0,67051.0,67916.0,Samsung SM-A515F,none
65654450,1,WHITE,65655896,12,1648926501511038,3434,1648926567162054,1648926567163500,65768982.0,12.0,LIGHT,1648926501459439.0,1216.0,1648926567227205.0,63705.0,65151.0,Samsung SM-A515F,none
65854758,0,BLACK,65856519,13,1648926501511038,3434,1648926567362362,1648926567364123,66001942.0,13.0,DARK,1648926501459439.0,1216.0,1648926567460165.0,96042.0,97803.0,Samsung SM-A515F,none
66054045,1,WHITE,66055503,14,1648926501511038,3434,1648926567561649,1648926567563107,66181142.0,14.0,LIGHT,1648926501459439.0,1216.0,1648926567639365.0,76258.0,77716.0,Samsung SM-A515F,none
66254081,0,BLACK,66255609,15,1648926501511038,3434,1648926567761685,1648926567763213,66396182.0,15.0,DARK,1648926501459439.0,1216.0,1648926567854405.0,91192.0,92720.0,Samsung SM-A515F,none
66454074,1,WHITE,66455605,16,1648926501511038,3434,1648926567961678,1648926567963209,66575382.0,16.0,LIGHT,1648926501459439.0,1216.0,1648926568033605.0,70396.0,71927.0,Samsung SM-A515F,none
66654693,0,BLACK,66656467,17,1648926501511038,3434,1648926568162297,1648926568164071,66790422.0,17.0,DARK,1648926501459439.0,1216.0,1648926568248645.0,84574.0,86348.0,Samsung SM-A515F,none
66854408,1,WHITE,66856156,18,1648926501511038,3434,1648926568362012,1648926568363760,66987542.0,18.0,LIGHT,1648926501459439.0,1216.0,1648926568445765.0,82005.0,83753.0,Samsung SM-A515F,none
67054398,0,BLACK,67056284,19,1648926501511038,3434,1648926568562002,1648926568563888,67202582.0,19.0,DARK,1648926501459439.0,1216.0,1648926568660805.0,96917.0,98803.0,Samsung SM-A515F,none
67253976,1,WHITE,67255504,20,1648926501511038,3434,1648926568761580,1648926568763108,67381783.0,20.0,LIGHT,1648926501459439.0,1216.0,1648926568840006.0,76898.0,78426.0,Samsung SM-A515F,none
67454359,0,BLACK,67456028,21,1648926501511038,3434,1648926568961963,1648926568963632,67596822.0,21.0,DARK,1648926501459439.0,1216.0,1648926569055045.0,91413.0,93082.0,Samsung SM-A515F,none
67654623,1,WHITE,67656407,22,1648926501511038,3434,1648926569162227,1648926569164011,67776022.0,22.0,LIGHT,1648926501459439.0,1216.0,1648926569234245.0,70234.0,72018.0,Samsung SM-A515F,none
67855363,0,BLACK,67857099,23,1648926501511038,3434,1648926569362967,1648926569364703,67991063.0,23.0,DARK,1648926501459439.0,1216.0,1648926569449286.0,84583.0,86319.0,Samsung SM-A515F,none
68055180,1,WHITE,68057138,24,1648926501511038,3434,1648926569562784,1648926569564742,68188182.0,24.0,LIGHT,1648926501459439.0,1216.0,1648926569646405.0,81663.0,83621.0,Samsung SM-A515F,none
68254951,0,BLACK,68256892,25,1648926501511038,3434,1648926569762555,1648926569764496,68385302.0,25.0,DARK,1648926501459439.0,1216.0,1648926569843525.0,79029.0,80970.0,Samsung SM-A515F,none
68455190,1,WHITE,68456679,26,1648926501511038,3434,1648926569962794,1648926569964283,68564502.0,26.0,LIGHT,1648926501459439.0,1216.0,1648926570022725.0,58442.0,59931.0,Samsung SM-A515F,none
68654874,0,BLACK,68656584,27,1648926501511038,3434,1648926570162478,1648926570164188,68797462.0,27.0,DARK,1648926501459439.0,1216.0,1648926570255685.0,91497.0,93207.0,Samsung SM-A515F,none
68854807,1,WHITE,68856728,28,1648926501511038,3434,1648926570362411,1648926570364332,68976663.0,28.0,LIGHT,1648926501459439.0,1216.0,1648926570434886.0,70554.0,72475.0,Samsung SM-A515F,none
69054661,0,BLACK,69056563,29,1648926501511038,3434,1648926570562265,1648926570564167,69191702.0,29.0,DARK,1648926501459439.0,1216.0,1648926570649925.0,85758.0,87660.0,Samsung SM-A515F,none
69254213,1,WHITE,69256093,30,1648926501511038,3434,1648926570761817,1648926570763697,69370902.0,30.0,LIGHT,1648926501459439.0,1216.0,1648926570829125.0,65428.0,67308.0,Samsung SM-A515F,none
69453831,0,BLACK,69455469,31,1648926501511038,3434,1648926570961435,1648926570963073,69585943.0,31.0,DARK,1648926501459439.0,1216.0,1648926571044166.0,81093.0,82731.0,Samsung SM-A515F,none
69653832,1,WHITE,69655081,32,1648926501511038,3434,1648926571161436,1648926571162685,69765142.0,32.0,LIGHT,1648926501459439.0,1216.0,1648926571223365.0,60680.0,61929.0,Samsung SM-A515F,none
69853458,0,BLACK,69854009,33,1648926501511038,3434,1648926571361062,1648926571361613,69980182.0,33.0,DARK,1648926501459439.0,1216.0,1648926571438405.0,76792.0,77343.0,Samsung SM-A515F,none
70052726,1,WHITE,70053341,34,1648926501511038,3434,1648926571560330,1648926571560945,70159382.0,34.0,LIGHT,1648926501459439.0,1216.0,1648926571617605.0,56660.0,57275.0,Samsung SM-A515F,none
