callbackTime_mobile,color_mobile,colorName_mobile,displayTime_mobile,index_mobile,t0_us_mobile,offset_us_mobile,corrected_callbackTime_mobile,corrected_displayTime_mobile,detectTime_fixture,index_fixture,value_fixture,t0_us_fixture,offset_us_fixture,corrected_detectTime_fixture,display_latency_us,callback_latency_us,phone_model,load
92385546,1,WHITE,92386551,0,1631133060269730,2993,1631133152652283,1631133152653288,,,,,,,,,Samsung SM-G960U,none
93385251,0,BLACK,93388180,1,1631133060269730,2993,1631133153651988,1631133153654917,93492803.0,1.0,DARK,1631133060259224.0,1240.0,1631133153750787.0,95870.0,98799.0,Samsung SM-G960U,none
94384536,1,WHITE,94386458,2,1631133060269730,2993,1631133154651273,1631133154653195,94478402.0,2.0,LIGHT,1631133060259224.0,1240.0,1631133154736386.0,83191.0,85113.0,Samsung SM-G960U,none
95383876,0,BLACK,95385358,3,1631133060269730,2993,1631133155650613,1631133155652095,95481924.0,3.0,DARK,1631133060259224.0,1240.0,1631133155739908.0,87813.0,89295.0,Samsung SM-G960U,none
96388776,1,WHITE,96391145,4,1631133060269730,2993,1631133156655513,1631133156657882,96467522.0,4.0,LIGHT,1631133060259224.0,1240.0,1631133156725506.0,67624.0,69993.0,Samsung SM-G960U,none
97387090,0,BLACK,97388379,5,1631133060269730,2993,1631133157653827,1631133157655116,97506882.0,5.0,DARK,1631133060259224.0,1240.0,1631133157764866.0,109750.0,111039.0,Samsung SM-G960U,none
98395062,1,WHITE,98397146,6,1631133060269730,2993,1631133158661799,1631133158663883,98456642.0,6.0,LIGHT,1631133060259224.0,1240.0,1631133158714626.0,50743.0,52827.0,Samsung SM-G960U,none
99402481,0,BLACK,99404659,7,1631133060269730,2993,1631133159669218,1631133159671396,99513923.0,7.0,DARK,1631133060259224.0,1240.0,1631133159771907.0,100511.0,102689.0,Samsung SM-G960U,none
100402702,1,WHITE,100404843,8,1631133060269730,2993,1631133160669439,1631133160671580,100499524.0,8.0,LIGHT,1631133060259224.0,1240.0,1631133160757508.0,85928.0,88069.0,Samsung SM-G960U,none
101409941,0,BLACK,101412149,9,1631133060269730,2993,1631133161676678,1631133161678886,101538882.0,9.0,DARK,1631133060259224.0,1240.0,1631133161796866.0,117980.0,120188.0,Samsung SM-G960U,none
102409301,1,WHITE,102411495,10,1631133060269730,2993,1631133162676038,1631133162678232,102506562.0,10.0,LIGHT,1631133060259224.0,1240.0,1631133162764546.0,86314.0,88508.0,Samsung SM-G960U,none
103416466,0,BLACK,103419104,11,1631133060269730,2993,1631133163683203,1631133163685841,103510082.0,11.0,DARK,1631133060259224.0,1240.0,1631133163768066.0,82225.0,84863.0,Samsung SM-G960U,none
104420759,1,WHITE,104422293,12,1631133060269730,2993,1631133164687496,1631133164689030,104495682.0,12.0,LIGHT,1631133060259224.0,1240.0,1631133164753666.0,64636.0,66170.0,Samsung SM-G960U,none
105428447,0,BLACK,105431173,13,1631133060269730,2993,1631133165695184,1631133165697910,105535042.0,13.0,DARK,1631133060259224.0,1240.0,1631133165793026.0,95116.0,97842.0,Samsung SM-G960U,none
