callbackTime_mobile,color_mobile,colorName_mobile,displayTime_mobile,index_mobile,t0_us_mobile,offset_us_mobile,corrected_callbackTime_mobile,corrected_displayTime_mobile,detectTime_fixture,index_fixture,value_fixture,t0_us_fixture,offset_us_fixture,corrected_detectTime_fixture,display_latency_us,callback_latency_us,phone_model,load
17504028,1,WHITE,17504148,0,1631310721621202,1393,1631310739123837,1631310739123957,,,,,,,,,iPhone10_4,none
17703013,0,BLACK,17703056,1,1631310721621202,1393,1631310739322822,1631310739322865,17779823.0,1.0,DARK,1631310721603401.0,1174.0,1631310739382050.0,59185.0,59228.0,iPhone10_4,none
17902015,1,WHITE,17902043,2,1631310721621202,1393,1631310739521824,1631310739521852,17959024.0,2.0,LIGHT,1631310721603401.0,1174.0,1631310739561251.0,39399.0,39427.0,iPhone10_4,none
18101009,0,BLACK,18101045,3,1631310721621202,1393,1631310739720818,1631310739720854,18174063.0,3.0,DARK,1631310721603401.0,1174.0,1631310739776290.0,55436.0,55472.0,iPhone10_4,none
18300010,1,WHITE,18300041,4,1631310721621202,1393,1631310739919819,1631310739919850,18371183.0,4.0,LIGHT,1631310721603401.0,1174.0,1631310739973410.0,53560.0,53591.0,iPhone10_4,none
18499012,0,BLACK,18499054,5,1631310721621202,1393,1631310740118821,1631310740118863,18586223.0,5.0,DARK,1631310721603401.0,1174.0,1631310740188450.0,69587.0,69629.0,iPhone10_4,none
18698005,1,WHITE,18698036,6,1631310721621202,1393,1631310740317814,1631310740317845,18765423.0,6.0,LIGHT,1631310721603401.0,1174.0,1631310740367650.0,49805.0,49836.0,iPhone10_4,none
18897011,0,BLACK,18897042,7,1631310721621202,1393,1631310740516820,1631310740516851,18980463.0,7.0,DARK,1631310721603401.0,1174.0,1631310740582690.0,65839.0,65870.0,iPhone10_4,none
19096028,1,WHITE,19096061,8,1631310721621202,1393,1631310740715837,1631310740715870,19159663.0,8.0,LIGHT,1631310721603401.0,1174.0,1631310740761890.0,46020.0,46053.0,iPhone10_4,none
19295004,0,BLACK,19295033,9,1631310721621202,1393,1631310740914813,1631310740914842,19374703.0,9.0,DARK,1631310721603401.0,1174.0,1631310740976930.0,62088.0,62117.0,iPhone10_4,none
19494010,1,WHITE,19494039,10,1631310721621202,1393,1631310741113819,1631310741113848,19571823.0,10.0,LIGHT,1631310721603401.0,1174.0,1631310741174050.0,60202.0,60231.0,iPhone10_4,none
19693027,0,BLACK,19693056,11,1631310721621202,1393,1631310741312836,1631310741312865,19786863.0,11.0,DARK,1631310721603401.0,1174.0,1631310741389090.0,76225.0,76254.0,iPhone10_4,none
19892011,1,WHITE,19892047,12,1631310721621202,1393,1631310741511820,1631310741511856,19966063.0,12.0,LIGHT,1631310721603401.0,1174.0,1631310741568290.0,56434.0,56470.0,iPhone10_4,none
20091011,0,BLACK,20091044,13,1631310721621202,1393,1631310741710820,1631310741710853,20181103.0,13.0,DARK,1631310721603401.0,1174.0,1631310741783330.0,72477.0,72510.0,iPhone10_4,none
20290017,1,WHITE,20290074,14,1631310721621202,1393,1631310741909826,1631310741909883,20360303.0,14.0,LIGHT,1631310721603401.0,1174.0,1631310741962530.0,52647.0,52704.0,iPhone10_4,none
20489018,0,BLACK,20489074,15,1631310721621202,1393,1631310742108827,1631310742108883,20593263.0,15.0,DARK,1631310721603401.0,1174.0,1631310742195490.0,86607.0,86663.0,iPhone10_4,none
20688010,1,WHITE,20688041,16,1631310721621202,1393,1631310742307819,1631310742307850,20772464.0,16.0,LIGHT,1631310721603401.0,1174.0,1631310742374691.0,66841.0,66872.0,iPhone10_4,none
20887010,0,BLACK,20887051,17,1631310721621202,1393,1631310742506819,1631310742506860,20969583.0,17.0,DARK,1631310721603401.0,1174.0,1631310742571810.0,64950.0,64991.0,iPhone10_4,none
21086014,1,WHITE,21086044,18,1631310721621202,1393,1631310742705823,1631310742705853,21148785.0,18.0,LIGHT,1631310721603401.0,1174.0,1631310742751012.0,45159.0,45189.0,iPhone10_4,none
21285027,0,BLACK,21285056,19,1631310721621202,1393,1631310742904836,1631310742904865,21363823.0,19.0,DARK,1631310721603401.0,1174.0,1631310742966050.0,61185.0,61214.0,iPhone10_4,none
21484011,1,WHITE,21484041,20,1631310721621202,1393,1631310743103820,1631310743103850,21543023.0,20.0,LIGHT,1631310721603401.0,1174.0,1631310743145250.0,41400.0,41430.0,iPhone10_4,none
21683009,0,BLACK,21683037,21,1631310721621202,1393,1631310743302818,1631310743302846,21758064.0,21.0,DARK,1631310721603401.0,1174.0,1631310743360291.0,57445.0,57473.0,iPhone10_4,none
21882018,1,WHITE,21882046,22,1631310721621202,1393,1631310743501827,1631310743501855,21955183.0,22.0,LIGHT,1631310721603401.0,1174.0,1631310743557410.0,55555.0,55583.0,iPhone10_4,none
22081012,0,BLACK,22081040,23,1631310721621202,1393,1631310743700821,1631310743700849,22170223.0,23.0,DARK,1631310721603401.0,1174.0,1631310743772450.0,71601.0,71629.0,iPhone10_4,none
22280013,1,WHITE,22280041,24,1631310721621202,1393,1631310743899822,1631310743899850,22349423.0,24.0,LIGHT,1631310721603401.0,1174.0,1631310743951650.0,51800.0,51828.0,iPhone10_4,none
22479035,0,BLACK,22479067,25,1631310721621202,1393,1631310744098844,1631310744098876,22564463.0,25.0,DARK,1631310721603401.0,1174.0,1631310744166690.0,67814.0,67846.0,iPhone10_4,none
22678033,1,WHITE,22678063,26,1631310721621202,1393,1631310744297842,1631310744297872,22743665.0,26.0,LIGHT,1631310721603401.0,1174.0,1631310744345892.0,48020.0,48050.0,iPhone10_4,none
22877010,0,BLACK,22877039,27,1631310721621202,1393,1631310744496819,1631310744496848,22958703.0,27.0,DARK,1631310721603401.0,1174.0,1631310744560930.0,64082.0,64111.0,iPhone10_4,none
23076010,1,WHITE,23076040,28,1631310721621202,1393,1631310744695819,1631310744695849,23155823.0,28.0,LIGHT,1631310721603401.0,1174.0,1631310744758050.0,62201.0,62231.0,iPhone10_4,none
23275011,0,BLACK,23275040,29,1631310721621202,1393,1631310744894820,1631310744894849,23370863.0,29.0,DARK,1631310721603401.0,1174.0,1631310744973090.0,78241.0,78270.0,iPhone10_4,none
23474015,1,WHITE,23474041,30,1631310721621202,1393,1631310745093824,1631310745093850,23550063.0,30.0,LIGHT,1631310721603401.0,1174.0,1631310745152290.0,58440.0,58466.0,iPhone10_4,none
23673018,0,BLACK,23673045,31,1631310721621202,1393,1631310745292827,1631310745292854,23765103.0,31.0,DARK,1631310721603401.0,1174.0,1631310745367330.0,74476.0,74503.0,iPhone10_4,none
23872013,1,WHITE,23872039,32,1631310721621202,1393,1631310745491822,1631310745491848,23944303.0,32.0,LIGHT,1631310721603401.0,1174.0,1631310745546530.0,54682.0,54708.0,iPhone10_4,none
24071010,0,BLACK,24071039,33,1631310721621202,1393,1631310745690819,1631310745690848,24141423.0,33.0,DARK,1631310721603401.0,1174.0,1631310745743650.0,52802.0,52831.0,iPhone10_4,none
24270017,1,WHITE,24270044,34,1631310721621202,1393,1631310745889826,1631310745889853,24338545.0,34.0,LIGHT,1631310721603401.0,1174.0,1631310745940772.0,50919.0,50946.0,iPhone10_4,none
24469017,0,BLACK,24469048,35,1631310721621202,1393,1631310746088826,1631310746088857,24553583.0,35.0,DARK,1631310721603401.0,1174.0,1631310746155810.0,66953.0,66984.0,iPhone10_4,none
24668008,1,WHITE,24668042,36,1631310721621202,1393,1631310746287817,1631310746287851,24732783.0,36.0,LIGHT,1631310721603401.0,1174.0,1631310746335010.0,47159.0,47193.0,iPhone10_4,none
24867011,0,BLACK,24867043,37,1631310721621202,1393,1631310746486820,1631310746486852,24947825.0,37.0,DARK,1631310721603401.0,1174.0,1631310746550052.0,63200.0,63232.0,iPhone10_4,none
25066016,1,WHITE,25066042,38,1631310721621202,1393,1631310746685825,1631310746685851,25127023.0,38.0,LIGHT,1631310721603401.0,1174.0,1631310746729250.0,43399.0,43425.0,iPhone10_4,none
25265011,0,BLACK,25265040,39,1631310721621202,1393,1631310746884820,1631310746884849,25342063.0,39.0,DARK,1631310721603401.0,1174.0,1631310746944290.0,59441.0,59470.0,iPhone10_4,none
25464007,1,WHITE,25464045,40,1631310721621202,1393,1631310747083816,1631310747083854,25539183.0,40.0,LIGHT,1631310721603401.0,1174.0,1631310747141410.0,57556.0,57594.0,iPhone10_4,none
25663016,0,BLACK,25663067,41,1631310721621202,1393,1631310747282825,1631310747282876,25754223.0,41.0,DARK,1631310721603401.0,1174.0,1631310747356450.0,73574.0,73625.0,iPhone10_4,none
25862011,1,WHITE,25862039,42,1631310721621202,1393,1631310747481820,1631310747481848,25933423.0,42.0,LIGHT,1631310721603401.0,1174.0,1631310747535650.0,53802.0,53830.0,iPhone10_4,none
26061014,0,BLACK,26061076,43,1631310721621202,1393,1631310747680823,1631310747680885,26148463.0,43.0,DARK,1631310721603401.0,1174.0,1631310747750690.0,69805.0,69867.0,iPhone10_4,none
26260017,1,WHITE,26260072,44,1631310721621202,1393,1631310747879826,1631310747879881,26327663.0,44.0,LIGHT,1631310721603401.0,1174.0,1631310747929890.0,50009.0,50064.0,iPhone10_4,none
26459012,0,BLACK,26459043,45,1631310721621202,1393,1631310748078821,1631310748078852,26542705.0,45.0,DARK,1631310721603401.0,1174.0,1631310748144932.0,66080.0,66111.0,iPhone10_4,none
26658013,1,WHITE,26658049,46,1631310721621202,1393,1631310748277822,1631310748277858,26721903.0,46.0,LIGHT,1631310721603401.0,1174.0,1631310748324130.0,46272.0,46308.0,iPhone10_4,none
26857016,0,BLACK,26857040,47,1631310721621202,1393,1631310748476825,1631310748476849,26954863.0,47.0,DARK,1631310721603401.0,1174.0,1631310748557090.0,80241.0,80265.0,iPhone10_4,none
27056015,1,WHITE,27056042,48,1631310721621202,1393,1631310748675824,1631310748675851,27134063.0,48.0,LIGHT,1631310721603401.0,1174.0,1631310748736290.0,60439.0,60466.0,iPhone10_4,none
27255011,0,BLACK,27255040,49,1631310721621202,1393,1631310748874820,1631310748874849,27349103.0,49.0,DARK,1631310721603401.0,1174.0,1631310748951330.0,76481.0,76510.0,iPhone10_4,none
27454011,1,WHITE,27454044,50,1631310721621202,1393,1631310749073820,1631310749073853,27510384.0,50.0,LIGHT,1631310721603401.0,1174.0,1631310749112611.0,38758.0,38791.0,iPhone10_4,none
27653044,0,BLACK,27653072,51,1631310721621202,1393,1631310749272853,1631310749272881,27725423.0,51.0,DARK,1631310721603401.0,1174.0,1631310749327650.0,54769.0,54797.0,iPhone10_4,none
27852014,1,WHITE,27852047,52,1631310721621202,1393,1631310749471823,1631310749471856,27922543.0,52.0,LIGHT,1631310721603401.0,1174.0,1631310749524770.0,52914.0,52947.0,iPhone10_4,none
28051007,0,BLACK,28051032,53,1631310721621202,1393,1631310749670816,1631310749670841,28137583.0,53.0,DARK,1631310721603401.0,1174.0,1631310749739810.0,68969.0,68994.0,iPhone10_4,none
28250016,1,WHITE,28250043,54,1631310721621202,1393,1631310749869825,1631310749869852,28316783.0,54.0,LIGHT,1631310721603401.0,1174.0,1631310749919010.0,49158.0,49185.0,iPhone10_4,none
