callbackTime_mobile,color_mobile,colorName_mobile,displayTime_mobile,index_mobile,t0_us_mobile,offset_us_mobile,corrected_callbackTime_mobile,corrected_displayTime_mobile,detectTime_fixture,index_fixture,value_fixture,t0_us_fixture,offset_us_fixture,corrected_detectTime_fixture,display_latency_us,callback_latency_us,phone_model,load
91702549,1,WHITE,91705156,0,1631119144507913,5187,1631119236205275,1631119236207882,,,,,,,,,Samsung SM-A305G,none
92700737,0,BLACK,92701910,1,1631119144507913,5187,1631119237203463,1631119237204636,92762812.0,1.0,DARK,1631119144508055.0,2680.0,1631119237268187.0,63551.0,64724.0,Samsung SM-A305G,none
93699110,1,WHITE,93699742,2,1631119144507913,5187,1631119238201836,1631119238202468,93748412.0,2.0,LIGHT,1631119144508055.0,2680.0,1631119238253787.0,51319.0,51951.0,Samsung SM-A305G,none
94697078,0,BLACK,94697930,3,1631119144507913,5187,1631119239199804,1631119239200656,94769855.0,3.0,DARK,1631119144508055.0,2680.0,1631119239275230.0,74574.0,75426.0,Samsung SM-A305G,none
95695097,1,WHITE,95695717,4,1631119144507913,5187,1631119240197823,1631119240198443,95755452.0,4.0,LIGHT,1631119144508055.0,2680.0,1631119240260827.0,62384.0,63004.0,Samsung SM-A305G,none
96693057,0,BLACK,96693555,5,1631119144507913,5187,1631119241195783,1631119241196281,96776892.0,5.0,DARK,1631119144508055.0,2680.0,1631119241282267.0,85986.0,86484.0,Samsung SM-A305G,none
97691568,1,WHITE,97692085,6,1631119144507913,5187,1631119242194294,1631119242194811,97762492.0,6.0,LIGHT,1631119144508055.0,2680.0,1631119242267867.0,73056.0,73573.0,Samsung SM-A305G,none
98689548,0,BLACK,98690262,7,1631119144507913,5187,1631119243192274,1631119243192988,98766013.0,7.0,DARK,1631119144508055.0,2680.0,1631119243271388.0,78400.0,79114.0,Samsung SM-A305G,none
99686924,1,WHITE,99687714,8,1631119144507913,5187,1631119244189650,1631119244190440,99733692.0,8.0,LIGHT,1631119144508055.0,2680.0,1631119244239067.0,48627.0,49417.0,Samsung SM-A305G,none
100685401,0,BLACK,100686167,9,1631119144507913,5187,1631119245188127,1631119245188893,100755133.0,9.0,DARK,1631119144508055.0,2680.0,1631119245260508.0,71615.0,72381.0,Samsung SM-A305G,none
