callbackTime_mobile,color_mobile,colorName_mobile,displayTime_mobile,index_mobile,t0_us_mobile,offset_us_mobile,corrected_callbackTime_mobile,corrected_displayTime_mobile,detectTime_fixture,index_fixture,value_fixture,t0_us_fixture,offset_us_fixture,corrected_detectTime_fixture,display_latency_us,callback_latency_us,phone_model,load
66742211,1,WHITE,66742282,0,1648936763806936,2253,1648936830546894,1648936830546965,,,,,,,,,iPhone10_3,none
66941181,0,BLACK,66941230,1,1648936763806936,2253,1648936830745864,1648936830745913,67098356.0,1.0,DARK,1648936763722699.0,2213.0,1648936830818842.0,72929.0,72978.0,iPhone10_3,none
67140186,1,WHITE,67140260,2,1648936763806936,2253,1648936830944869,1648936830944943,67259636.0,2.0,LIGHT,1648936763722699.0,2213.0,1648936830980122.0,35179.0,35253.0,iPhone10_3,none
67339187,0,BLACK,67339244,3,1648936763806936,2253,1648936831143870,1648936831143927,67474677.0,3.0,DARK,1648936763722699.0,2213.0,1648936831195163.0,51236.0,51293.0,iPhone10_3,none
67538195,1,WHITE,67538313,4,1648936763806936,2253,1648936831342878,1648936831342996,67653876.0,4.0,LIGHT,1648936763722699.0,2213.0,1648936831374362.0,31366.0,31484.0,iPhone10_3,none
67737187,0,BLACK,67737270,5,1648936763806936,2253,1648936831541870,1648936831541953,67868916.0,5.0,DARK,1648936763722699.0,2213.0,1648936831589402.0,47449.0,47532.0,iPhone10_3,none
67936187,1,WHITE,67936255,6,1648936763806936,2253,1648936831740870,1648936831740938,68066036.0,6.0,LIGHT,1648936763722699.0,2213.0,1648936831786522.0,45584.0,45652.0,iPhone10_3,none
68135185,0,BLACK,68135246,7,1648936763806936,2253,1648936831939868,1648936831939929,68281076.0,7.0,DARK,1648936763722699.0,2213.0,1648936832001562.0,61633.0,61694.0,iPhone10_3,none
68334188,1,WHITE,68334236,8,1648936763806936,2253,1648936832138871,1648936832138919,68460278.0,8.0,LIGHT,1648936763722699.0,2213.0,1648936832180764.0,41845.0,41893.0,iPhone10_3,none
68533193,0,BLACK,68533295,9,1648936763806936,2253,1648936832337876,1648936832337978,68675316.0,9.0,DARK,1648936763722699.0,2213.0,1648936832395802.0,57824.0,57926.0,iPhone10_3,none
68732184,1,WHITE,68732241,10,1648936763806936,2253,1648936832536867,1648936832536924,68854516.0,10.0,LIGHT,1648936763722699.0,2213.0,1648936832575002.0,38078.0,38135.0,iPhone10_3,none
68931190,0,BLACK,68931281,11,1648936763806936,2253,1648936832735873,1648936832735964,69069557.0,11.0,DARK,1648936763722699.0,2213.0,1648936832790043.0,54079.0,54170.0,iPhone10_3,none
69130189,1,WHITE,69130239,12,1648936763806936,2253,1648936832934872,1648936832934922,69266676.0,12.0,LIGHT,1648936763722699.0,2213.0,1648936832987162.0,52240.0,52290.0,iPhone10_3,none
69329180,0,BLACK,69329231,13,1648936763806936,2253,1648936833133863,1648936833133914,69481716.0,13.0,DARK,1648936763722699.0,2213.0,1648936833202202.0,68288.0,68339.0,iPhone10_3,none
69528199,1,WHITE,69528307,14,1648936763806936,2253,1648936833332882,1648936833332990,69660916.0,14.0,LIGHT,1648936763722699.0,2213.0,1648936833381402.0,48412.0,48520.0,iPhone10_3,none
69727179,0,BLACK,69727232,15,1648936763806936,2253,1648936833531862,1648936833531915,69875956.0,15.0,DARK,1648936763722699.0,2213.0,1648936833596442.0,64527.0,64580.0,iPhone10_3,none
69926193,1,WHITE,69926267,16,1648936763806936,2253,1648936833730876,1648936833730950,70055158.0,16.0,LIGHT,1648936763722699.0,2213.0,1648936833775644.0,44694.0,44768.0,iPhone10_3,none
70125272,0,BLACK,70125339,17,1648936763806936,2253,1648936833929955,1648936833930022,70252276.0,17.0,DARK,1648936763722699.0,2213.0,1648936833972762.0,42740.0,42807.0,iPhone10_3,none
70324191,1,WHITE,70324241,18,1648936763806936,2253,1648936834128874,1648936834128924,70449396.0,18.0,LIGHT,1648936763722699.0,2213.0,1648936834169882.0,40958.0,41008.0,iPhone10_3,none
70523194,0,BLACK,70523308,19,1648936763806936,2253,1648936834327877,1648936834327991,70664438.0,19.0,DARK,1648936763722699.0,2213.0,1648936834384924.0,56933.0,57047.0,iPhone10_3,none
70722189,1,WHITE,70722247,20,1648936763806936,2253,1648936834526872,1648936834526930,70843636.0,20.0,LIGHT,1648936763722699.0,2213.0,1648936834564122.0,37192.0,37250.0,iPhone10_3,none
70921183,0,BLACK,70921244,21,1648936763806936,2253,1648936834725866,1648936834725927,71058676.0,21.0,DARK,1648936763722699.0,2213.0,1648936834779162.0,53235.0,53296.0,iPhone10_3,none
71120181,1,WHITE,71120235,22,1648936763806936,2253,1648936834924864,1648936834924918,71237876.0,22.0,LIGHT,1648936763722699.0,2213.0,1648936834958362.0,33444.0,33498.0,iPhone10_3,none
