callbackTime_mobile,color_mobile,colorName_mobile,displayTime_mobile,index_mobile,t0_us_mobile,offset_us_mobile,corrected_callbackTime_mobile,corrected_displayTime_mobile,detectTime_fixture,index_fixture,value_fixture,t0_us_fixture,offset_us_fixture,corrected_detectTime_fixture,display_latency_us,callback_latency_us,phone_model,load
91662978,1,WHITE,91664697,0,1631137707984931,4548,1631137799643361,1631137799645080,,,,,,,,,TINNO Wiko U614AS,none
92662705,0,BLACK,92663648,1,1631137707984931,4548,1631137800643088,1631137800644031,92753257.0,1.0,DARK,1631137707985076.0,1189.0,1631137800737144.0,93113.0,94056.0,TINNO Wiko U614AS,none
93662670,1,WHITE,93663519,2,1631137707984931,4548,1631137801643053,1631137801643902,93738857.0,2.0,LIGHT,1631137707985076.0,1189.0,1631137801722744.0,78842.0,79691.0,TINNO Wiko U614AS,none
94663052,0,BLACK,94663919,3,1631137707984931,4548,1631137802643435,1631137802644302,94742378.0,3.0,DARK,1631137707985076.0,1189.0,1631137802726265.0,81963.0,82830.0,TINNO Wiko U614AS,none
95662724,1,WHITE,95663607,4,1631137707984931,4548,1631137803643107,1631137803643990,95727979.0,4.0,LIGHT,1631137707985076.0,1189.0,1631137803711866.0,67876.0,68759.0,TINNO Wiko U614AS,none
96662696,0,BLACK,96663565,5,1631137707984931,4548,1631137804643079,1631137804643948,96749417.0,5.0,DARK,1631137707985076.0,1189.0,1631137804733304.0,89356.0,90225.0,TINNO Wiko U614AS,none
97661365,1,WHITE,97662251,6,1631137707984931,4548,1631137805641748,1631137805642634,97717097.0,6.0,LIGHT,1631137707985076.0,1189.0,1631137805700984.0,58350.0,59236.0,TINNO Wiko U614AS,none
98660638,0,BLACK,98661489,7,1631137707984931,4548,1631137806641021,1631137806641872,98756457.0,7.0,DARK,1631137707985076.0,1189.0,1631137806740344.0,98472.0,99323.0,TINNO Wiko U614AS,none
99660981,1,WHITE,99661827,8,1631137707984931,4548,1631137807641364,1631137807642210,99742057.0,8.0,LIGHT,1631137707985076.0,1189.0,1631137807725944.0,83734.0,84580.0,TINNO Wiko U614AS,none
100660785,0,BLACK,100661473,9,1631137707984931,4548,1631137808641168,1631137808641856,100727657.0,9.0,DARK,1631137707985076.0,1189.0,1631137808711544.0,69688.0,70376.0,TINNO Wiko U614AS,none
101661490,1,WHITE,101662492,10,1631137707984931,4548,1631137809641873,1631137809642875,101731179.0,10.0,LIGHT,1631137707985076.0,1189.0,1631137809715066.0,72191.0,73193.0,TINNO Wiko U614AS,none
102660401,0,BLACK,102661269,11,1631137707984931,4548,1631137810640784,1631137810641652,102752617.0,11.0,DARK,1631137707985076.0,1189.0,1631137810736504.0,94852.0,95720.0,TINNO Wiko U614AS,none
103658767,1,WHITE,103659613,12,1631137707984931,4548,1631137811639150,1631137811639996,103720297.0,12.0,LIGHT,1631137707985076.0,1189.0,1631137811704184.0,64188.0,65034.0,TINNO Wiko U614AS,none
