callbackTime_mobile,color_mobile,colorName_mobile,displayTime_mobile,index_mobile,t0_us_mobile,offset_us_mobile,corrected_callbackTime_mobile,corrected_displayTime_mobile,detectTime_fixture,index_fixture,value_fixture,t0_us_fixture,offset_us_fixture,corrected_detectTime_fixture,display_latency_us,callback_latency_us,phone_model,load
92301888,1,WHITE,92303340,0,1631141547306723,2138,1631141639606473,1631141639607925,,,,,,,,,Samsung SM-S111DL,none
93300600,0,BLACK,93301423,1,1631141547306723,2138,1631141640605185,1631141640606008,93488351.0,1.0,DARK,1631141547191812.0,1826.0,1631141640678337.0,72329.0,73152.0,Samsung SM-S111DL,none
94300274,1,WHITE,94300983,2,1631141547306723,2138,1631141641604859,1631141641605568,94491870.0,2.0,LIGHT,1631141547191812.0,1826.0,1631141641681856.0,76288.0,76997.0,Samsung SM-S111DL,none
95298342,0,BLACK,95299008,3,1631141547306723,2138,1631141642602927,1631141642603593,95513310.0,3.0,DARK,1631141547191812.0,1826.0,1631141642703296.0,99703.0,100369.0,Samsung SM-S111DL,none
96297516,1,WHITE,96298261,4,1631141547306723,2138,1631141643602101,1631141643602846,96480990.0,4.0,LIGHT,1631141547191812.0,1826.0,1631141643670976.0,68130.0,68875.0,Samsung SM-S111DL,none
97298223,0,BLACK,97298903,5,1631141547306723,2138,1631141644602808,1631141644603488,97502430.0,5.0,DARK,1631141547191812.0,1826.0,1631141644692416.0,88928.0,89608.0,Samsung SM-S111DL,none
98297688,1,WHITE,98298373,6,1631141547306723,2138,1631141645602273,1631141645602958,98488030.0,6.0,LIGHT,1631141547191812.0,1826.0,1631141645678016.0,75058.0,75743.0,Samsung SM-S111DL,none
99297165,0,BLACK,99298011,7,1631141547306723,2138,1631141646601750,1631141646602596,99491550.0,7.0,DARK,1631141547191812.0,1826.0,1631141646681536.0,78940.0,79786.0,Samsung SM-S111DL,none
100295577,1,WHITE,100296294,8,1631141547306723,2138,1631141647600162,1631141647600879,100477151.0,8.0,LIGHT,1631141547191812.0,1826.0,1631141647667137.0,66258.0,66975.0,Samsung SM-S111DL,none
101293848,0,BLACK,101294543,9,1631141547306723,2138,1631141648598433,1631141648599128,101498590.0,9.0,DARK,1631141547191812.0,1826.0,1631141648688576.0,89448.0,90143.0,Samsung SM-S111DL,none
102292173,1,WHITE,102292855,10,1631141547306723,2138,1631141649596758,1631141649597440,102484190.0,10.0,LIGHT,1631141547191812.0,1826.0,1631141649674176.0,76736.0,77418.0,Samsung SM-S111DL,none
103291852,0,BLACK,103292581,11,1631141547306723,2138,1631141650596437,1631141650597166,103505630.0,11.0,DARK,1631141547191812.0,1826.0,1631141650695616.0,98450.0,99179.0,Samsung SM-S111DL,none
104292340,1,WHITE,104293022,12,1631141547306723,2138,1631141651596925,1631141651597607,104473310.0,12.0,LIGHT,1631141547191812.0,1826.0,1631141651663296.0,65689.0,66371.0,Samsung SM-S111DL,none
105292404,0,BLACK,105293102,13,1631141547306723,2138,1631141652596989,1631141652597687,105494751.0,13.0,DARK,1631141547191812.0,1826.0,1631141652684737.0,87050.0,87748.0,Samsung SM-S111DL,none
106291807,1,WHITE,106292481,14,1631141547306723,2138,1631141653596392,1631141653597066,106480351.0,14.0,LIGHT,1631141547191812.0,1826.0,1631141653670337.0,73271.0,73945.0,Samsung SM-S111DL,none
107292523,0,BLACK,107293274,15,1631141547306723,2138,1631141654597108,1631141654597859,107483870.0,15.0,DARK,1631141547191812.0,1826.0,1631141654673856.0,75997.0,76748.0,Samsung SM-S111DL,none
