callbackTime_mobile,color_mobile,colorName_mobile,displayTime_mobile,index_mobile,t0_us_mobile,offset_us_mobile,corrected_callbackTime_mobile,corrected_displayTime_mobile,detectTime_fixture,index_fixture,value_fixture,t0_us_fixture,offset_us_fixture,corrected_detectTime_fixture,display_latency_us,callback_latency_us,phone_model,load
38123742,1,WHITE,38124694,0,1631139233948141,3105,1631139272068778,1631139272069730,,,,,,,,,LGE LGL322DL,none
38627769,0,BLACK,38628467,1,1631139233948141,3105,1631139272572805,1631139272573503,38714308.0,1.0,DARK,1631139233948282.0,1674.0,1631139272660916.0,87413.0,88111.0,LGE LGL322DL,none
39131801,1,WHITE,39132274,2,1631139233948141,3105,1631139273076837,1631139273077310,39198147.0,2.0,LIGHT,1631139233948282.0,1674.0,1631139273144755.0,67445.0,67918.0,LGE LGL322DL,none
39635304,0,BLACK,39635819,3,1631139233948141,3105,1631139273580340,1631139273580855,39717828.0,3.0,DARK,1631139233948282.0,1674.0,1631139273664436.0,83581.0,84096.0,LGE LGL322DL,none
40138837,1,WHITE,40139236,4,1631139233948141,3105,1631139274083873,1631139274084272,40201668.0,4.0,LIGHT,1631139233948282.0,1674.0,1631139274148276.0,64004.0,64403.0,LGE LGL322DL,none
40642250,0,BLACK,40642747,5,1631139233948141,3105,1631139274587286,1631139274587783,40721348.0,5.0,DARK,1631139233948282.0,1674.0,1631139274667956.0,80173.0,80670.0,LGE LGL322DL,none
41146043,1,WHITE,41146468,6,1631139233948141,3105,1631139275091079,1631139275091504,41205188.0,6.0,LIGHT,1631139233948282.0,1674.0,1631139275151796.0,60292.0,60717.0,LGE LGL322DL,none
41650090,0,BLACK,41650546,7,1631139233948141,3105,1631139275595126,1631139275595582,41742788.0,7.0,DARK,1631139233948282.0,1674.0,1631139275689396.0,93814.0,94270.0,LGE LGL322DL,none
42155216,1,WHITE,42155642,8,1631139233948141,3105,1631139276100252,1631139276100678,42226627.0,8.0,LIGHT,1631139233948282.0,1674.0,1631139276173235.0,72557.0,72983.0,LGE LGL322DL,none
42658381,0,BLACK,42659089,9,1631139233948141,3105,1631139276603417,1631139276604125,42746310.0,9.0,DARK,1631139233948282.0,1674.0,1631139276692918.0,88793.0,89501.0,LGE LGL322DL,none
43161363,1,WHITE,43161814,10,1631139233948141,3105,1631139277106399,1631139277106850,43230149.0,10.0,LIGHT,1631139233948282.0,1674.0,1631139277176757.0,69907.0,70358.0,LGE LGL322DL,none
43664615,0,BLACK,43665062,11,1631139233948141,3105,1631139277609651,1631139277610098,43749828.0,11.0,DARK,1631139233948282.0,1674.0,1631139277696436.0,86338.0,86785.0,LGE LGL322DL,none
44168074,1,WHITE,44168644,12,1631139233948141,3105,1631139278113110,1631139278113680,44251588.0,12.0,LIGHT,1631139233948282.0,1674.0,1631139278198196.0,84516.0,85086.0,LGE LGL322DL,none
44671274,0,BLACK,44671790,13,1631139233948141,3105,1631139278616310,1631139278616826,44753348.0,13.0,DARK,1631139233948282.0,1674.0,1631139278699956.0,83130.0,83646.0,LGE LGL322DL,none
45175116,1,WHITE,45175582,14,1631139233948141,3105,1631139279120152,1631139279120618,45237188.0,14.0,LIGHT,1631139233948282.0,1674.0,1631139279183796.0,63178.0,63644.0,LGE LGL322DL,none
45678138,0,BLACK,45678723,15,1631139233948141,3105,1631139279623174,1631139279623759,45738948.0,15.0,DARK,1631139233948282.0,1674.0,1631139279685556.0,61797.0,62382.0,LGE LGL322DL,none
46181381,1,WHITE,46181872,16,1631139233948141,3105,1631139280126417,1631139280126908,46258627.0,16.0,LIGHT,1631139233948282.0,1674.0,1631139280205235.0,78327.0,78818.0,LGE LGL322DL,none
46684263,0,BLACK,46684698,17,1631139233948141,3105,1631139280629299,1631139280629734,46760388.0,17.0,DARK,1631139233948282.0,1674.0,1631139280706996.0,77262.0,77697.0,LGE LGL322DL,none
47187569,1,WHITE,47188020,18,1631139233948141,3105,1631139281132605,1631139281133056,47244228.0,18.0,LIGHT,1631139233948282.0,1674.0,1631139281190836.0,57780.0,58231.0,LGE LGL322DL,none
47691310,0,BLACK,47691838,19,1631139233948141,3105,1631139281636346,1631139281636874,47763909.0,19.0,DARK,1631139233948282.0,1674.0,1631139281710517.0,73643.0,74171.0,LGE LGL322DL,none
48194112,1,WHITE,48194570,20,1631139233948141,3105,1631139282139148,1631139282139606,48247749.0,20.0,LIGHT,1631139233948282.0,1674.0,1631139282194357.0,54751.0,55209.0,LGE LGL322DL,none
48697594,0,BLACK,48698183,21,1631139233948141,3105,1631139282642630,1631139282643219,48767428.0,21.0,DARK,1631139233948282.0,1674.0,1631139282714036.0,70817.0,71406.0,LGE LGL322DL,none
49202000,1,WHITE,49202454,22,1631139233948141,3105,1631139283147036,1631139283147490,49269188.0,22.0,LIGHT,1631139233948282.0,1674.0,1631139283215796.0,68306.0,68760.0,LGE LGL322DL,none
49705701,0,BLACK,49706282,23,1631139233948141,3105,1631139283650737,1631139283651318,49788868.0,23.0,DARK,1631139233948282.0,1674.0,1631139283735476.0,84158.0,84739.0,LGE LGL322DL,none
50209881,1,WHITE,50210299,24,1631139233948141,3105,1631139284154917,1631139284155335,50290627.0,24.0,LIGHT,1631139233948282.0,1674.0,1631139284237235.0,81900.0,82318.0,LGE LGL322DL,none
50713649,0,BLACK,50715402,25,1631139233948141,3105,1631139284658685,1631139284660438,50792388.0,25.0,DARK,1631139233948282.0,1674.0,1631139284738996.0,78558.0,80311.0,LGE LGL322DL,none
51217768,1,WHITE,51218174,26,1631139233948141,3105,1631139285162804,1631139285163210,51276228.0,26.0,LIGHT,1631139233948282.0,1674.0,1631139285222836.0,59626.0,60032.0,LGE LGL322DL,none
51721690,0,BLACK,51722175,27,1631139233948141,3105,1631139285666726,1631139285667211,51795908.0,27.0,DARK,1631139233948282.0,1674.0,1631139285742516.0,75305.0,75790.0,LGE LGL322DL,none
52225688,1,WHITE,52226111,28,1631139233948141,3105,1631139286170724,1631139286171147,52279748.0,28.0,LIGHT,1631139233948282.0,1674.0,1631139286226356.0,55209.0,55632.0,LGE LGL322DL,none
52729799,0,BLACK,52730389,29,1631139233948141,3105,1631139286674835,1631139286675425,52817348.0,29.0,DARK,1631139233948282.0,1674.0,1631139286763956.0,88531.0,89121.0,LGE LGL322DL,none
53233729,1,WHITE,53234241,30,1631139233948141,3105,1631139287178765,1631139287179277,53301188.0,30.0,LIGHT,1631139233948282.0,1674.0,1631139287247796.0,68519.0,69031.0,LGE LGL322DL,none
53737620,0,BLACK,53738021,31,1631139233948141,3105,1631139287682656,1631139287683057,53820868.0,31.0,DARK,1631139233948282.0,1674.0,1631139287767476.0,84419.0,84820.0,LGE LGL322DL,none
54241898,1,WHITE,54242322,32,1631139233948141,3105,1631139288186934,1631139288187358,54304707.0,32.0,LIGHT,1631139233948282.0,1674.0,1631139288251315.0,63957.0,64381.0,LGE LGL322DL,none
54745759,0,BLACK,54746196,33,1631139233948141,3105,1631139288690795,1631139288691232,54824388.0,33.0,DARK,1631139233948282.0,1674.0,1631139288770996.0,79764.0,80201.0,LGE LGL322DL,none
55249893,1,WHITE,55250394,34,1631139233948141,3105,1631139289194929,1631139289195430,55308228.0,34.0,LIGHT,1631139233948282.0,1674.0,1631139289254836.0,59406.0,59907.0,LGE LGL322DL,none
55753739,0,BLACK,55754285,35,1631139233948141,3105,1631139289698775,1631139289699321,55827908.0,35.0,DARK,1631139233948282.0,1674.0,1631139289774516.0,75195.0,75741.0,LGE LGL322DL,none
56258125,1,WHITE,56258528,36,1631139233948141,3105,1631139290203161,1631139290203564,56329669.0,36.0,LIGHT,1631139233948282.0,1674.0,1631139290276277.0,72713.0,73116.0,LGE LGL322DL,none
56762325,0,BLACK,56762728,37,1631139233948141,3105,1631139290707361,1631139290707764,56849348.0,37.0,DARK,1631139233948282.0,1674.0,1631139290795956.0,88192.0,88595.0,LGE LGL322DL,none
57265704,1,WHITE,57266188,38,1631139233948141,3105,1631139291210740,1631139291211224,57333188.0,38.0,LIGHT,1631139233948282.0,1674.0,1631139291279796.0,68572.0,69056.0,LGE LGL322DL,none
