index_fixture,timestamp_fixture,t0_us_fixture,offset_us_fixture,corrected_timestamp_fixture,action_mobile,actionName_mobile,actionTime_mobile,callbackTime_mobile,index_mobile,touchMajor_mobile,touchMinor_mobile,t0_us_mobile,offset_us_mobile,corrected_actionTime_mobile,corrected_callbackTime_mobile,action_latency_us,callback_latency_us,phone_model,load
0,11482400,1631137055208896,1192,1631137066690104,0,DOWN,11421422,11424654,0,0.027121676,0.027121676,1631137055339267,2947,1631137066757742,1631137066760974,70870,67638,Samsung SM-A102U,none
1,11698394,1631137055208896,1192,1631137066906098,0,DOWN,11604044,11607126,1,0.11526713,0.11526713,1631137055339267,2947,1631137066940364,1631137066943446,37348,34266,Samsung SM-A102U,none
2,11912224,1631137055208896,1192,1631137067119928,0,DOWN,11821912,11825541,2,0.1423888,0.1423888,1631137055339267,2947,1631137067158232,1631137067161861,41933,38304,Samsung SM-A102U,none
3,12126906,1631137055208896,1192,1631137067334610,0,DOWN,12037786,12040887,3,0.15594964,0.15594964,1631137055339267,2947,1631137067374106,1631137067377207,42597,39496,Samsung SM-A102U,none
4,12339477,1631137055208896,1192,1631137067547181,0,DOWN,12253889,12257324,4,0.15594964,0.15594964,1631137055339267,2947,1631137067590209,1631137067593644,46463,43028,Samsung SM-A102U,none
5,12553333,1631137055208896,1192,1631137067761037,0,DOWN,12470858,12473994,5,0.15594964,0.15594964,1631137055339267,2947,1631137067807178,1631137067810314,49277,46141,Samsung SM-A102U,none
6,12767596,1631137055208896,1192,1631137067975300,0,DOWN,12671844,12674883,6,0.15594964,0.15594964,1631137055339267,2947,1631137068008164,1631137068011203,35903,32864,Samsung SM-A102U,none
7,12987723,1631137055208896,1192,1631137068195427,0,DOWN,12888014,12891138,7,0.15594964,0.15594964,1631137055339267,2947,1631137068224334,1631137068227458,32031,28907,Samsung SM-A102U,none
8,13196160,1631137055208896,1192,1631137068403864,0,DOWN,13104216,13107073,8,0.15594964,0.15594964,1631137055339267,2947,1631137068440536,1631137068443393,39529,36672,Samsung SM-A102U,none
9,13416760,1631137055208896,1192,1631137068624464,0,DOWN,13320491,13323198,9,0.15594964,0.15594964,1631137055339267,2947,1631137068656811,1631137068659518,35054,32347,Samsung SM-A102U,none
10,13630655,1631137055208896,1192,1631137068838359,0,DOWN,13537338,13540296,10,0.15594964,0.15594964,1631137055339267,2947,1631137068873658,1631137068876616,38257,35299,Samsung SM-A102U,none
11,13845640,1631137055208896,1192,1631137069053344,0,DOWN,13754401,13757400,11,0.15594964,0.15594964,1631137055339267,2947,1631137069090721,1631137069093720,40376,37377,Samsung SM-A102U,none
12,14060624,1631137055208896,1192,1631137069268328,0,DOWN,13969730,13972633,12,0.15594964,0.15594964,1631137055339267,2947,1631137069306050,1631137069308953,40625,37722,Samsung SM-A102U,none
13,14269744,1631137055208896,1192,1631137069477448,0,DOWN,14187118,14190051,13,0.14916922,0.14916922,1631137055339267,2947,1631137069523438,1631137069526371,48923,45990,Samsung SM-A102U,none
14,14485607,1631137055208896,1192,1631137069693311,0,DOWN,14387387,14390054,14,0.14916922,0.14916922,1631137055339267,2947,1631137069723707,1631137069726374,33063,30396,Samsung SM-A102U,none
15,14699332,1631137055208896,1192,1631137069907036,0,DOWN,14604736,14607096,15,0.15594964,0.15594964,1631137055339267,2947,1631137069941056,1631137069943416,36380,34020,Samsung SM-A102U,none
16,14914749,1631137055208896,1192,1631137070122453,0,DOWN,14821721,14824609,16,0.15594964,0.15594964,1631137055339267,2947,1631137070158041,1631137070160929,38476,35588,Samsung SM-A102U,none
