index_fixture,timestamp_fixture,t0_us_fixture,offset_us_fixture,corrected_timestamp_fixture,action_mobile,actionName_mobile,actionTime_mobile,callbackTime_mobile,index_mobile,touchMajor_mobile,touchMinor_mobile,t0_us_mobile,offset_us_mobile,corrected_actionTime_mobile,corrected_callbackTime_mobile,action_latency_us,callback_latency_us,phone_model,load
0,36748801,1631570666265628,1320,1631570703013109,0,ACTION_DOWN,36778972,36962589,0,0,0,1631570666265461,2529,1631570703041904,1631570703225521,212412,28795,iPhone10_3,none
1,37273325,1631570666265628,1320,1631570703537633,0,ACTION_DOWN,37285467,37479464,1,0,0,1631570666265461,2529,1631570703548399,1631570703742396,204763,10766,iPhone10_3,none
2,37786120,1631570666265628,1320,1631570704050428,0,ACTION_DOWN,37811436,37996402,2,0,0,1631570666265461,2529,1631570704074368,1631570704259334,208906,23940,iPhone10_3,none
3,38305200,1631570666265628,1320,1631570704569508,0,ACTION_DOWN,38327833,38513322,3,0,0,1631570666265461,2529,1631570704590765,1631570704776254,206746,21257,iPhone10_3,none
4,38822548,1631570666265628,1320,1631570705086856,0,ACTION_DOWN,38845153,39030275,4,0,0,1631570666265461,2529,1631570705108085,1631570705293207,206351,21229,iPhone10_3,none
5,39346206,1631570666265628,1320,1631570705610514,0,ACTION_DOWN,39363613,39547231,5,0,0,1631570666265461,2529,1631570705626545,1631570705810163,199649,16031,iPhone10_3,none
6,39865312,1631570666265628,1320,1631570706129620,0,ACTION_DOWN,39887489,40047433,6,0,0,1631570666265461,2529,1631570706150421,1631570706310365,180745,20801,iPhone10_3,none
7,40383080,1631570666265628,1320,1631570706647388,0,ACTION_DOWN,40396338,40597769,7,0,0,1631570666265461,2529,1631570706659270,1631570706860701,213313,11882,iPhone10_3,none
8,40895403,1631570666265628,1320,1631570707159711,0,ACTION_DOWN,40920853,41081378,8,0,0,1631570666265461,2529,1631570707183785,1631570707344310,184599,24074,iPhone10_3,none
9,41419521,1631570666265628,1320,1631570707683829,0,ACTION_DOWN,41438532,41598269,9,0,0,1631570666265461,2529,1631570707701464,1631570707861201,177372,17635,iPhone10_3,none
10,41931896,1631570666265628,1320,1631570708196204,0,ACTION_DOWN,41954576,42148570,10,0,0,1631570666265461,2529,1631570708217508,1631570708411502,215298,21304,iPhone10_3,none
11,42456329,1631570666265628,1320,1631570708720637,0,ACTION_DOWN,42472272,42665465,11,0,0,1631570666265461,2529,1631570708735204,1631570708928397,207760,14567,iPhone10_3,none
12,42975303,1631570666265628,1320,1631570709239611,0,ACTION_DOWN,42997168,43182389,12,0,0,1631570666265461,2529,1631570709260100,1631570709445321,205710,20489,iPhone10_3,none
13,43494239,1631570666265628,1320,1631570709758547,0,ACTION_DOWN,43514672,43699340,13,0,0,1631570666265461,2529,1631570709777604,1631570709962272,203725,19057,iPhone10_3,none
14,44008543,1631570666265628,1320,1631570710272851,0,ACTION_DOWN,44030903,44216294,14,0,0,1631570666265461,2529,1631570710293835,1631570710479226,206375,20984,iPhone10_3,none
15,44533382,1631570666265628,1320,1631570710797690,0,ACTION_DOWN,44556154,44716566,15,0,0,1631570666265461,2529,1631570710819086,1631570710979498,181808,21396,iPhone10_3,none
16,45046492,1631570666265628,1320,1631570711310800,0,ACTION_DOWN,45065049,45266960,16,0,0,1631570666265461,2529,1631570711327981,1631570711529892,219092,17181,iPhone10_3,none
17,45565454,1631570666265628,1320,1631570711829762,0,ACTION_DOWN,45589714,45750346,17,0,0,1631570666265461,2529,1631570711852646,1631570712013278,183516,22884,iPhone10_3,none
18,46084796,1631570666265628,1320,1631570712349104,0,ACTION_DOWN,46107112,46300646,18,0,0,1631570666265461,2529,1631570712370044,1631570712563578,214474,20940,iPhone10_3,none
19,46609176,1631570666265628,1320,1631570712873484,0,ACTION_DOWN,46632031,46817589,19,0,0,1631570666265461,2529,1631570712894963,1631570713080521,207037,21479,iPhone10_3,none
20,47123546,1631570666265628,1320,1631570713387854,0,ACTION_DOWN,47149457,47334514,20,0,0,1631570666265461,2529,1631570713412389,1631570713597446,209592,24535,iPhone10_3,none
21,47645446,1631570666265628,1320,1631570713909754,0,ACTION_DOWN,47665851,47851441,21,0,0,1631570666265461,2529,1631570713928783,1631570714114373,204619,19029,iPhone10_3,none
22,48161521,1631570666265628,1320,1631570714425829,0,ACTION_DOWN,48183282,48368403,22,0,0,1631570666265461,2529,1631570714446214,1631570714631335,205506,20385,iPhone10_3,none
23,48686348,1631570666265628,1320,1631570714950656,0,ACTION_DOWN,48708154,48901993,23,0,0,1631570666265461,2529,1631570714971086,1631570715164925,214269,20430,iPhone10_3,none
24,49199864,1631570666265628,1320,1631570715464172,0,ACTION_DOWN,49225630,49385570,24,0,0,1631570666265461,2529,1631570715488562,1631570715648502,184330,24390,iPhone10_3,none
25,49718839,1631570666265628,1320,1631570715983147,0,ACTION_DOWN,49742059,49935810,25,0,0,1631570666265461,2529,1631570716004991,1631570716198742,215595,21844,iPhone10_3,none
26,50238601,1631570666265628,1320,1631570716502909,0,ACTION_DOWN,50260553,50452772,26,0,0,1631570666265461,2529,1631570716523485,1631570716715704,212795,20576,iPhone10_3,none
27,50762142,1631570666265628,1320,1631570717026450,0,ACTION_DOWN,50784454,50969689,27,0,0,1631570666265461,2529,1631570717047386,1631570717232621,206171,20936,iPhone10_3,none
28,51277351,1631570666265628,1320,1631570717541659,0,ACTION_DOWN,51301828,51486627,28,0,0,1631570666265461,2529,1631570717564760,1631570717749559,207900,23101,iPhone10_3,none
29,51801351,1631570666265628,1320,1631570718065659,0,ACTION_DOWN,51818229,52003543,29,0,0,1631570666265461,2529,1631570718081161,1631570718266475,200816,15502,iPhone10_3,none
30,52314880,1631570666265628,1320,1631570718579188,0,ACTION_DOWN,52343190,52537242,30,0,0,1631570666265461,2529,1631570718606122,1631570718800174,220986,26934,iPhone10_3,none
31,52839300,1631570666265628,1320,1631570719103608,0,ACTION_DOWN,52852062,53054079,31,0,0,1631570666265461,2529,1631570719114994,1631570719317011,213403,11386,iPhone10_3,none
32,53352410,1631570666265628,1320,1631570719616718,0,ACTION_DOWN,53377423,53571015,32,0,0,1631570666265461,2529,1631570719640355,1631570719833947,217229,23637,iPhone10_3,none
33,53877263,1631570666265628,1320,1631570720141571,0,ACTION_DOWN,53894539,54087950,33,0,0,1631570666265461,2529,1631570720157471,1631570720350882,209311,15900,iPhone10_3,none
34,54391212,1631570666265628,1320,1631570720655520,0,ACTION_DOWN,54419615,54604884,34,0,0,1631570666265461,2529,1631570720682547,1631570720867816,212296,27027,iPhone10_3,none
35,54910594,1631570666265628,1320,1631570721174902,0,ACTION_DOWN,54936929,55121881,35,0,0,1631570666265461,2529,1631570721199861,1631570721384813,209911,24959,iPhone10_3,none
36,55435394,1631570666265628,1320,1631570721699702,0,ACTION_DOWN,55453585,55638748,36,0,0,1631570666265461,2529,1631570721716517,1631570721901680,201978,16815,iPhone10_3,none
37,55948924,1631570666265628,1320,1631570722213232,0,ACTION_DOWN,55970759,56155677,37,0,0,1631570666265461,2529,1631570722233691,1631570722418609,205377,20459,iPhone10_3,none
38,56468725,1631570666265628,1320,1631570722733033,0,ACTION_DOWN,56495818,56689331,38,0,0,1631570666265461,2529,1631570722758750,1631570722952263,219230,25717,iPhone10_3,none
39,56986807,1631570666265628,1320,1631570723251115,0,ACTION_DOWN,57004397,57206209,39,0,0,1631570666265461,2529,1631570723267329,1631570723469141,218026,16214,iPhone10_3,none
40,57511188,1631570666265628,1320,1631570723775496,0,ACTION_DOWN,57529624,57689833,40,0,0,1631570666265461,2529,1631570723792556,1631570723952765,177269,17060,iPhone10_3,none
41,58031435,1631570666265628,1320,1631570724295743,0,ACTION_DOWN,58045885,58240116,41,0,0,1631570666265461,2529,1631570724308817,1631570724503048,207305,13074,iPhone10_3,none
42,58545319,1631570666265628,1320,1631570724809627,0,ACTION_DOWN,58563593,58757018,42,0,0,1631570666265461,2529,1631570724826525,1631570725019950,210323,16898,iPhone10_3,none
43,59067220,1631570666265628,1320,1631570725331528,0,ACTION_DOWN,59088390,59273994,43,0,0,1631570666265461,2529,1631570725351322,1631570725536926,205398,19794,iPhone10_3,none
44,59583282,1631570666265628,1320,1631570725847590,0,ACTION_DOWN,59606094,59790879,44,0,0,1631570666265461,2529,1631570725869026,1631570726053811,206221,21436,iPhone10_3,none
45,60102230,1631570666265628,1320,1631570726366538,0,ACTION_DOWN,60130908,60291131,45,0,0,1631570666265461,2529,1631570726393840,1631570726554063,187525,27302,iPhone10_3,none
46,60623685,1631570666265628,1320,1631570726887993,0,ACTION_DOWN,60647241,60808079,46,0,0,1631570666265461,2529,1631570726910173,1631570727071011,183018,22180,iPhone10_3,none
47,61141846,1631570666265628,1320,1631570727406154,0,ACTION_DOWN,61166204,61324992,47,0,0,1631570666265461,2529,1631570727429136,1631570727587924,181770,22982,iPhone10_3,none
48,61666239,1631570666265628,1320,1631570727930547,0,ACTION_DOWN,61689886,61875294,48,0,0,1631570666265461,2529,1631570727952818,1631570728138226,207679,22271,iPhone10_3,none
49,62186487,1631570666265628,1320,1631570728450795,0,ACTION_DOWN,62198624,62392223,49,0,0,1631570666265461,2529,1631570728461556,1631570728655155,204360,10761,iPhone10_3,none
50,62705396,1631570666265628,1320,1631570728969704,0,ACTION_DOWN,62723577,62909164,50,0,0,1631570666265461,2529,1631570728986509,1631570729172096,202392,16805,iPhone10_3,none
51,63224331,1631570666265628,1320,1631570729488639,0,ACTION_DOWN,63240988,63426096,51,0,0,1631570666265461,2529,1631570729503920,1631570729689028,200389,15281,iPhone10_3,none
52,63743253,1631570666265628,1320,1631570730007561,0,ACTION_DOWN,63766017,63959776,52,0,0,1631570666265461,2529,1631570730028949,1631570730222708,215147,21388,iPhone10_3,none
53,64258817,1631570666265628,1320,1631570730523125,0,ACTION_DOWN,64283373,64476598,53,0,0,1631570666265461,2529,1631570730546305,1631570730739530,216405,23180,iPhone10_3,none
54,64782383,1631570666265628,1320,1631570731046691,0,ACTION_DOWN,64799765,64993543,54,0,0,1631570666265461,2529,1631570731062697,1631570731256475,209784,16006,iPhone10_3,none
55,65297186,1631570666265628,1320,1631570731561494,0,ACTION_DOWN,65317161,65510516,55,0,0,1631570666265461,2529,1631570731580093,1631570731773448,211954,18599,iPhone10_3,none
56,65817394,1631570666265628,1320,1631570732081702,0,ACTION_DOWN,65833786,66027435,56,0,0,1631570666265461,2529,1631570732096718,1631570732290367,208665,15016,iPhone10_3,none
57,66340515,1631570666265628,1320,1631570732604823,0,ACTION_DOWN,66359513,66544329,57,0,0,1631570666265461,2529,1631570732622445,1631570732807261,202438,17622,iPhone10_3,none
58,66854478,1631570666265628,1320,1631570733118786,0,ACTION_DOWN,66876042,67061272,58,0,0,1631570666265461,2529,1631570733138974,1631570733324204,205418,20188,iPhone10_3,none
59,67372180,1631570666265628,1320,1631570733636488,0,ACTION_DOWN,67401023,67561552,59,0,0,1631570666265461,2529,1631570733663955,1631570733824484,187996,27467,iPhone10_3,none
60,67896153,1631570666265628,1320,1631570734160461,0,ACTION_DOWN,67918698,68078481,60,0,0,1631570666265461,2529,1631570734181630,1631570734341413,180952,21169,iPhone10_3,none
61,68413042,1631570666265628,1320,1631570734677350,0,ACTION_DOWN,68434978,68628726,61,0,0,1631570666265461,2529,1631570734697910,1631570734891658,214308,20560,iPhone10_3,none
62,68932817,1631570666265628,1320,1631570735197125,0,ACTION_DOWN,68961104,69145800,62,0,0,1631570666265461,2529,1631570735224036,1631570735408732,211607,26911,iPhone10_3,none
63,69451739,1631570666265628,1320,1631570735716047,0,ACTION_DOWN,69477355,69662943,63,0,0,1631570666265461,2529,1631570735740287,1631570735925875,209828,24240,iPhone10_3,none
64,69976119,1631570666265628,1320,1631570736240427,0,ACTION_DOWN,69994880,70179668,64,0,0,1631570666265461,2529,1631570736257812,1631570736442600,202173,17385,iPhone10_3,none
65,70491328,1631570666265628,1320,1631570736755636,0,ACTION_DOWN,70519590,70679977,65,0,0,1631570666265461,2529,1631570736782522,1631570736942909,187273,26886,iPhone10_3,none
66,71009450,1631570666265628,1320,1631570737273758,0,ACTION_DOWN,71028351,71230132,66,0,0,1631570666265461,2529,1631570737291283,1631570737493064,219306,17525,iPhone10_3,none
67,71529212,1631570666265628,1320,1631570737793520,0,ACTION_DOWN,71553096,71713751,67,0,0,1631570666265461,2529,1631570737816028,1631570737976683,183163,22508,iPhone10_3,none
68,72054012,1631570666265628,1320,1631570738318320,0,ACTION_DOWN,72071796,72264030,68,0,0,1631570666265461,2529,1631570738334728,1631570738526962,208642,16408,iPhone10_3,none
69,72569222,1631570666265628,1320,1631570738833530,0,ACTION_DOWN,72587016,72780987,69,0,0,1631570666265461,2529,1631570738849948,1631570739043919,210389,16418,iPhone10_3,none
70,73089849,1631570666265628,1320,1631570739354157,0,ACTION_DOWN,73112993,73298021,70,0,0,1631570666265461,2529,1631570739375925,1631570739560953,206796,21768,iPhone10_3,none
71,73613390,1631570666265628,1320,1631570739877698,0,ACTION_DOWN,73629428,73814830,71,0,0,1631570666265461,2529,1631570739892360,1631570740077762,200064,14662,iPhone10_3,none
72,74132378,1631570666265628,1320,1631570740396686,0,ACTION_DOWN,74154488,74348443,72,0,0,1631570666265461,2529,1631570740417420,1631570740611375,214689,20734,iPhone10_3,none
73,74651300,1631570666265628,1320,1631570740915608,0,ACTION_DOWN,74671916,74865384,73,0,0,1631570666265461,2529,1631570740934848,1631570741128316,212708,19240,iPhone10_3,none
74,75170222,1631570666265628,1320,1631570741434530,0,ACTION_DOWN,75188300,75382293,74,0,0,1631570666265461,2529,1631570741451232,1631570741645225,210695,16702,iPhone10_3,none
75,75684539,1631570666265628,1320,1631570741948847,0,ACTION_DOWN,75714301,75899323,75,0,0,1631570666265461,2529,1631570741977233,1631570742162255,213408,28386,iPhone10_3,none
76,76209379,1631570666265628,1320,1631570742473687,0,ACTION_DOWN,76222079,76416284,76,0,0,1631570666265461,2529,1631570742485011,1631570742679216,205529,11324,iPhone10_3,none
77,76728353,1631570666265628,1320,1631570742992661,0,ACTION_DOWN,76747873,76933115,77,0,0,1631570666265461,2529,1631570743010805,1631570743196047,203386,18144,iPhone10_3,none
78,77241411,1631570666265628,1320,1631570743505719,0,ACTION_DOWN,77263933,77450017,78,0,0,1631570666265461,2529,1631570743526865,1631570743712949,207230,21146,iPhone10_3,none
