index_fixture,timestamp_fixture,t0_us_fixture,offset_us_fixture,corrected_timestamp_fixture,action_mobile,actionName_mobile,actionTime_mobile,callbackTime_mobile,index_mobile,touchMajor_mobile,touchMinor_mobile,t0_us_mobile,offset_us_mobile,corrected_actionTime_mobile,corrected_callbackTime_mobile,action_latency_us,callback_latency_us,phone_model,load
0,35311697,1631142642070754,2238,1631142677380213,0,DOWN,35285479,35289076,0,1.8681676,1.8681676,1631142642123597,2289,1631142677406787,1631142677410384,30171,26574,Samsung SM-S111DL,none
1,35830777,1631142642070754,2238,1631142677899293,0,DOWN,35805781,35809750,1,1.8681676,1.8681676,1631142642123597,2289,1631142677927089,1631142677931058,31765,27796,Samsung SM-S111DL,none
2,36348964,1631142642070754,2238,1631142678417480,0,DOWN,36325792,36329900,2,1.8681676,1.8681676,1631142642123597,2289,1631142678447100,1631142678451208,33728,29620,Samsung SM-S111DL,none
3,36873882,1631142642070754,2238,1631142678942398,0,DOWN,36842834,36846099,3,1.8681676,1.8681676,1631142642123597,2289,1631142678964142,1631142678967407,25009,21744,Samsung SM-S111DL,none
4,37386677,1631142642070754,2238,1631142679455193,0,DOWN,37364234,37368713,4,1.8681676,1.8681676,1631142642123597,2289,1631142679485542,1631142679490021,34828,30349,Samsung SM-S111DL,none
5,37904485,1631142642070754,2238,1631142679973001,0,DOWN,37876307,37880182,5,1.8681676,1.8681676,1631142642123597,2289,1631142679997615,1631142680001490,28489,24614,Samsung SM-S111DL,none
6,38425204,1631142642070754,2238,1631142680493720,0,DOWN,38400294,38404024,6,1.8681676,1.8681676,1631142642123597,2289,1631142680521602,1631142680525332,31612,27882,Samsung SM-S111DL,none
7,38940545,1631142642070754,2238,1631142681009061,0,DOWN,38914074,38918448,7,1.8681676,1.8681676,1631142642123597,2289,1631142681035382,1631142681039756,30695,26321,Samsung SM-S111DL,none
8,39458352,1631142642070754,2238,1631142681526868,0,DOWN,39435237,39440069,8,1.8681676,1.8681676,1631142642123597,2289,1631142681556545,1631142681561377,34509,29677,Samsung SM-S111DL,none
9,39982850,1631142642070754,2238,1631142682051366,0,DOWN,39952153,39956368,9,1.8681676,1.8681676,1631142642123597,2289,1631142682073461,1631142682077676,26310,22095,Samsung SM-S111DL,none
10,40500683,1631142642070754,2238,1631142682569199,0,DOWN,40470502,40473648,10,1.8681676,1.8681676,1631142642123597,2289,1631142682591810,1631142682594956,25757,22611,Samsung SM-S111DL,none
11,41013308,1631142642070754,2238,1631142683081824,0,DOWN,40986755,40990983,11,1.8681676,1.8681676,1631142642123597,2289,1631142683108063,1631142683112291,30467,26239,Samsung SM-S111DL,none
12,41532283,1631142642070754,2238,1631142683600799,0,DOWN,41505854,41509720,12,1.8681676,1.8681676,1631142642123597,2289,1631142683627162,1631142683631028,30229,26363,Samsung SM-S111DL,none
