index_fixture,timestamp_fixture,t0_us_fixture,offset_us_fixture,corrected_timestamp_fixture,action_mobile,actionName_mobile,actionTime_mobile,callbackTime_mobile,index_mobile,touchMajor_mobile,touchMinor_mobile,t0_us_mobile,offset_us_mobile,corrected_actionTime_mobile,corrected_callbackTime_mobile,action_latency_us,callback_latency_us,phone_model,load
0,88866202,1631219789289034,1280,1631219878153956,0,DOWN,88865165,88866989,0,0.0054471185,0.0027235593,1631219789301820,2370,1631219878164615,1631219878166439,12483,10659,Samsung SM-A325M,none
1,89873530,1631219789289034,1280,1631219879161284,0,DOWN,89876828,89879006,1,0.008170677,0.008170677,1631219789301820,2370,1631219879176278,1631219879178456,17172,14994,Samsung SM-A325M,none
2,90885488,1631219789289034,1280,1631219880173242,0,DOWN,90885728,90887762,2,0.010894237,0.010894237,1631219789301820,2370,1631219880185178,1631219880187212,13970,11936,Samsung SM-A325M,none
3,91897080,1631219789289034,1280,1631219881184834,0,DOWN,91896516,91898781,3,0.008170677,0.008170677,1631219789301820,2370,1631219881195966,1631219881198231,13397,11132,Samsung SM-A325M,none
4,92910259,1631219789289034,1280,1631219882198013,0,DOWN,92913186,92915351,4,0.008170677,0.008170677,1631219789301820,2370,1631219882212636,1631219882214801,16788,14623,Samsung SM-A325M,none
5,93921010,1631219789289034,1280,1631219883208764,0,DOWN,93923629,93925878,5,0.008170677,0.008170677,1631219789301820,2370,1631219883223079,1631219883225328,16564,14315,Samsung SM-A325M,none
6,94939227,1631219789289034,1280,1631219884226981,0,DOWN,94934196,94936025,6,0.008170677,0.008170677,1631219789301820,2370,1631219884233646,1631219884235475,8494,6665,Samsung SM-A325M,none
7,95951199,1631219789289034,1280,1631219885238953,0,DOWN,95950696,95952796,7,0.008170677,0.008170677,1631219789301820,2370,1631219885250146,1631219885252246,13293,11193,Samsung SM-A325M,none
8,96958185,1631219789289034,1280,1631219886245939,0,DOWN,96960211,96962679,8,0.008170677,0.008170677,1631219789301820,2370,1631219886259661,1631219886262129,16190,13722,Samsung SM-A325M,none
9,97970131,1631219789289034,1280,1631219887257885,0,DOWN,97971651,97974028,9,0.010894237,0.010894237,1631219789301820,2370,1631219887271101,1631219887273478,15593,13216,Samsung SM-A325M,none
10,98981736,1631219789289034,1280,1631219888269490,0,DOWN,98982230,98984583,10,0.008170677,0.008170677,1631219789301820,2370,1631219888281680,1631219888284033,14543,12190,Samsung SM-A325M,none
11,99995741,1631219789289034,1280,1631219889283495,0,DOWN,99996572,99998529,11,0.008170677,0.008170677,1631219789301820,2370,1631219889296022,1631219889297979,14484,12527,Samsung SM-A325M,none
12,101010153,1631219789289034,1280,1631219890297907,0,DOWN,101014158,101016070,12,0.008170677,0.008170677,1631219789301820,2370,1631219890313608,1631219890315520,17613,15701,Samsung SM-A325M,none
13,102029498,1631219789289034,1280,1631219891317252,0,DOWN,102023331,102025626,13,0.010894237,0.010894237,1631219789301820,2370,1631219891322781,1631219891325076,7824,5529,Samsung SM-A325M,none
14,103039148,1631219789289034,1280,1631219892326902,0,DOWN,103038216,103040665,14,0.008170677,0.008170677,1631219789301820,2370,1631219892337666,1631219892340115,13213,10764,Samsung SM-A325M,none
15,104057168,1631219789289034,1280,1631219893344922,0,DOWN,104056304,104058527,15,0.008170677,0.008170677,1631219789301820,2370,1631219893355754,1631219893357977,13055,10832,Samsung SM-A325M,none
16,105071449,1631219789289034,1280,1631219894359203,0,DOWN,105066633,105069021,16,0.008170677,0.008170677,1631219789301820,2370,1631219894366083,1631219894368471,9268,6880,Samsung SM-A325M,none
17,106079879,1631219789289034,1280,1631219895367633,0,DOWN,106081141,106083338,17,0.008170677,0.008170677,1631219789301820,2370,1631219895380591,1631219895382788,15155,12958,Samsung SM-A325M,none
18,107100431,1631219789289034,1280,1631219896388185,0,DOWN,107099011,107101118,18,0.008170677,0.008170677,1631219789301820,2370,1631219896398461,1631219896400568,12383,10276,Samsung SM-A325M,none
19,108112180,1631219789289034,1280,1631219897399934,0,DOWN,108109225,108111337,19,0.008170677,0.008170677,1631219789301820,2370,1631219897408675,1631219897410787,10853,8741,Samsung SM-A325M,none
20,109128074,1631219789289034,1280,1631219898415828,0,DOWN,109124959,109127010,20,0.008170677,0.008170677,1631219789301820,2370,1631219898424409,1631219898426460,10632,8581,Samsung SM-A325M,none
21,110137344,1631219789289034,1280,1631219899425098,0,DOWN,110140970,110143172,21,0.008170677,0.008170677,1631219789301820,2370,1631219899440420,1631219899442622,17524,15322,Samsung SM-A325M,none
22,111156203,1631219789289034,1280,1631219900443957,0,DOWN,111150294,111152243,22,0.008170677,0.008170677,1631219789301820,2370,1631219900449744,1631219900451693,7736,5787,Samsung SM-A325M,none
23,112166693,1631219789289034,1280,1631219901454447,0,DOWN,112166131,112168235,23,0.008170677,0.008170677,1631219789301820,2370,1631219901465581,1631219901467685,13238,11134,Samsung SM-A325M,none
24,113180095,1631219789289034,1280,1631219902467849,0,DOWN,113183581,113185931,24,0.008170677,0.008170677,1631219789301820,2370,1631219902483031,1631219902485381,17532,15182,Samsung SM-A325M,none
25,114194402,1631219789289034,1280,1631219903482156,0,DOWN,114194167,114196419,25,0.008170677,0.008170677,1631219789301820,2370,1631219903493617,1631219903495869,13713,11461,Samsung SM-A325M,none
26,115207882,1631219789289034,1280,1631219904495636,0,DOWN,115209671,115211810,26,0.008170677,0.008170677,1631219789301820,2370,1631219904509121,1631219904511260,15624,13485,Samsung SM-A325M,none
27,116228487,1631219789289034,1280,1631219905516241,0,DOWN,116225345,116227544,27,0.008170677,0.008170677,1631219789301820,2370,1631219905524795,1631219905526994,10753,8554,Samsung SM-A325M,none
28,117236877,1631219789289034,1280,1631219906524631,0,DOWN,117236550,117238855,28,0.008170677,0.008170677,1631219789301820,2370,1631219906536000,1631219906538305,13674,11369,Samsung SM-A325M,none
29,118257010,1631219789289034,1280,1631219907544764,0,DOWN,118252274,118254403,29,0.008170677,0.008170677,1631219789301820,2370,1631219907551724,1631219907553853,9089,6960,Samsung SM-A325M,none
30,119265807,1631219789289034,1280,1631219908553561,0,DOWN,119268316,119270338,30,0.008170677,0.008170677,1631219789301820,2370,1631219908567766,1631219908569788,16227,14205,Samsung SM-A325M,none
31,120283420,1631219789289034,1280,1631219909571174,0,DOWN,120284670,120286827,31,0.0054471185,0.0027235593,1631219789301820,2370,1631219909584120,1631219909586277,15103,12946,Samsung SM-A325M,none
32,121294342,1631219789289034,1280,1631219910582096,0,DOWN,121295240,121297421,32,0.0054471185,0.0027235593,1631219789301820,2370,1631219910594690,1631219910596871,14775,12594,Samsung SM-A325M,none
33,122308571,1631219789289034,1280,1631219911596325,0,DOWN,122311884,122314021,33,0.0054471185,0.0027235593,1631219789301820,2370,1631219911611334,1631219911613471,17146,15009,Samsung SM-A325M,none
34,123324151,1631219789289034,1280,1631219912611905,0,DOWN,123327061,123329230,34,0.0054471185,0.0027235593,1631219789301820,2370,1631219912626511,1631219912628680,16775,14606,Samsung SM-A325M,none
35,124337605,1631219789289034,1280,1631219913625359,0,DOWN,124337616,124339837,35,0.0054471185,0.0027235593,1631219789301820,2370,1631219913637066,1631219913639287,13928,11707,Samsung SM-A325M,none
36,125357278,1631219789289034,1280,1631219914645032,0,DOWN,125354104,125356497,36,0.0054471185,0.0027235593,1631219789301820,2370,1631219914653554,1631219914655947,10915,8522,Samsung SM-A325M,none
37,126366088,1631219789289034,1280,1631219915653842,0,DOWN,126369688,126371824,37,0.0054471185,0.0027235593,1631219789301820,2370,1631219915669138,1631219915671274,17432,15296,Samsung SM-A325M,none
