index_fixture,timestamp_fixture,t0_us_fixture,offset_us_fixture,corrected_timestamp_fixture,action_mobile,actionName_mobile,actionTime_mobile,callbackTime_mobile,index_mobile,touchMajor_mobile,touchMinor_mobile,t0_us_mobile,offset_us_mobile,corrected_actionTime_mobile,corrected_callbackTime_mobile,action_latency_us,callback_latency_us,phone_model,load
0,11319406,1631219789289034,1280,1631219800607160,0,DOWN,11323971,11325845,0,0.008170677,0.008170677,1631219789301820,2370,1631219800623421,1631219800625295,18135,16261,Samsung SM-A325M,none
1,11534482,1631219789289034,1280,1631219800822236,0,DOWN,11531060,11532649,1,0.008170677,0.008170677,1631219789301820,2370,1631219800830510,1631219800832099,9863,8274,Samsung SM-A325M,none
2,11749152,1631219789289034,1280,1631219801036906,0,DOWN,11747767,11749670,2,0.008170677,0.008170677,1631219789301820,2370,1631219801047217,1631219801049120,12214,10311,Samsung SM-A325M,none
3,11963414,1631219789289034,1280,1631219801251168,0,DOWN,11957961,11959539,3,0.008170677,0.008170677,1631219789301820,2370,1631219801257411,1631219801258989,7821,6243,Samsung SM-A325M,none
4,12176824,1631219789289034,1280,1631219801464578,0,DOWN,12174639,12175927,4,0.008170677,0.008170677,1631219789301820,2370,1631219801474089,1631219801475377,10799,9511,Samsung SM-A325M,none
5,12396125,1631219789289034,1280,1631219801683879,0,DOWN,12385599,12387166,5,0.008170677,0.008170677,1631219789301820,2370,1631219801685049,1631219801686616,2737,1170,Samsung SM-A325M,none
6,12604051,1631219789289034,1280,1631219801891805,0,DOWN,12602760,12604251,6,0.008170677,0.008170677,1631219789301820,2370,1631219801902210,1631219801903701,11896,10405,Samsung SM-A325M,none
7,12821292,1631219789289034,1280,1631219802109046,0,DOWN,12818844,12820423,7,0.008170677,0.008170677,1631219789301820,2370,1631219802118294,1631219802119873,10827,9248,Samsung SM-A325M,none
8,13033009,1631219789289034,1280,1631219802320763,0,DOWN,13030120,13031817,8,0.008170677,0.008170677,1631219789301820,2370,1631219802329570,1631219802331267,10504,8807,Samsung SM-A325M,none
9,13248125,1631219789289034,1280,1631219802535879,0,DOWN,13247463,13249107,9,0.008170677,0.008170677,1631219789301820,2370,1631219802546913,1631219802548557,12678,11034,Samsung SM-A325M,none
10,13460275,1631219789289034,1280,1631219802748029,0,DOWN,13458247,13459730,10,0.008170677,0.008170677,1631219789301820,2370,1631219802757697,1631219802759180,11151,9668,Samsung SM-A325M,none
11,13681150,1631219789289034,1280,1631219802968904,0,DOWN,13674298,13675803,11,0.0054471185,0.0027235593,1631219789301820,2370,1631219802973748,1631219802975253,6349,4844,Samsung SM-A325M,none
12,13896200,1631219789289034,1280,1631219803183954,0,DOWN,13890916,13892515,12,0.0054471185,0.0027235593,1631219789301820,2370,1631219803190366,1631219803191965,8011,6412,Samsung SM-A325M,none
13,14106146,1631219789289034,1280,1631219803393900,0,DOWN,14102197,14103832,13,0.0054471185,0.0027235593,1631219789301820,2370,1631219803401647,1631219803403282,9382,7747,Samsung SM-A325M,none
14,14320330,1631219789289034,1280,1631219803608084,0,DOWN,14318697,14320461,14,0.0054471185,0.0027235593,1631219789301820,2370,1631219803618147,1631219803619911,11827,10063,Samsung SM-A325M,none
15,14541206,1631219789289034,1280,1631219803828960,0,DOWN,14536210,14537917,15,0.008170677,0.008170677,1631219789301820,2370,1631219803835660,1631219803837367,8407,6700,Samsung SM-A325M,none
16,14756255,1631219789289034,1280,1631219804044009,0,DOWN,14746195,14747584,16,0.010894237,0.010894237,1631219789301820,2370,1631219804045645,1631219804047034,3025,1636,Samsung SM-A325M,none
17,14966202,1631219789289034,1280,1631219804253956,0,DOWN,14963526,14965335,17,0.010894237,0.010894237,1631219789301820,2370,1631219804262976,1631219804264785,10829,9020,Samsung SM-A325M,none
18,15180806,1631219789289034,1280,1631219804468560,0,DOWN,15179407,15180849,18,0.010894237,0.010894237,1631219789301820,2370,1631219804478857,1631219804480299,11739,10297,Samsung SM-A325M,none
19,15396630,1631219789289034,1280,1631219804684384,0,DOWN,15395939,15397523,19,0.010894237,0.010894237,1631219789301820,2370,1631219804695389,1631219804696973,12589,11005,Samsung SM-A325M,none
20,15617072,1631219789289034,1280,1631219804904826,0,DOWN,15607849,15609561,20,0.010894237,0.010894237,1631219789301820,2370,1631219804907299,1631219804909011,4185,2473,Samsung SM-A325M,none
21,15832122,1631219789289034,1280,1631219805119876,0,DOWN,15823750,15825662,21,0.010894237,0.010894237,1631219789301820,2370,1631219805123200,1631219805125112,5236,3324,Samsung SM-A325M,none
22,16042488,1631219789289034,1280,1631219805330242,0,DOWN,16040258,16041679,22,0.010894237,0.010894237,1631219789301820,2370,1631219805339708,1631219805341129,10887,9466,Samsung SM-A325M,none
23,16262130,1631219789289034,1280,1631219805549884,0,DOWN,16252279,16253971,23,0.010894237,0.010894237,1631219789301820,2370,1631219805551729,1631219805553421,3537,1845,Samsung SM-A325M,none
24,16477180,1631219789289034,1280,1631219805764934,0,DOWN,16469203,16470815,24,0.010894237,0.010894237,1631219789301820,2370,1631219805768653,1631219805770265,5331,3719,Samsung SM-A325M,none
25,16686286,1631219789289034,1280,1631219805974040,0,DOWN,16684620,16686240,25,0.010894237,0.010894237,1631219789301820,2370,1631219805984070,1631219805985690,11650,10030,Samsung SM-A325M,none
26,16902583,1631219789289034,1280,1631219806190337,0,DOWN,16901300,16902716,26,0.010894237,0.010894237,1631219789301820,2370,1631219806200750,1631219806202166,11829,10413,Samsung SM-A325M,none
27,17116714,1631219789289034,1280,1631219806404468,0,DOWN,17113556,17115182,27,0.010894237,0.010894237,1631219789301820,2370,1631219806413006,1631219806414632,10164,8538,Samsung SM-A325M,none
28,17332971,1631219789289034,1280,1631219806620725,0,DOWN,17330111,17331877,28,0.010894237,0.010894237,1631219789301820,2370,1631219806629561,1631219806631327,10602,8836,Samsung SM-A325M,none
29,17554240,1631219789289034,1280,1631219806841994,0,DOWN,17546308,17547747,29,0.010894237,0.010894237,1631219789301820,2370,1631219806845758,1631219806847197,5203,3764,Samsung SM-A325M,none
30,17764252,1631219789289034,1280,1631219807052006,0,DOWN,17763681,17765328,30,0.010894237,0.010894237,1631219789301820,2370,1631219807063131,1631219807064778,12772,11125,Samsung SM-A325M,none
31,17979275,1631219789289034,1280,1631219807267029,0,DOWN,17973998,17975425,31,0.010894237,0.010894237,1631219789301820,2370,1631219807273448,1631219807274875,7846,6419,Samsung SM-A325M,none
32,18199298,1631219789289034,1280,1631219807487052,0,DOWN,18190817,18192687,32,0.010894237,0.010894237,1631219789301820,2370,1631219807490267,1631219807492137,5085,3215,Samsung SM-A325M,none
33,18408890,1631219789289034,1280,1631219807696644,0,DOWN,18407269,18408834,33,0.010894237,0.010894237,1631219789301820,2370,1631219807706719,1631219807708284,11640,10075,Samsung SM-A325M,none
