index_fixture,timestamp_fixture,t0_us_fixture,offset_us_fixture,corrected_timestamp_fixture,action_mobile,actionName_mobile,actionTime_mobile,callbackTime_mobile,index_mobile,touchMajor_mobile,touchMinor_mobile,t0_us_mobile,offset_us_mobile,corrected_actionTime_mobile,corrected_callbackTime_mobile,action_latency_us,callback_latency_us,phone_model,load
0,89261116,1631140167272553,2050,1631140256531619,0,DOWN,89193368,89196479,0,0,0,1631140167383657,1626,1631140256575399,1631140256578510,46891,43780,LGE LGL322DL,none
1,90273914,1631140167272553,2050,1631140257544417,0,DOWN,90207975,90211285,1,0,0,1631140167383657,1626,1631140257590006,1631140257593316,48899,45589,LGE LGL322DL,none
2,91287185,1631140167272553,2050,1631140258557688,0,DOWN,91219195,91221601,2,0,0,1631140167383657,1626,1631140258601226,1631140258603632,45944,43538,LGE LGL322DL,none
3,92297937,1631140167272553,2050,1631140259568440,0,DOWN,92232595,92235813,3,0,0,1631140167383657,1626,1631140259614626,1631140259617844,49404,46186,LGE LGL322DL,none
4,93311955,1631140167272553,2050,1631140260582458,0,DOWN,93246027,93248858,4,0,0,1631140167383657,1626,1631140260628058,1631140260630889,48431,45600,LGE LGL322DL,none
5,94330684,1631140167272553,2050,1631140261601187,0,DOWN,94261701,94264119,5,0,0,1631140167383657,1626,1631140261643732,1631140261646150,44963,42545,LGE LGL322DL,none
6,95336765,1631140167272553,2050,1631140262607268,0,DOWN,95274386,95277405,6,0,0,1631140167383657,1626,1631140262656417,1631140262659436,52168,49149,LGE LGL322DL,none
7,96354602,1631140167272553,2050,1631140263625105,0,DOWN,96277507,96279900,7,0,0,1631140167383657,1626,1631140263659538,1631140263661931,36826,34433,LGE LGL322DL,none
8,97361115,1631140167272553,2050,1631140264631618,0,DOWN,97290878,97293741,8,0,0,1631140167383657,1626,1631140264672909,1631140264675772,44154,41291,LGE LGL322DL,none
9,98378532,1631140167272553,2050,1631140265649035,0,DOWN,98304351,98307281,9,0,0,1631140167383657,1626,1631140265686382,1631140265689312,40277,37347,LGE LGL322DL,none
10,99384639,1631140167272553,2050,1631140266655142,0,DOWN,99318141,99321381,10,0,0,1631140167383657,1626,1631140266700172,1631140266703412,48270,45030,LGE LGL322DL,none
11,100398579,1631140167272553,2050,1631140267669082,0,DOWN,100330921,100334160,11,0,0,1631140167383657,1626,1631140267712952,1631140267716191,47109,43870,LGE LGL322DL,none
12,101412886,1631140167272553,2050,1631140268683389,0,DOWN,101344078,101347379,12,0,0,1631140167383657,1626,1631140268726109,1631140268729410,46021,42720,LGE LGL322DL,none
13,102428453,1631140167272553,2050,1631140269698956,0,DOWN,102357513,102359954,13,0,0,1631140167383657,1626,1631140269739544,1631140269741985,43029,40588,LGE LGL322DL,none
14,103442327,1631140167272553,2050,1631140270712830,0,DOWN,103371242,103373706,14,0,0,1631140167383657,1626,1631140270753273,1631140270755737,42907,40443,LGE LGL322DL,none
15,104454863,1631140167272553,2050,1631140271725366,0,DOWN,104385232,104390540,15,0,0,1631140167383657,1626,1631140271767263,1631140271772571,47205,41897,LGE LGL322DL,none
16,105470338,1631140167272553,2050,1631140272740841,0,DOWN,105406854,105412567,16,0,0,1631140167383657,1626,1631140272788885,1631140272794598,53757,48044,LGE LGL322DL,none
17,106484645,1631140167272553,2050,1631140273755148,0,DOWN,106419701,106422861,17,0,0,1631140167383657,1626,1631140273801732,1631140273804892,49744,46584,LGE LGL322DL,none
18,107501052,1631140167272553,2050,1631140274771555,0,DOWN,107432300,107435688,18,0,0,1631140167383657,1626,1631140274814331,1631140274817719,46164,42776,LGE LGL322DL,none
19,108514506,1631140167272553,2050,1631140275785009,0,DOWN,108446429,108447964,19,0,0,1631140167383657,1626,1631140275828460,1631140275829995,44986,43451,LGE LGL322DL,none
20,109527147,1631140167272553,2050,1631140276797650,0,DOWN,109459712,109461657,20,0,0,1631140167383657,1626,1631140276841743,1631140276843688,46038,44093,LGE LGL322DL,none
21,110542202,1631140167272553,2050,1631140277812705,0,DOWN,110483405,110486010,21,0,0,1631140167383657,1626,1631140277865436,1631140277868041,55336,52731,LGE LGL322DL,none
22,111555250,1631140167272553,2050,1631140278825753,0,DOWN,111488884,111491615,22,0,0,1631140167383657,1626,1631140278870915,1631140278873646,47893,45162,LGE LGL322DL,none
23,112575868,1631140167272553,2050,1631140279846371,0,DOWN,112501775,112504750,23,0,0,1631140167383657,1626,1631140279883806,1631140279886781,40410,37435,LGE LGL322DL,none
24,113584665,1631140167272553,2050,1631140280855168,0,DOWN,113513390,113516251,24,0,0,1631140167383657,1626,1631140280895421,1631140280898282,43114,40253,LGE LGL322DL,none
25,114599759,1631140167272553,2050,1631140281870262,0,DOWN,114526929,114529801,25,0,0,1631140167383657,1626,1631140281908960,1631140281911832,41570,38698,LGE LGL322DL,none
26,115614893,1631140167272553,2050,1631140282885396,0,DOWN,115552504,115554892,26,0,0,1631140167383657,1626,1631140282934535,1631140282936923,51527,49139,LGE LGL322DL,none
27,116630040,1631140167272553,2050,1631140283900543,0,DOWN,116565878,116568619,27,0,0,1631140167383657,1626,1631140283947909,1631140283950650,50107,47366,LGE LGL322DL,none
28,117643087,1631140167272553,2050,1631140284913590,0,DOWN,117579649,117582447,28,0,0,1631140167383657,1626,1631140284961680,1631140284964478,50888,48090,LGE LGL322DL,none
29,118657408,1631140167272553,2050,1631140285927911,0,DOWN,118592551,118595825,29,0,0,1631140167383657,1626,1631140285974582,1631140285977856,49945,46671,LGE LGL322DL,none
30,119672135,1631140167272553,2050,1631140286942638,0,DOWN,119607871,119611404,30,0,0,1631140167383657,1626,1631140286989902,1631140286993435,50797,47264,LGE LGL322DL,none
31,120685182,1631140167272553,2050,1631140287955685,0,DOWN,120619066,120621836,31,0,0,1631140167383657,1626,1631140288001097,1631140288003867,48182,45412,LGE LGL322DL,none
32,121700237,1631140167272553,2050,1631140288970740,0,DOWN,121633058,121636503,32,0,0,1631140167383657,1626,1631140289015089,1631140289018534,47794,44349,LGE LGL322DL,none
33,122713705,1631140167272553,2050,1631140289984208,0,DOWN,122645079,122649098,33,0,0,1631140167383657,1626,1631140290027110,1631140290031129,46921,42902,LGE LGL322DL,none
34,123728852,1631140167272553,2050,1631140290999355,0,DOWN,123658577,123661626,34,0,0,1631140167383657,1626,1631140291040608,1631140291043657,44302,41253,LGE LGL322DL,none
35,124743999,1631140167272553,2050,1631140292014502,0,DOWN,124670956,124674268,35,0,0,1631140167383657,1626,1631140292052987,1631140292056299,41797,38485,LGE LGL322DL,none
36,125758306,1631140167272553,2050,1631140293028809,0,DOWN,125684808,125688076,36,0,0,1631140167383657,1626,1631140293066839,1631140293070107,41298,38030,LGE LGL322DL,none
37,126772193,1631140167272553,2050,1631140294042696,0,DOWN,126709728,126712869,37,0,0,1631140167383657,1626,1631140294091759,1631140294094900,52204,49063,LGE LGL322DL,none
38,127786500,1631140167272553,2050,1631140295057003,0,DOWN,127720639,127723805,38,0,0,1631140167383657,1626,1631140295102670,1631140295105836,48833,45667,LGE LGL322DL,none
39,128805859,1631140167272553,2050,1631140296076362,0,DOWN,128734723,128736993,39,0,0,1631140167383657,1626,1631140296116754,1631140296119024,42662,40392,LGE LGL322DL,none
40,129815508,1631140167272553,2050,1631140297086011,0,DOWN,129747153,129749002,40,0,0,1631140167383657,1626,1631140297129184,1631140297131033,45022,43173,LGE LGL322DL,none
41,130834788,1631140167272553,2050,1631140298105291,0,DOWN,130760265,130763440,41,0,0,1631140167383657,1626,1631140298142296,1631140298145471,40180,37005,LGE LGL322DL,none
42,131843598,1631140167272553,2050,1631140299114101,0,DOWN,131775674,131778861,42,0,0,1631140167383657,1626,1631140299157705,1631140299160892,46791,43604,LGE LGL322DL,none
43,132864570,1631140167272553,2050,1631140300135073,0,DOWN,132788945,132792374,43,0,0,1631140167383657,1626,1631140300170976,1631140300174405,39332,35903,LGE LGL322DL,none
44,133872107,1631140167272553,2050,1631140301142610,0,DOWN,133802259,133805027,44,0,0,1631140167383657,1626,1631140301184290,1631140301187058,44448,41680,LGE LGL322DL,none
45,134886362,1631140167272553,2050,1631140302156865,0,DOWN,134815575,134819320,45,0,0,1631140167383657,1626,1631140302197606,1631140302201351,44486,40741,LGE LGL322DL,none
46,135900669,1631140167272553,2050,1631140303171172,0,DOWN,135837139,135840408,46,0,0,1631140167383657,1626,1631140303219170,1631140303222439,51267,47998,LGE LGL322DL,none
47,136916669,1631140167272553,2050,1631140304187172,0,DOWN,136850484,136852877,47,0,0,1631140167383657,1626,1631140304232515,1631140304234908,47736,45343,LGE LGL322DL,none
48,137930543,1631140167272553,2050,1631140305201046,0,DOWN,137865813,137868267,48,0,0,1631140167383657,1626,1631140305247844,1631140305250298,49252,46798,LGE LGL322DL,none
49,138951568,1631140167272553,2050,1631140306222071,0,DOWN,138879023,138882473,49,0,0,1631140167383657,1626,1631140306261054,1631140306264504,42433,38983,LGE LGL322DL,none
50,139959118,1631140167272553,2050,1631140307229621,0,DOWN,139902764,139905789,50,0,0,1631140167383657,1626,1631140307284795,1631140307287820,58199,55174,LGE LGL322DL,none
51,140979671,1631140167272553,2050,1631140308250174,0,DOWN,140905557,140908396,51,0,0,1631140167383657,1626,1631140308287588,1631140308290427,40253,37414,LGE LGL322DL,none
52,141989307,1631140167272553,2050,1631140309259810,0,DOWN,141917389,141920225,52,0,0,1631140167383657,1626,1631140309299420,1631140309302256,42446,39610,LGE LGL322DL,none
53,143001869,1631140167272553,2050,1631140310272372,0,DOWN,142931934,142934798,53,0,0,1631140167383657,1626,1631140310313965,1631140310316829,44457,41593,LGE LGL322DL,none
54,144018617,1631140167272553,2050,1631140311289120,0,DOWN,143952911,143955161,54,0,0,1631140167383657,1626,1631140311334942,1631140311337192,48072,45822,LGE LGL322DL,none
55,145038776,1631140167272553,2050,1631140312309279,0,DOWN,144968031,144970727,55,0,0,1631140167383657,1626,1631140312350062,1631140312352758,43479,40783,LGE LGL322DL,none
56,146047586,1631140167272553,2050,1631140313318089,0,DOWN,145981750,145984443,56,0,0,1631140167383657,1626,1631140313363781,1631140313366474,48385,45692,LGE LGL322DL,none
57,147063520,1631140167272553,2050,1631140314334023,0,DOWN,146994928,146997804,57,0,0,1631140167383657,1626,1631140314376959,1631140314379835,45812,42936,LGE LGL322DL,none
58,148077394,1631140167272553,2050,1631140315347897,0,DOWN,148008025,148010954,58,0,0,1631140167383657,1626,1631140315390056,1631140315392985,45088,42159,LGE LGL322DL,none
59,149091281,1631140167272553,2050,1631140316361784,0,DOWN,149019130,149022254,59,0,0,1631140167383657,1626,1631140316401161,1631140316404285,42501,39377,LGE LGL322DL,none
60,150104237,1631140167272553,2050,1631140317374740,0,DOWN,150034238,150037349,60,0,0,1631140167383657,1626,1631140317416269,1631140317419380,44640,41529,LGE LGL322DL,none
61,151118452,1631140167272553,2050,1631140318388955,0,DOWN,151048171,151051913,61,0,0,1631140167383657,1626,1631140318430202,1631140318433944,44989,41247,LGE LGL322DL,none
62,152132340,1631140167272553,2050,1631140319402843,0,DOWN,152059343,152061642,62,0,0,1631140167383657,1626,1631140319441374,1631140319443673,40830,38531,LGE LGL322DL,none
63,153146660,1631140167272553,2050,1631140320417163,0,DOWN,153083835,153086842,63,0,0,1631140167383657,1626,1631140320465866,1631140320468873,51710,48703,LGE LGL322DL,none
64,154161807,1631140167272553,2050,1631140321432310,0,DOWN,154098192,154101192,64,0,0,1631140167383657,1626,1631140321480223,1631140321483223,50913,47913,LGE LGL322DL,none
65,155177374,1631140167272553,2050,1631140322447877,0,DOWN,155110887,155113563,65,0,0,1631140167383657,1626,1631140322492918,1631140322495594,47717,45041,LGE LGL322DL,none
66,156191248,1631140167272553,2050,1631140323461751,0,DOWN,156122381,156124510,66,0,0,1631140167383657,1626,1631140323504412,1631140323506541,44790,42661,LGE LGL322DL,none
67,157204296,1631140167272553,2050,1631140324474799,0,DOWN,157135777,157137795,67,0,0,1631140167383657,1626,1631140324517808,1631140324519826,45027,43009,LGE LGL322DL,none
68,158224809,1631140167272553,2050,1631140325495312,0,DOWN,158148025,158149386,68,0,0,1631140167383657,1626,1631140325530056,1631140325531417,36105,34744,LGE LGL322DL,none
69,159234458,1631140167272553,2050,1631140326504961,0,DOWN,159162334,159165384,69,0,0,1631140167383657,1626,1631140326544365,1631140326547415,42454,39404,LGE LGL322DL,none
70,160248280,1631140167272553,2050,1631140327518783,0,DOWN,160176921,160179215,70,0,0,1631140167383657,1626,1631140327558952,1631140327561246,42463,40169,LGE LGL322DL,none
71,161261747,1631140167272553,2050,1631140328532250,0,DOWN,161188812,161192660,71,0,0,1631140167383657,1626,1631140328570843,1631140328574691,42441,38593,LGE LGL322DL,none
72,162282680,1631140167272553,2050,1631140329553183,0,DOWN,162211861,162215150,72,0,0,1631140167383657,1626,1631140329593892,1631140329597181,43998,40709,LGE LGL322DL,none
73,163297788,1631140167272553,2050,1631140330568291,0,DOWN,163224487,163227262,73,0,0,1631140167383657,1626,1631140330606518,1631140330609293,41002,38227,LGE LGL322DL,none
74,164306204,1631140167272553,2050,1631140331576707,0,DOWN,164240638,164244609,74,0,0,1631140167383657,1626,1631140331622669,1631140331626640,49933,45962,LGE LGL322DL,none
75,165320459,1631140167272553,2050,1631140332590962,0,DOWN,165253611,165256395,75,0,0,1631140167383657,1626,1631140332635642,1631140332638426,47464,44680,LGE LGL322DL,none
76,166334346,1631140167272553,2050,1631140333604849,0,DOWN,166266967,166270352,76,0,0,1631140167383657,1626,1631140333648998,1631140333652383,47534,44149,LGE LGL322DL,none
77,167348247,1631140167272553,2050,1631140334618750,0,DOWN,167280810,167283734,77,0,0,1631140167383657,1626,1631140334662841,1631140334665765,47015,44091,LGE LGL322DL,none
78,168362974,1631140167272553,2050,1631140335633477,0,DOWN,168293959,168297021,78,0,0,1631140167383657,1626,1631140335675990,1631140335679052,45575,42513,LGE LGL322DL,none
79,169377701,1631140167272553,2050,1631140336648204,0,DOWN,169307514,169310398,79,0,0,1631140167383657,1626,1631140336689545,1631140336692429,44225,41341,LGE LGL322DL,none
80,170392848,1631140167272553,2050,1631140337663351,0,DOWN,170320768,170323660,80,0,0,1631140167383657,1626,1631140337702799,1631140337705691,42340,39448,LGE LGL322DL,none
81,171409674,1631140167272553,2050,1631140338680177,0,DOWN,171343412,171346656,81,0,0,1631140167383657,1626,1631140338725443,1631140338728687,48510,45266,LGE LGL322DL,none
82,172422708,1631140167272553,2050,1631140339693211,0,DOWN,172358381,172361437,82,0,0,1631140167383657,1626,1631140339740412,1631140339743468,50257,47201,LGE LGL322DL,none
83,173438275,1631140167272553,2050,1631140340708778,0,DOWN,173369558,173371986,83,0,0,1631140167383657,1626,1631140340751589,1631140340754017,45239,42811,LGE LGL322DL,none
84,174452162,1631140167272553,2050,1631140341722665,0,DOWN,174382880,174384462,84,0,0,1631140167383657,1626,1631140341764911,1631140341766493,43828,42246,LGE LGL322DL,none
85,175465210,1631140167272553,2050,1631140342735713,0,DOWN,175395962,175398471,85,0,0,1631140167383657,1626,1631140342777993,1631140342780502,44789,42280,LGE LGL322DL,none
86,176481945,1631140167272553,2050,1631140343752448,0,DOWN,176411747,176414414,86,0,0,1631140167383657,1626,1631140343793778,1631140343796445,43997,41330,LGE LGL322DL,none
87,177494979,1631140167272553,2050,1631140344765482,0,DOWN,177423212,177426012,87,0,0,1631140167383657,1626,1631140344805243,1631140344808043,42561,39761,LGE LGL322DL,none
88,178510454,1631140167272553,2050,1631140345780957,0,DOWN,178448696,178451363,88,0,0,1631140167383657,1626,1631140345830727,1631140345833394,52437,49770,LGE LGL322DL,none
89,179526860,1631140167272553,2050,1631140346797363,0,DOWN,179459942,179462334,89,0,0,1631140167383657,1626,1631140346841973,1631140346844365,47002,44610,LGE LGL322DL,none
90,180539055,1631140167272553,2050,1631140347809558,0,DOWN,180473165,180475039,90,0,0,1631140167383657,1626,1631140347855196,1631140347857070,47512,45638,LGE LGL322DL,none
91,181552011,1631140167272553,2050,1631140348822514,0,DOWN,181486906,181489906,91,0,0,1631140167383657,1626,1631140348868937,1631140348871937,49423,46423,LGE LGL322DL,none
