index_fixture,timestamp_fixture,t0_us_fixture,offset_us_fixture,corrected_timestamp_fixture,action_mobile,actionName_mobile,actionTime_mobile,callbackTime_mobile,index_mobile,touchMajor_mobile,touchMinor_mobile,t0_us_mobile,offset_us_mobile,corrected_actionTime_mobile,corrected_callbackTime_mobile,action_latency_us,callback_latency_us,phone_model,load
0,11232661,1631217973424542,1282,1631217984655921,0,DOWN,11247724,11252577,0,0,0,1631217973424371,2784,1631217984669311,1631217984674164,18243,13390,Samsung SM-A125M,none
1,11447816,1631217973424542,1282,1631217984871076,0,DOWN,11464115,11467172,1,0,0,1631217973424371,2784,1631217984885702,1631217984888759,17683,14626,Samsung SM-A125M,none
2,11661646,1631217973424542,1282,1631217985084906,0,DOWN,11681394,11684797,2,0,0,1631217973424371,2784,1631217985102981,1631217985106384,21478,18075,Samsung SM-A125M,none
3,11875908,1631217973424542,1282,1631217985299168,0,DOWN,11881800,11885529,3,0,0,1631217973424371,2784,1631217985303387,1631217985307116,7948,4219,Samsung SM-A125M,none
4,12089751,1631217973424542,1282,1631217985513011,0,DOWN,12098159,12102049,4,0,0,1631217973424371,2784,1631217985519746,1631217985523636,10625,6735,Samsung SM-A125M,none
5,12298123,1631217973424542,1282,1631217985721383,0,DOWN,12314765,12318664,5,0,0,1631217973424371,2784,1631217985736352,1631217985740251,18868,14969,Samsung SM-A125M,none
6,12511586,1631217973424542,1282,1631217985934846,0,DOWN,12529933,12532975,6,0,0,1631217973424371,2784,1631217985951520,1631217985954562,19716,16674,Samsung SM-A125M,none
7,12732986,1631217973424542,1282,1631217986156246,0,DOWN,12747724,12751011,7,0,0,1631217973424371,2784,1631217986169311,1631217986172598,16352,13065,Samsung SM-A125M,none
8,12941003,1631217973424542,1282,1631217986364263,0,DOWN,12964442,12967128,8,0,0,1631217973424371,2784,1631217986386029,1631217986388715,24452,21766,Samsung SM-A125M,none
9,13156565,1631217973424542,1282,1631217986579825,0,DOWN,13180805,13184831,9,0,0,1631217973424371,2784,1631217986602392,1631217986606418,26593,22567,Samsung SM-A125M,none
10,13370814,1631217973424542,1282,1631217986794074,0,DOWN,13380576,13384556,10,0,0,1631217973424371,2784,1631217986802163,1631217986806143,12069,8089,Samsung SM-A125M,none
11,13587058,1631217973424542,1282,1631217987010318,0,DOWN,13597158,13601157,11,0,0,1631217973424371,2784,1631217987018745,1631217987022744,12426,8427,Samsung SM-A125M,none
12,13800350,1631217973424542,1282,1631217987223610,0,DOWN,13812778,13816142,12,0,0,1631217973424371,2784,1631217987234365,1631217987237729,14119,10755,Samsung SM-A125M,none
13,14016607,1631217973424542,1282,1631217987439867,0,DOWN,14028994,14032584,13,0,0,1631217973424371,2784,1631217987450581,1631217987454171,14304,10714,Samsung SM-A125M,none
14,14231171,1631217973424542,1282,1631217987654431,0,DOWN,14246786,14250325,14,0,0,1631217973424371,2784,1631217987668373,1631217987671912,17481,13942,Samsung SM-A125M,none
15,14445736,1631217973424542,1282,1631217987868996,0,DOWN,14463294,14466935,15,0,0,1631217973424371,2784,1631217987884881,1631217987888522,19526,15885,Samsung SM-A125M,none
16,14662400,1631217973424542,1282,1631217988085660,0,DOWN,14678275,14680653,16,0,0,1631217973424371,2784,1631217988099862,1631217988102240,16580,14202,Samsung SM-A125M,none
17,14876964,1631217973424542,1282,1631217988300224,0,DOWN,14894794,14897138,17,0,0,1631217973424371,2784,1631217988316381,1631217988318725,18501,16157,Samsung SM-A125M,none
18,15092368,1631217973424542,1282,1631217988515628,0,DOWN,15111732,15114783,18,0,0,1631217973424371,2784,1631217988533319,1631217988536370,20742,17691,Samsung SM-A125M,none
19,15306933,1631217973424542,1282,1631217988730193,0,DOWN,15329021,15331590,19,0,0,1631217973424371,2784,1631217988750608,1631217988753177,22984,20415,Samsung SM-A125M,none
20,15522337,1631217973424542,1282,1631217988945597,0,DOWN,15545577,15548733,20,0,0,1631217973424371,2784,1631217988967164,1631217988970320,24723,21567,Samsung SM-A125M,none
21,15737321,1631217973424542,1282,1631217989160581,0,DOWN,15761243,15764400,21,0,0,1631217973424371,2784,1631217989182830,1631217989185987,25406,22249,Samsung SM-A125M,none
22,15953145,1631217973424542,1282,1631217989376405,0,DOWN,15978509,15981378,22,0,0,1631217973424371,2784,1631217989400096,1631217989402965,26560,23691,Samsung SM-A125M,none
23,16167710,1631217973424542,1282,1631217989590970,0,DOWN,16178551,16182264,23,0,0,1631217973424371,2784,1631217989600138,1631217989603851,12881,9168,Samsung SM-A125M,none
24,16382274,1631217973424542,1282,1631217989805534,0,DOWN,16395135,16399008,24,0,0,1631217973424371,2784,1631217989816722,1631217989820595,15061,11188,Samsung SM-A125M,none
25,16596852,1631217973424542,1282,1631217990020112,0,DOWN,16611726,16615491,25,0,0,1631217973424371,2784,1631217990033313,1631217990037078,16966,13201,Samsung SM-A125M,none
26,16813096,1631217973424542,1282,1631217990236356,0,DOWN,16826961,16830320,26,0,0,1631217973424371,2784,1631217990248548,1631217990251907,15551,12192,Samsung SM-A125M,none
27,17027660,1631217973424542,1282,1631217990450920,0,DOWN,17044497,17047403,27,0,0,1631217973424371,2784,1631217990466084,1631217990468990,18070,15164,Samsung SM-A125M,none
28,17241805,1631217973424542,1282,1631217990665065,0,DOWN,17261064,17264837,28,0,0,1631217973424371,2784,1631217990682651,1631217990686424,21359,17586,Samsung SM-A125M,none
29,17456802,1631217973424542,1282,1631217990880062,0,DOWN,17477739,17480872,29,0,0,1631217973424371,2784,1631217990899326,1631217990902459,22397,19264,Samsung SM-A125M,none
30,17671787,1631217973424542,1282,1631217991095047,0,DOWN,17694241,17697802,30,0,0,1631217973424371,2784,1631217991115828,1631217991119389,24342,20781,Samsung SM-A125M,none
31,17886351,1631217973424542,1282,1631217991309611,0,DOWN,17910503,17914211,31,0,0,1631217973424371,2784,1631217991332090,1631217991335798,26187,22479,Samsung SM-A125M,none
32,18102595,1631217973424542,1282,1631217991525855,0,DOWN,18127209,18130991,32,0,0,1631217973424371,2784,1631217991548796,1631217991552578,26723,22941,Samsung SM-A125M,none
33,18318419,1631217973424542,1282,1631217991741679,0,DOWN,18343349,18346920,33,0,0,1631217973424371,2784,1631217991764936,1631217991768507,26828,23257,Samsung SM-A125M,none
34,18534230,1631217973424542,1282,1631217991957490,0,DOWN,18560064,18563048,34,0,0,1631217973424371,2784,1631217991981651,1631217991984635,27145,24161,Samsung SM-A125M,none
35,18749214,1631217973424542,1282,1631217992172474,0,DOWN,18758638,18761277,35,0,0,1631217973424371,2784,1631217992180225,1631217992182864,10390,7751,Samsung SM-A125M,none
36,18963779,1631217973424542,1282,1631217992387039,0,DOWN,18976429,18980229,36,0,0,1631217973424371,2784,1631217992398016,1631217992401816,14777,10977,Samsung SM-A125M,none
37,19179616,1631217973424542,1282,1631217992602876,0,DOWN,19193010,19196492,37,0,0,1631217973424371,2784,1631217992614597,1631217992618079,15203,11721,Samsung SM-A125M,none
38,19395427,1631217973424542,1282,1631217992818687,0,DOWN,19409814,19413151,38,0,0,1631217973424371,2784,1631217992831401,1631217992834738,16051,12714,Samsung SM-A125M,none
39,19611251,1631217973424542,1282,1631217993034511,0,DOWN,19624740,19628098,39,0,0,1631217973424371,2784,1631217993046327,1631217993049685,15174,11816,Samsung SM-A125M,none
40,19826655,1631217973424542,1282,1631217993249915,0,DOWN,19842467,19845977,40,0,0,1631217973424371,2784,1631217993264054,1631217993267564,17649,14139,Samsung SM-A125M,none
41,20041206,1631217973424542,1282,1631217993464466,0,DOWN,20059055,20062335,41,0,0,1631217973424371,2784,1631217993480642,1631217993483922,19456,16176,Samsung SM-A125M,none
42,20255784,1631217973424542,1282,1631217993679044,0,DOWN,20274450,20276659,42,0,0,1631217973424371,2784,1631217993696037,1631217993698246,19202,16993,Samsung SM-A125M,none
