index_fixture,timestamp_fixture,t0_us_fixture,offset_us_fixture,corrected_timestamp_fixture,action_mobile,actionName_mobile,actionTime_mobile,callbackTime_mobile,index_mobile,touchMajor_mobile,touchMinor_mobile,t0_us_mobile,offset_us_mobile,corrected_actionTime_mobile,corrected_callbackTime_mobile,action_latency_us,callback_latency_us,phone_model,load
0,11012402,1631165201089949,649,1631165212101702,0,DOWN,11051543,11054142,0,0.012932416,0.012932416,1631165201089809,3900,1631165212137452,1631165212140051,38349,35750,Motorola moto g stylus (XT2115DL),none
1,11225392,1631165201089949,649,1631165212314692,0,DOWN,11249594,11252241,1,0.012932416,0.012932416,1631165201089809,3900,1631165212335503,1631165212338150,23458,20811,Motorola moto g stylus (XT2115DL),none
2,11439668,1631165201089949,649,1631165212528968,0,DOWN,11466264,11469735,2,0.012932416,0.012932416,1631165201089809,3900,1631165212552173,1631165212555644,26676,23205,Motorola moto g stylus (XT2115DL),none
3,11653918,1631165201089949,649,1631165212743218,0,DOWN,11683069,11685815,3,0.012932416,0.012932416,1631165201089809,3900,1631165212768978,1631165212771724,28506,25760,Motorola moto g stylus (XT2115DL),none
4,11873219,1631165201089949,649,1631165212962519,0,DOWN,11891340,11893488,4,0.012932416,0.012932416,1631165201089809,3900,1631165212977249,1631165212979397,16878,14730,Motorola moto g stylus (XT2115DL),none
5,12087534,1631165201089949,649,1631165213176834,0,DOWN,12107962,12109618,5,0.012932416,0.012932416,1631165201089809,3900,1631165213193871,1631165213195527,18693,17037,Motorola moto g stylus (XT2115DL),none
6,12301377,1631165201089949,649,1631165213390677,0,DOWN,12324465,12326514,6,0.012932416,0.012932416,1631165201089809,3900,1631165213410374,1631165213412423,21746,19697,Motorola moto g stylus (XT2115DL),none
7,12509762,1631165201089949,649,1631165213599062,0,DOWN,12532855,12536315,7,0.012932416,0.012932416,1631165201089809,3900,1631165213618764,1631165213622224,23162,19702,Motorola moto g stylus (XT2115DL),none
8,12729522,1631165201089949,649,1631165213818822,0,DOWN,12749607,12752666,8,0.012932416,0.012932416,1631165201089809,3900,1631165213835516,1631165213838575,19753,16694,Motorola moto g stylus (XT2115DL),none
9,12943417,1631165201089949,649,1631165214032717,0,DOWN,12966148,12968564,9,0.012932416,0.012932416,1631165201089809,3900,1631165214052057,1631165214054473,21756,19340,Motorola moto g stylus (XT2115DL),none
10,13152642,1631165201089949,649,1631165214241942,0,DOWN,13174490,13176719,10,0.012932416,0.012932416,1631165201089809,3900,1631165214260399,1631165214262628,20686,18457,Motorola moto g stylus (XT2115DL),none
