index_fixture,timestamp_fixture,t0_us_fixture,offset_us_fixture,corrected_timestamp_fixture,action_mobile,actionName_mobile,actionTime_mobile,callbackTime_mobile,index_mobile,touchMajor_mobile,touchMinor_mobile,t0_us_mobile,offset_us_mobile,corrected_actionTime_mobile,corrected_callbackTime_mobile,action_latency_us,callback_latency_us,phone_model,load
0,35160518,1631119954557803,2523,1631119989715798,0,DOWN,35178801,35181294,0,0.00814965,0.00814965,1631119954557698,1917,1631119989734582,1631119989737075,21277,18784,Samsung SM-A305G,none
1,35679191,1631119954557803,2523,1631119990234471,0,DOWN,35701847,35705013,1,0.00814965,0.00814965,1631119954557698,1917,1631119990257628,1631119990260794,26323,23157,Samsung SM-A305G,none
2,36192354,1631119954557803,2523,1631119990747634,0,DOWN,36216581,36219700,2,0.00814965,0.00814965,1631119954557698,1917,1631119990772362,1631119990775481,27847,24728,Samsung SM-A305G,none
3,36710161,1631119954557803,2523,1631119991265441,0,DOWN,36739946,36743280,3,0.00814965,0.0054331003,1631119954557698,1917,1631119991295727,1631119991299061,33620,30286,Samsung SM-A305G,none
4,37233399,1631119954557803,2523,1631119991788679,0,DOWN,37253912,37257030,4,0.00814965,0.00814965,1631119954557698,1917,1631119991809693,1631119991812811,24132,21014,Samsung SM-A305G,none
5,37745788,1631119954557803,2523,1631119992301068,0,DOWN,37778891,37781842,5,0.00814965,0.00814965,1631119954557698,1917,1631119992334672,1631119992337623,36555,33604,Samsung SM-A305G,none
6,38264028,1631119954557803,2523,1631119992819308,0,DOWN,38291432,38294788,6,0.00814965,0.00814965,1631119954557698,1917,1631119992847213,1631119992850569,31261,27905,Samsung SM-A305G,none
7,38781376,1631119954557803,2523,1631119993336656,0,DOWN,38806379,38809511,7,0.00814965,0.0054331003,1631119954557698,1917,1631119993362160,1631119993365292,28636,25504,Samsung SM-A305G,none
8,39299589,1631119954557803,2523,1631119993854869,0,DOWN,39329234,39331803,8,0.00814965,0.0054331003,1631119954557698,1917,1631119993885015,1631119993887584,32715,30146,Samsung SM-A305G,none
9,39819037,1631119954557803,2523,1631119994374317,0,DOWN,39843565,39845919,9,0.00814965,0.0054331003,1631119954557698,1917,1631119994399346,1631119994401700,27383,25029,Samsung SM-A305G,none
10,40338064,1631119954557803,2523,1631119994893344,0,DOWN,40366536,40369066,10,0.00814965,0.0054331003,1631119954557698,1917,1631119994922317,1631119994924847,31503,28973,Samsung SM-A305G,none
11,40856146,1631119954557803,2523,1631119995411426,0,DOWN,40881178,40883945,11,0.00814965,0.00814965,1631119954557698,1917,1631119995436959,1631119995439726,28300,25533,Samsung SM-A305G,none
12,41373809,1631119954557803,2523,1631119995929089,0,DOWN,41403971,41407057,12,0.00814965,0.0054331003,1631119954557698,1917,1631119995959752,1631119995962838,33749,30663,Samsung SM-A305G,none
13,41893584,1631119954557803,2523,1631119996448864,0,DOWN,41918590,41921809,13,0.00814965,0.0054331003,1631119954557698,1917,1631119996474371,1631119996477590,28726,25507,Samsung SM-A305G,none
14,42412926,1631119954557803,2523,1631119996968206,0,DOWN,42445184,42448361,14,0.00814965,0.0054331003,1631119954557698,1917,1631119997000965,1631119997004142,35936,32759,Samsung SM-A305G,none
15,42934787,1631119954557803,2523,1631119997490067,0,DOWN,42956095,42959194,15,0.00814965,0.00814965,1631119954557698,1917,1631119997511876,1631119997514975,24908,21809,Samsung SM-A305G,none
16,43458406,1631119954557803,2523,1631119998013686,0,DOWN,43479643,43482724,16,0.00814965,0.0054331003,1631119954557698,1917,1631119998035424,1631119998038505,24819,21738,Samsung SM-A305G,none
17,43977407,1631119954557803,2523,1631119998532687,0,DOWN,44001913,44005200,17,0.00814965,0.0054331003,1631119954557698,1917,1631119998557694,1631119998560981,28294,25007,Samsung SM-A305G,none
18,44491292,1631119954557803,2523,1631119999046572,0,DOWN,44517603,44520665,18,0.00814965,0.00814965,1631119954557698,1917,1631119999073384,1631119999076446,29874,26812,Samsung SM-A305G,none
19,45009413,1631119954557803,2523,1631119999564693,0,DOWN,45039128,45041556,19,0.00814965,0.0054331003,1631119954557698,1917,1631119999594909,1631119999597337,32644,30216,Samsung SM-A305G,none
20,45528349,1631119954557803,2523,1631120000083629,0,DOWN,45553575,45556992,20,0.00814965,0.0054331003,1631119954557698,1917,1631120000109356,1631120000112773,29144,25727,Samsung SM-A305G,none
21,46048950,1631119954557803,2523,1631120000604230,0,DOWN,46079124,46082136,21,0.00814965,0.00814965,1631119954557698,1917,1631120000634905,1631120000637917,33687,30675,Samsung SM-A305G,none
22,46567440,1631119954557803,2523,1631120001122720,0,DOWN,46599213,46602205,22,0.00814965,0.00814965,1631119954557698,1917,1631120001154994,1631120001157986,35266,32274,Samsung SM-A305G,none
23,47086375,1631119954557803,2523,1631120001641655,0,DOWN,47113579,47117109,23,0.00814965,0.0054331003,1631119954557698,1917,1631120001669360,1631120001672890,31235,27705,Samsung SM-A305G,none
24,47611175,1631119954557803,2523,1631120002166455,0,DOWN,47636455,47639139,24,0.00814965,0.0054331003,1631119954557698,1917,1631120002192236,1631120002194920,28465,25781,Samsung SM-A305G,none
25,48124285,1631119954557803,2523,1631120002679565,0,DOWN,48150967,48153584,25,0.00814965,0.0054331003,1631119954557698,1917,1631120002706748,1631120002709365,29800,27183,Samsung SM-A305G,none
26,48644506,1631119954557803,2523,1631120003199786,0,DOWN,48673717,48676881,26,0.00814965,0.00814965,1631119954557698,1917,1631120003229498,1631120003232662,32876,29712,Samsung SM-A305G,none
27,49163429,1631119954557803,2523,1631120003718709,0,DOWN,49188114,49191033,27,0.00814965,0.0054331003,1631119954557698,1917,1631120003743895,1631120003746814,28105,25186,Samsung SM-A305G,none
28,49682771,1631119954557803,2523,1631120004238051,0,DOWN,49712023,49715023,28,0.00814965,0.00814965,1631119954557698,1917,1631120004267804,1631120004270804,32753,29753,Samsung SM-A305G,none
29,50202952,1631119954557803,2523,1631120004758232,0,DOWN,50225428,50227772,29,0.00814965,0.0054331003,1631119954557698,1917,1631120004781209,1631120004783553,25321,22977,Samsung SM-A305G,none
30,50727333,1631119954557803,2523,1631120005282613,0,DOWN,50748394,50750935,30,0.00814965,0.00814965,1631119954557698,1917,1631120005304175,1631120005306716,24103,21562,Samsung SM-A305G,none
31,51246320,1631119954557803,2523,1631120005801600,0,DOWN,51272039,51274863,31,0.00814965,0.00814965,1631119954557698,1917,1631120005827820,1631120005830644,29044,26220,Samsung SM-A305G,none
32,51759785,1631119954557803,2523,1631120006315065,0,DOWN,51785526,51788379,32,0.00814965,0.00814965,1631119954557698,1917,1631120006341307,1631120006344160,29095,26242,Samsung SM-A305G,none
33,52280006,1631119954557803,2523,1631120006835286,0,DOWN,52308265,52311034,33,0.00814965,0.00814965,1631119954557698,1917,1631120006864046,1631120006866815,31529,28760,Samsung SM-A305G,none
34,52799768,1631119954557803,2523,1631120007355048,0,DOWN,52822737,52825643,34,0.00814965,0.00814965,1631119954557698,1917,1631120007378518,1631120007381424,26376,23470,Samsung SM-A305G,none
35,53318677,1631119954557803,2523,1631120007873957,0,DOWN,53345385,53348440,35,0.00814965,0.00814965,1631119954557698,1917,1631120007901166,1631120007904221,30264,27209,Samsung SM-A305G,none
36,53837192,1631119954557803,2523,1631120008392472,0,DOWN,53868941,53871863,36,0.00814965,0.00814965,1631119954557698,1917,1631120008424722,1631120008427644,35172,32250,Samsung SM-A305G,none
37,54356115,1631119954557803,2523,1631120008911395,0,DOWN,54382637,54386419,37,0.00814965,0.0054331003,1631119954557698,1917,1631120008938418,1631120008942200,30805,27023,Samsung SM-A305G,none
38,54880495,1631119954557803,2523,1631120009435775,0,DOWN,54905218,54908274,38,0.00814965,0.00814965,1631119954557698,1917,1631120009460999,1631120009464055,28280,25224,Samsung SM-A305G,none
39,55399483,1631119954557803,2523,1631120009954763,0,DOWN,55419597,55422539,39,0.00814965,0.00814965,1631119954557698,1917,1631120009975378,1631120009978320,23557,20615,Samsung SM-A305G,none
