index_fixture,timestamp_fixture,t0_us_fixture,offset_us_fixture,corrected_timestamp_fixture,action_mobile,actionName_mobile,actionTime_mobile,callbackTime_mobile,index_mobile,touchMajor_mobile,touchMinor_mobile,t0_us_mobile,offset_us_mobile,corrected_actionTime_mobile,corrected_callbackTime_mobile,action_latency_us,callback_latency_us,phone_model,load
0,36697502,1631573653773000,1350,1631573690469152,0,ACTION_DOWN,36595942,36768850,0,0,0,1631573653883476,2466,1631573690476952,1631573690649860,180708,7800,iPhone12_1,none
1,37219533,1631573653773000,1350,1631573690991183,0,ACTION_DOWN,37120688,37285468,1,0,0,1631573653883476,2466,1631573691001698,1631573691166478,175295,10515,iPhone12_1,none
2,37737393,1631573653773000,1350,1631573691509043,0,ACTION_DOWN,37637506,37802124,2,0,0,1631573653883476,2466,1631573691518516,1631573691683134,174091,9473,iPhone12_1,none
3,38256433,1631573653773000,1350,1631573692028083,0,ACTION_DOWN,38162395,38335392,3,0,0,1631573653883476,2466,1631573692043405,1631573692216402,188319,15322,iPhone12_1,none
4,38770527,1631573653773000,1350,1631573692542177,0,ACTION_DOWN,38679108,38851990,4,0,0,1631573653883476,2466,1631573692560118,1631573692733000,190823,17941,iPhone12_1,none
5,39288754,1631573653773000,1350,1631573693060404,0,ACTION_DOWN,39195722,39368579,5,0,0,1631573653883476,2466,1631573693076732,1631573693249589,189185,16328,iPhone12_1,none
6,39806955,1631573653773000,1350,1631573693578605,0,ACTION_DOWN,39712400,39885231,6,0,0,1631573653883476,2466,1631573693593410,1631573693766241,187636,14805,iPhone12_1,none
7,40329761,1631573653773000,1350,1631573694101411,0,ACTION_DOWN,40228931,40401810,7,0,0,1631573653883476,2466,1631573694109941,1631573694282820,181409,8530,iPhone12_1,none
8,40847607,1631573653773000,1350,1631573694619257,0,ACTION_DOWN,40745504,40918425,8,0,0,1631573653883476,2466,1631573694626514,1631573694799435,180178,7257,iPhone12_1,none
9,41365808,1631573653773000,1350,1631573695137458,0,ACTION_DOWN,41262151,41435088,9,0,0,1631573653883476,2466,1631573695143161,1631573695316098,178640,5703,iPhone12_1,none
10,41878970,1631573653773000,1350,1631573695650620,0,ACTION_DOWN,41778784,41951664,10,0,0,1631573653883476,2466,1631573695659794,1631573695832674,182054,9174,iPhone12_1,none
11,42398771,1631573653773000,1350,1631573696170421,0,ACTION_DOWN,42303663,42468284,11,0,0,1631573653883476,2466,1631573696184673,1631573696349294,178873,14252,iPhone12_1,none
12,42921564,1631573653773000,1350,1631573696693214,0,ACTION_DOWN,42820251,43001586,12,0,0,1631573653883476,2466,1631573696701261,1631573696882596,189382,8047,iPhone12_1,none
13,43434687,1631573653773000,1350,1631573697206337,0,ACTION_DOWN,43337132,43518166,13,0,0,1631573653883476,2466,1631573697218142,1631573697399176,192839,11805,iPhone12_1,none
14,43954502,1631573653773000,1350,1631573697726152,0,ACTION_DOWN,43862084,44034772,14,0,0,1631573653883476,2466,1631573697743094,1631573697915782,189630,16942,iPhone12_1,none
