callbackTime_mobile,color_mobile,colorName_mobile,displayTime_mobile,index_mobile,t0_us_mobile,offset_us_mobile,corrected_callbackTime_mobile,corrected_displayTime_mobile,detectTime_fixture,index_fixture,value_fixture,t0_us_fixture,offset_us_fixture,corrected_detectTime_fixture,display_latency_us,callback_latency_us,phone_model
70711577.0,1.0,WHITE,70712393.0,0.0,1626046648791278.0,2353.0,1626046719500502.0,1626046719501318.0,,,,,,,,,Samsung SM-A525M
71213536.0,0.0,BLACK,71214160.0,1.0,1626046648791278.0,2353.0,1626046720002461.0,1626046720003085.0,71286091.0,1.0,DARK,1626046648778134.0,1288.0,1626046720062937.0,59852.0,60476.0,Samsung SM-A525M
71715140.0,1.0,WHITE,71715650.0,2.0,1626046648791278.0,2353.0,1626046720504065.0,1626046720504575.0,71769930.0,2.0,LIGHT,1626046648778134.0,1288.0,1626046720546776.0,42201.0,42711.0,Samsung SM-A525M
72216349.0,0.0,BLACK,72216842.0,3.0,1626046648791278.0,2353.0,1626046721005274.0,1626046721005767.0,72289611.0,3.0,DARK,1626046648778134.0,1288.0,1626046721066457.0,60690.0,61183.0,Samsung SM-A525M
72719353.0,1.0,WHITE,72719892.0,4.0,1626046648791278.0,2353.0,1626046721508278.0,1626046721508817.0,72791372.0,4.0,LIGHT,1626046648778134.0,1288.0,1626046721568218.0,59401.0,59940.0,Samsung SM-A525M
73222965.0,0.0,BLACK,73223625.0,5.0,1626046648791278.0,2353.0,1626046722011890.0,1626046722012550.0,73293131.0,5.0,DARK,1626046648778134.0,1288.0,1626046722069977.0,57427.0,58087.0,Samsung SM-A525M
73727028.0,1.0,WHITE,73727703.0,6.0,1626046648791278.0,2353.0,1626046722515953.0,1626046722516628.0,73794890.0,6.0,LIGHT,1626046648778134.0,1288.0,1626046722571736.0,55108.0,55783.0,Samsung SM-A525M
74228365.0,0.0,BLACK,74229021.0,7.0,1626046648791278.0,2353.0,1626046723017290.0,1626046723017946.0,74296650.0,7.0,DARK,1626046648778134.0,1288.0,1626046723073496.0,55550.0,56206.0,Samsung SM-A525M
74730932.0,1.0,WHITE,74731594.0,8.0,1626046648791278.0,2353.0,1626046723519857.0,1626046723520519.0,74798410.0,8.0,LIGHT,1626046648778134.0,1288.0,1626046723575256.0,54737.0,55399.0,Samsung SM-A525M
75233691.0,0.0,BLACK,75234331.0,9.0,1626046648791278.0,2353.0,1626046724022616.0,1626046724023256.0,75300171.0,9.0,DARK,1626046648778134.0,1288.0,1626046724077017.0,53761.0,54401.0,Samsung SM-A525M
