callbackTime_mobile,color_mobile,colorName_mobile,displayTime_mobile,index_mobile,t0_us_mobile,offset_us_mobile,corrected_callbackTime_mobile,corrected_displayTime_mobile,detectTime_fixture,index_fixture,value_fixture,t0_us_fixture,offset_us_fixture,corrected_detectTime_fixture,display_latency_us,callback_latency_us,phone_model
75241168,1,WHITE,75241212,0,1626050127485479,1780,1626050202724867,1626050202724911,,,,,,,,,iPhone11_2
75741140,0,BLACK,75741174,1,1626050127485479,1780,1626050203224839,1626050203224873,75860009.0,1.0,DARK,1626050127429576.0,1286.0,1626050203288299.0,63426.0,63460.0,iPhone11_2
76241130,1,WHITE,76241156,2,1626050127485479,1780,1626050203724829,1626050203724855,76343848.0,2.0,LIGHT,1626050127429576.0,1286.0,1626050203772138.0,47283.0,47309.0,iPhone11_2
76741130,0,BLACK,76741160,3,1626050127485479,1780,1626050204224829,1626050204224859,76863527.0,3.0,DARK,1626050127429576.0,1286.0,1626050204291817.0,66958.0,66988.0,iPhone11_2
77241149,1,WHITE,77241176,4,1626050127485479,1780,1626050204724848,1626050204724875,77347367.0,4.0,LIGHT,1626050127429576.0,1286.0,1626050204775657.0,50782.0,50809.0,iPhone11_2
77741129,0,BLACK,77741153,5,1626050127485479,1780,1626050205224828,1626050205224852,77867047.0,5.0,DARK,1626050127429576.0,1286.0,1626050205295337.0,70485.0,70509.0,iPhone11_2
78241132,1,WHITE,78241157,6,1626050127485479,1780,1626050205724831,1626050205724856,78350887.0,6.0,LIGHT,1626050127429576.0,1286.0,1626050205779177.0,54321.0,54346.0,iPhone11_2
78741131,0,BLACK,78741160,7,1626050127485479,1780,1626050206224830,1626050206224859,78852647.0,7.0,DARK,1626050127429576.0,1286.0,1626050206280937.0,56078.0,56107.0,iPhone11_2
79241190,1,WHITE,79241217,8,1626050127485479,1780,1626050206724889,1626050206724916,79354407.0,8.0,LIGHT,1626050127429576.0,1286.0,1626050206782697.0,57781.0,57808.0,iPhone11_2
79741134,0,BLACK,79741163,9,1626050127485479,1780,1626050207224833,1626050207224862,79856167.0,9.0,DARK,1626050127429576.0,1286.0,1626050207284457.0,59595.0,59624.0,iPhone11_2
80241149,1,WHITE,80241239,10,1626050127485479,1780,1626050207724848,1626050207724938,80340007.0,10.0,LIGHT,1626050127429576.0,1286.0,1626050207768297.0,43359.0,43449.0,iPhone11_2
80741144,0,BLACK,80741167,11,1626050127485479,1780,1626050208224843,1626050208224866,80859687.0,11.0,DARK,1626050127429576.0,1286.0,1626050208287977.0,63111.0,63134.0,iPhone11_2
81241146,1,WHITE,81241172,12,1626050127485479,1780,1626050208724845,1626050208724871,81343527.0,12.0,LIGHT,1626050127429576.0,1286.0,1626050208771817.0,46946.0,46972.0,iPhone11_2
81741137,0,BLACK,81741157,13,1626050127485479,1780,1626050209224836,1626050209224856,81863207.0,13.0,DARK,1626050127429576.0,1286.0,1626050209291497.0,66641.0,66661.0,iPhone11_2
82241133,1,WHITE,82241154,14,1626050127485479,1780,1626050209724832,1626050209724853,82347049.0,14.0,LIGHT,1626050127429576.0,1286.0,1626050209775339.0,50486.0,50507.0,iPhone11_2
82741130,0,BLACK,82741154,15,1626050127485479,1780,1626050210224829,1626050210224853,82866727.0,15.0,DARK,1626050127429576.0,1286.0,1626050210295017.0,70164.0,70188.0,iPhone11_2
83241136,1,WHITE,83241162,16,1626050127485479,1780,1626050210724835,1626050210724861,83350567.0,16.0,LIGHT,1626050127429576.0,1286.0,1626050210778857.0,53996.0,54022.0,iPhone11_2
83741135,0,BLACK,83741159,17,1626050127485479,1780,1626050211224834,1626050211224858,83870247.0,17.0,DARK,1626050127429576.0,1286.0,1626050211298537.0,73679.0,73703.0,iPhone11_2
84241140,1,WHITE,84241166,18,1626050127485479,1780,1626050211724839,1626050211724865,84354087.0,18.0,LIGHT,1626050127429576.0,1286.0,1626050211782377.0,57512.0,57538.0,iPhone11_2
84741142,0,BLACK,84741167,19,1626050127485479,1780,1626050212224841,1626050212224866,84855847.0,19.0,DARK,1626050127429576.0,1286.0,1626050212284137.0,59271.0,59296.0,iPhone11_2
85241146,1,WHITE,85241166,20,1626050127485479,1780,1626050212724845,1626050212724865,85339687.0,20.0,LIGHT,1626050127429576.0,1286.0,1626050212767977.0,43112.0,43132.0,iPhone11_2
85741139,0,BLACK,85741166,21,1626050127485479,1780,1626050213224838,1626050213224865,85859367.0,21.0,DARK,1626050127429576.0,1286.0,1626050213287657.0,62792.0,62819.0,iPhone11_2
86241147,1,WHITE,86241167,22,1626050127485479,1780,1626050213724846,1626050213724866,86343207.0,22.0,LIGHT,1626050127429576.0,1286.0,1626050213771497.0,46631.0,46651.0,iPhone11_2
86741142,0,BLACK,86741170,23,1626050127485479,1780,1626050214224841,1626050214224869,86862887.0,23.0,DARK,1626050127429576.0,1286.0,1626050214291177.0,66308.0,66336.0,iPhone11_2
87241162,1,WHITE,87241182,24,1626050127485479,1780,1626050214724861,1626050214724881,87346727.0,24.0,LIGHT,1626050127429576.0,1286.0,1626050214775017.0,50136.0,50156.0,iPhone11_2
87741144,0,BLACK,87741208,25,1626050127485479,1780,1626050215224843,1626050215224907,87866407.0,25.0,DARK,1626050127429576.0,1286.0,1626050215294697.0,69790.0,69854.0,iPhone11_2
88241142,1,WHITE,88241162,26,1626050127485479,1780,1626050215724841,1626050215724861,88350249.0,26.0,LIGHT,1626050127429576.0,1286.0,1626050215778539.0,53678.0,53698.0,iPhone11_2
88741145,0,BLACK,88741169,27,1626050127485479,1780,1626050216224844,1626050216224868,88869927.0,27.0,DARK,1626050127429576.0,1286.0,1626050216298217.0,73349.0,73373.0,iPhone11_2
89241163,1,WHITE,89241183,28,1626050127485479,1780,1626050216724862,1626050216724882,89353767.0,28.0,LIGHT,1626050127429576.0,1286.0,1626050216782057.0,57175.0,57195.0,iPhone11_2
89741152,0,BLACK,89741177,29,1626050127485479,1780,1626050217224851,1626050217224876,89873447.0,29.0,DARK,1626050127429576.0,1286.0,1626050217301737.0,76861.0,76886.0,iPhone11_2
90241143,1,WHITE,90241162,30,1626050127485479,1780,1626050217724842,1626050217724861,90357287.0,30.0,LIGHT,1626050127429576.0,1286.0,1626050217785577.0,60716.0,60735.0,iPhone11_2
90741142,0,BLACK,90741161,31,1626050127485479,1780,1626050218224841,1626050218224860,90859047.0,31.0,DARK,1626050127429576.0,1286.0,1626050218287337.0,62477.0,62496.0,iPhone11_2
91241141,1,WHITE,91241161,32,1626050127485479,1780,1626050218724840,1626050218724860,91342887.0,32.0,LIGHT,1626050127429576.0,1286.0,1626050218771177.0,46317.0,46337.0,iPhone11_2
91741213,0,BLACK,91741233,33,1626050127485479,1780,1626050219224912,1626050219224932,91862567.0,33.0,DARK,1626050127429576.0,1286.0,1626050219290857.0,65925.0,65945.0,iPhone11_2
92241210,1,WHITE,92241228,34,1626050127485479,1780,1626050219724909,1626050219724927,92346407.0,34.0,LIGHT,1626050127429576.0,1286.0,1626050219774697.0,49770.0,49788.0,iPhone11_2
92741130,0,BLACK,92741151,35,1626050127485479,1780,1626050220224829,1626050220224850,92866087.0,35.0,DARK,1626050127429576.0,1286.0,1626050220294377.0,69527.0,69548.0,iPhone11_2
93241136,1,WHITE,93241156,36,1626050127485479,1780,1626050220724835,1626050220724855,93349927.0,36.0,LIGHT,1626050127429576.0,1286.0,1626050220778217.0,53362.0,53382.0,iPhone11_2
93741132,0,BLACK,93741154,37,1626050127485479,1780,1626050221224831,1626050221224853,93869607.0,37.0,DARK,1626050127429576.0,1286.0,1626050221297897.0,73044.0,73066.0,iPhone11_2
94241201,1,WHITE,94241219,38,1626050127485479,1780,1626050221724900,1626050221724918,94353447.0,38.0,LIGHT,1626050127429576.0,1286.0,1626050221781737.0,56819.0,56837.0,iPhone11_2
