callbackTime_mobile,color_mobile,colorName_mobile,displayTime_mobile,index_mobile,t0_us_mobile,offset_us_mobile,corrected_callbackTime_mobile,corrected_displayTime_mobile,detectTime_fixture,index_fixture,value_fixture,t0_us_fixture,offset_us_fixture,corrected_detectTime_fixture,display_latency_us,callback_latency_us,phone_model
26474366.0,0.0,BLACK,26475120.0,23.0,1626062108489058.0,4870.0,1626062134958554.0,1626062134959308.0,26575140.0,23.0,DARK,1626062108476834.0,1772.0,1626062135050202.0,90894.0,91648.0,Samsung SM-A515F
26975243.0,1.0,WHITE,26976340.0,24.0,1626062108489058.0,4870.0,1626062135459431.0,1626062135460528.0,27058980.0,24.0,LIGHT,1626062108476834.0,1772.0,1626062135534042.0,73514.0,74611.0,Samsung SM-A515F
27476564.0,0.0,BLACK,27478066.0,25.0,1626062108489058.0,4870.0,1626062135960752.0,1626062135962254.0,27578660.0,25.0,DARK,1626062108476834.0,1772.0,1626062136053722.0,91468.0,92970.0,Samsung SM-A515F
27978999.0,1.0,WHITE,27980510.0,26.0,1626062108489058.0,4870.0,1626062136463187.0,1626062136464698.0,28062500.0,26.0,LIGHT,1626062108476834.0,1772.0,1626062136537562.0,72864.0,74375.0,Samsung SM-A515F
28479268.0,0.0,BLACK,28480789.0,27.0,1626062108489058.0,4870.0,1626062136963456.0,1626062136964977.0,28600100.0,27.0,DARK,1626062108476834.0,1772.0,1626062137075162.0,110185.0,111706.0,Samsung SM-A515F
28980108.0,1.0,WHITE,28981596.0,28.0,1626062108489058.0,4870.0,1626062137464296.0,1626062137465784.0,29083940.0,28.0,LIGHT,1626062108476834.0,1772.0,1626062137559002.0,93218.0,94706.0,Samsung SM-A515F
29480873.0,0.0,BLACK,29482394.0,29.0,1626062108489058.0,4870.0,1626062137965061.0,1626062137966582.0,29603620.0,29.0,DARK,1626062108476834.0,1772.0,1626062138078682.0,112100.0,113621.0,Samsung SM-A515F
29982686.0,1.0,WHITE,29984244.0,30.0,1626062108489058.0,4870.0,1626062138466874.0,1626062138468432.0,30087460.0,30.0,LIGHT,1626062108476834.0,1772.0,1626062138562522.0,94090.0,95648.0,Samsung SM-A515F
30484263.0,0.0,BLACK,30485811.0,31.0,1626062108489058.0,4870.0,1626062138968451.0,1626062138969999.0,30589220.0,31.0,DARK,1626062108476834.0,1772.0,1626062139064282.0,94283.0,95831.0,Samsung SM-A515F
30985012.0,1.0,WHITE,30986759.0,32.0,1626062108489058.0,4870.0,1626062139469200.0,1626062139470947.0,31090980.0,32.0,LIGHT,1626062108476834.0,1772.0,1626062139566042.0,95095.0,96842.0,Samsung SM-A515F
31486314.0,0.0,BLACK,31488034.0,33.0,1626062108489058.0,4870.0,1626062139970502.0,1626062139972222.0,31592740.0,33.0,DARK,1626062108476834.0,1772.0,1626062140067802.0,95580.0,97300.0,Samsung SM-A515F
31987174.0,1.0,WHITE,31988600.0,34.0,1626062108489058.0,4870.0,1626062140471362.0,1626062140472788.0,32058660.0,34.0,LIGHT,1626062108476834.0,1772.0,1626062140533722.0,60934.0,62360.0,Samsung SM-A515F
32487365.0,0.0,BLACK,32488129.0,35.0,1626062108489058.0,4870.0,1626062140971553.0,1626062140972317.0,32578340.0,35.0,DARK,1626062108476834.0,1772.0,1626062141053402.0,81085.0,81849.0,Samsung SM-A515F
32988089.0,1.0,WHITE,32989552.0,36.0,1626062108489058.0,4870.0,1626062141472277.0,1626062141473740.0,33080100.0,36.0,LIGHT,1626062108476834.0,1772.0,1626062141555162.0,81422.0,82885.0,Samsung SM-A515F
33489018.0,0.0,BLACK,33490764.0,37.0,1626062108489058.0,4870.0,1626062141973206.0,1626062141974952.0,33599781.0,37.0,DARK,1626062108476834.0,1772.0,1626062142074843.0,99891.0,101637.0,Samsung SM-A515F
33990202.0,1.0,WHITE,33991921.0,38.0,1626062108489058.0,4870.0,1626062142474390.0,1626062142476109.0,34101540.0,38.0,LIGHT,1626062108476834.0,1772.0,1626062142576602.0,100493.0,102212.0,Samsung SM-A515F
34491410.0,0.0,BLACK,34492955.0,39.0,1626062108489058.0,4870.0,1626062142975598.0,1626062142977143.0,34603300.0,39.0,DARK,1626062108476834.0,1772.0,1626062143078362.0,101219.0,102764.0,Samsung SM-A515F
34992491.0,1.0,WHITE,34994005.0,40.0,1626062108489058.0,4870.0,1626062143476679.0,1626062143478193.0,35087140.0,40.0,LIGHT,1626062108476834.0,1772.0,1626062143562202.0,84009.0,85523.0,Samsung SM-A515F
35494134.0,0.0,BLACK,35495878.0,41.0,1626062108489058.0,4870.0,1626062143978322.0,1626062143980066.0,35606820.0,41.0,DARK,1626062108476834.0,1772.0,1626062144081882.0,101816.0,103560.0,Samsung SM-A515F
35995259.0,1.0,WHITE,35996758.0,42.0,1626062108489058.0,4870.0,1626062144479447.0,1626062144480946.0,36090660.0,42.0,LIGHT,1626062108476834.0,1772.0,1626062144565722.0,84776.0,86275.0,Samsung SM-A515F
36495764.0,0.0,BLACK,36497289.0,43.0,1626062108489058.0,4870.0,1626062144979952.0,1626062144981477.0,36610340.0,43.0,DARK,1626062108476834.0,1772.0,1626062145085402.0,103925.0,105450.0,Samsung SM-A515F
36997143.0,1.0,WHITE,36998850.0,44.0,1626062108489058.0,4870.0,1626062145481331.0,1626062145483038.0,37094180.0,44.0,LIGHT,1626062108476834.0,1772.0,1626062145569242.0,86204.0,87911.0,Samsung SM-A515F
37498296.0,0.0,BLACK,37500003.0,45.0,1626062108489058.0,4870.0,1626062145982484.0,1626062145984191.0,37613860.0,45.0,DARK,1626062108476834.0,1772.0,1626062146088922.0,104731.0,106438.0,Samsung SM-A515F
37998569.0,1.0,WHITE,37999263.0,46.0,1626062108489058.0,4870.0,1626062146482757.0,1626062146483451.0,38079780.0,46.0,LIGHT,1626062108476834.0,1772.0,1626062146554842.0,71391.0,72085.0,Samsung SM-A515F
38499405.0,0.0,BLACK,38500183.0,47.0,1626062108489058.0,4870.0,1626062146983593.0,1626062146984371.0,38581540.0,47.0,DARK,1626062108476834.0,1772.0,1626062147056602.0,72231.0,73009.0,Samsung SM-A515F
38999156.0,1.0,WHITE,39000573.0,48.0,1626062108489058.0,4870.0,1626062147483344.0,1626062147484761.0,39083300.0,48.0,LIGHT,1626062108476834.0,1772.0,1626062147558362.0,73601.0,75018.0,Samsung SM-A515F
39500677.0,0.0,BLACK,39502216.0,49.0,1626062108489058.0,4870.0,1626062147984865.0,1626062147986404.0,39620900.0,49.0,DARK,1626062108476834.0,1772.0,1626062148095962.0,109558.0,111097.0,Samsung SM-A515F
40002804.0,1.0,WHITE,40004339.0,50.0,1626062108489058.0,4870.0,1626062148486992.0,1626062148488527.0,40104740.0,50.0,LIGHT,1626062108476834.0,1772.0,1626062148579802.0,91275.0,92810.0,Samsung SM-A515F
,,,,,,,,,41323302.0,51.0,DARK,1626062108476834.0,1772.0,1626062149798364.0,,,Samsung SM-A515F
