callbackTime_mobile,color_mobile,colorName_mobile,displayTime_mobile,index_mobile,t0_us_mobile,offset_us_mobile,corrected_callbackTime_mobile,corrected_displayTime_mobile,detectTime_fixture,index_fixture,value_fixture,t0_us_fixture,offset_us_fixture,corrected_detectTime_fixture,display_latency_us,callback_latency_us,phone_model
86643253.0,0.0,BLACK,86643330.0,23.0,1626060690200512.0,1345.0,1626060776842420.0,1626060776842497.0,86745947.0,23.0,DARK,1626060690150829.0,1236.0,1626060776895540.0,53043.0,53120.0,iPhone10_3
87143260.0,1.0,WHITE,87143356.0,24.0,1626060690200512.0,1345.0,1626060777342427.0,1626060777342523.0,87247707.0,24.0,LIGHT,1626060690150829.0,1236.0,1626060777397300.0,54777.0,54873.0,iPhone10_3
87643259.0,0.0,BLACK,87643334.0,25.0,1626060690200512.0,1345.0,1626060777842426.0,1626060777842501.0,87749469.0,25.0,DARK,1626060690150829.0,1236.0,1626060777899062.0,56561.0,56636.0,iPhone10_3
88143262.0,1.0,WHITE,88143357.0,26.0,1626060690200512.0,1345.0,1626060778342429.0,1626060778342524.0,88233308.0,26.0,LIGHT,1626060690150829.0,1236.0,1626060778382901.0,40377.0,40472.0,iPhone10_3
88643277.0,0.0,BLACK,88643355.0,27.0,1626060690200512.0,1345.0,1626060778842444.0,1626060778842522.0,88752987.0,27.0,DARK,1626060690150829.0,1236.0,1626060778902580.0,60058.0,60136.0,iPhone10_3
89143264.0,1.0,WHITE,89143357.0,28.0,1626060690200512.0,1345.0,1626060779342431.0,1626060779342524.0,89236827.0,28.0,LIGHT,1626060690150829.0,1236.0,1626060779386420.0,43896.0,43989.0,iPhone10_3
89643259.0,0.0,BLACK,89643349.0,29.0,1626060690200512.0,1345.0,1626060779842426.0,1626060779842516.0,89756507.0,29.0,DARK,1626060690150829.0,1236.0,1626060779906100.0,63584.0,63674.0,iPhone10_3
90143265.0,1.0,WHITE,90143356.0,30.0,1626060690200512.0,1345.0,1626060780342432.0,1626060780342523.0,90240347.0,30.0,LIGHT,1626060690150829.0,1236.0,1626060780389940.0,47417.0,47508.0,iPhone10_3
90643281.0,0.0,BLACK,90643352.0,31.0,1626060690200512.0,1345.0,1626060780842448.0,1626060780842519.0,90760027.0,31.0,DARK,1626060690150829.0,1236.0,1626060780909620.0,67101.0,67172.0,iPhone10_3
91143265.0,1.0,WHITE,91143361.0,32.0,1626060690200512.0,1345.0,1626060781342432.0,1626060781342528.0,91243867.0,32.0,LIGHT,1626060690150829.0,1236.0,1626060781393460.0,50932.0,51028.0,iPhone10_3
91643259.0,0.0,BLACK,91643343.0,33.0,1626060690200512.0,1345.0,1626060781842426.0,1626060781842510.0,91763547.0,33.0,DARK,1626060690150829.0,1236.0,1626060781913140.0,70630.0,70714.0,iPhone10_3
92143273.0,1.0,WHITE,92143371.0,34.0,1626060690200512.0,1345.0,1626060782342440.0,1626060782342538.0,92247387.0,34.0,LIGHT,1626060690150829.0,1236.0,1626060782396980.0,54442.0,54540.0,iPhone10_3
92643256.0,0.0,BLACK,92643331.0,35.0,1626060690200512.0,1345.0,1626060782842423.0,1626060782842498.0,92749147.0,35.0,DARK,1626060690150829.0,1236.0,1626060782898740.0,56242.0,56317.0,iPhone10_3
93143264.0,1.0,WHITE,93143360.0,36.0,1626060690200512.0,1345.0,1626060783342431.0,1626060783342527.0,93250908.0,36.0,LIGHT,1626060690150829.0,1236.0,1626060783400501.0,57974.0,58070.0,iPhone10_3
93643257.0,0.0,BLACK,93643329.0,37.0,1626060690200512.0,1345.0,1626060783842424.0,1626060783842496.0,93752669.0,37.0,DARK,1626060690150829.0,1236.0,1626060783902262.0,59766.0,59838.0,iPhone10_3
94143275.0,1.0,WHITE,94143373.0,38.0,1626060690200512.0,1345.0,1626060784342442.0,1626060784342540.0,94236508.0,38.0,LIGHT,1626060690150829.0,1236.0,1626060784386101.0,43561.0,43659.0,iPhone10_3
94643262.0,0.0,BLACK,94643353.0,39.0,1626060690200512.0,1345.0,1626060784842429.0,1626060784842520.0,94756187.0,39.0,DARK,1626060690150829.0,1236.0,1626060784905780.0,63260.0,63351.0,iPhone10_3
95143271.0,1.0,WHITE,95143367.0,40.0,1626060690200512.0,1345.0,1626060785342438.0,1626060785342534.0,95240027.0,40.0,LIGHT,1626060690150829.0,1236.0,1626060785389620.0,47086.0,47182.0,iPhone10_3
95643253.0,0.0,BLACK,95643332.0,41.0,1626060690200512.0,1345.0,1626060785842420.0,1626060785842499.0,95759707.0,41.0,DARK,1626060690150829.0,1236.0,1626060785909300.0,66801.0,66880.0,iPhone10_3
96143304.0,1.0,WHITE,96143390.0,42.0,1626060690200512.0,1345.0,1626060786342471.0,1626060786342557.0,96243547.0,42.0,LIGHT,1626060690150829.0,1236.0,1626060786393140.0,50583.0,50669.0,iPhone10_3
96643249.0,0.0,BLACK,96643306.0,43.0,1626060690200512.0,1345.0,1626060786842416.0,1626060786842473.0,96763227.0,43.0,DARK,1626060690150829.0,1236.0,1626060786912820.0,70347.0,70404.0,iPhone10_3
97143361.0,1.0,WHITE,97143455.0,44.0,1626060690200512.0,1345.0,1626060787342528.0,1626060787342622.0,97247067.0,44.0,LIGHT,1626060690150829.0,1236.0,1626060787396660.0,54038.0,54132.0,iPhone10_3
97643234.0,0.0,BLACK,97643323.0,45.0,1626060690200512.0,1345.0,1626060787842401.0,1626060787842490.0,97766747.0,45.0,DARK,1626060690150829.0,1236.0,1626060787916340.0,73850.0,73939.0,iPhone10_3
98143269.0,1.0,WHITE,98143371.0,46.0,1626060690200512.0,1345.0,1626060788342436.0,1626060788342538.0,98250587.0,46.0,LIGHT,1626060690150829.0,1236.0,1626060788400180.0,57642.0,57744.0,iPhone10_3
98643251.0,0.0,BLACK,98643322.0,47.0,1626060690200512.0,1345.0,1626060788842418.0,1626060788842489.0,98752347.0,47.0,DARK,1626060690150829.0,1236.0,1626060788901940.0,59451.0,59522.0,iPhone10_3
99143331.0,1.0,WHITE,99143439.0,48.0,1626060690200512.0,1345.0,1626060789342498.0,1626060789342606.0,99254108.0,48.0,LIGHT,1626060690150829.0,1236.0,1626060789403701.0,61095.0,61203.0,iPhone10_3
99643351.0,0.0,BLACK,99643439.0,49.0,1626060690200512.0,1345.0,1626060789842518.0,1626060789842606.0,99755869.0,49.0,DARK,1626060690150829.0,1236.0,1626060789905462.0,62856.0,62944.0,iPhone10_3
100143360.0,1.0,WHITE,100143489.0,50.0,1626060690200512.0,1345.0,1626060790342527.0,1626060790342656.0,100257627.0,50.0,LIGHT,1626060690150829.0,1236.0,1626060790407220.0,64564.0,64693.0,iPhone10_3
,,,,,,,,,101296987.0,51.0,DARK,1626060690150829.0,1236.0,1626060791446580.0,,,iPhone10_3
,,,,,,,,,101476187.0,52.0,LIGHT,1626060690150829.0,1236.0,1626060791625780.0,,,iPhone10_3
,,,,,,,,,101583708.0,53.0,DARK,1626060690150829.0,1236.0,1626060791733301.0,,,iPhone10_3
