index_fixture,timestamp_fixture,t0_us_fixture,offset_us_fixture,corrected_timestamp_fixture,action_mobile,actionName_mobile,actionTime_mobile,callbackTime_mobile,index_mobile,touchMajor_mobile,touchMinor_mobile,t0_us_mobile,offset_us_mobile,corrected_actionTime_mobile,corrected_callbackTime_mobile,action_latency_us,callback_latency_us,phone_model
32,60856520,1625974578681252,1213,1625974639536559,0,DOWN,60719890,60724006,32,0.019736303,0.019736303,1625974578842425,3424,1625974639558891,1625974639563007,22332,26448,Samsung SM-G960U
33,61356520,1625974578681252,1213,1625974640036559,0,DOWN,61218729,61223182,33,0.019736303,0.019736303,1625974578842425,3424,1625974640057730,1625974640062183,21171,25624,Samsung SM-G960U
34,61856522,1625974578681252,1213,1625974640536561,0,DOWN,61721751,61726419,34,0.019736303,0.019736303,1625974578842425,3424,1625974640560752,1625974640565420,24191,28859,Samsung SM-G960U
35,62356520,1625974578681252,1213,1625974641036559,0,DOWN,62216662,62219082,35,0.022555774,0.022555774,1625974578842425,3424,1625974641055663,1625974641058083,19104,21524,Samsung SM-G960U
36,62856520,1625974578681252,1213,1625974641536559,0,DOWN,62726566,62731232,36,0.019736303,0.019736303,1625974578842425,3424,1625974641565567,1625974641570233,29008,33674,Samsung SM-G960U
37,63356520,1625974578681252,1213,1625974642036559,0,DOWN,63215059,63220437,37,0.022555774,0.022555774,1625974578842425,3424,1625974642054060,1625974642059438,17501,22879,Samsung SM-G960U
38,63856523,1625974578681252,1213,1625974642536562,0,DOWN,63717761,63721377,38,0.022555774,0.022555774,1625974578842425,3424,1625974642556762,1625974642560378,20200,23816,Samsung SM-G960U
39,64356523,1625974578681252,1213,1625974643036562,0,DOWN,64214306,64219085,39,0.019736303,0.019736303,1625974578842425,3424,1625974643053307,1625974643058086,16745,21524,Samsung SM-G960U
40,64856520,1625974578681252,1213,1625974643536559,0,DOWN,64714754,64720155,40,0.022555774,0.022555774,1625974578842425,3424,1625974643553755,1625974643559156,17196,22597,Samsung SM-G960U
41,65356520,1625974578681252,1213,1625974644036559,0,DOWN,65213214,65218198,41,0.022555774,0.022555774,1625974578842425,3424,1625974644052215,1625974644057199,15656,20640,Samsung SM-G960U
42,65856522,1625974578681252,1213,1625974644536561,0,DOWN,65723815,65728804,42,0.022555774,0.022555774,1625974578842425,3424,1625974644562816,1625974644567805,26255,31244,Samsung SM-G960U
43,66356522,1625974578681252,1213,1625974645036561,0,DOWN,66218577,66223138,43,0.022555774,0.022555774,1625974578842425,3424,1625974645057578,1625974645062139,21017,25578,Samsung SM-G960U
44,66856520,1625974578681252,1213,1625974645536559,0,DOWN,66721639,66726448,44,0.019736303,0.019736303,1625974578842425,3424,1625974645560640,1625974645565449,24081,28890,Samsung SM-G960U
45,67356520,1625974578681252,1213,1625974646036559,0,DOWN,67216749,67221890,45,0.019736303,0.019736303,1625974578842425,3424,1625974646055750,1625974646060891,19191,24332,Samsung SM-G960U
46,67856522,1625974578681252,1213,1625974646536561,0,DOWN,67715763,67720314,46,0.019736303,0.019736303,1625974578842425,3424,1625974646554764,1625974646559315,18203,22754,Samsung SM-G960U
47,68356522,1625974578681252,1213,1625974647036561,0,DOWN,68219517,68223444,47,0.022555774,0.022555774,1625974578842425,3424,1625974647058518,1625974647062445,21957,25884,Samsung SM-G960U
48,68856520,1625974578681252,1213,1625974647536559,0,DOWN,68714611,68720976,48,0.019736303,0.019736303,1625974578842425,3424,1625974647553612,1625974647559977,17053,23418,Samsung SM-G960U
49,69356520,1625974578681252,1213,1625974648036559,0,DOWN,69213708,69218808,49,0.025375245,0.025375245,1625974578842425,3424,1625974648052709,1625974648057809,16150,21250,Samsung SM-G960U
