index_fixture,timestamp_fixture,t0_us_fixture,offset_us_fixture,corrected_timestamp_fixture,action_mobile,actionName_mobile,actionTime_mobile,callbackTime_mobile,index_mobile,touchMajor_mobile,touchMinor_mobile,t0_us_mobile,offset_us_mobile,corrected_actionTime_mobile,corrected_callbackTime_mobile,action_latency_us,callback_latency_us,phone_model
0,46477687,1626060690150829,1236,1626060736627280,0,ACTION_DOWN,46455728,46459110,0,48.47021484375,48.47021484375,1626060690200512,1345,1626060736654895,1626060736658277,27615,30997,iPhone10_3
1,46978674,1626060690150829,1236,1626060737128267,0,ACTION_DOWN,46947432,46950236,1,24.235107421875,24.235107421875,1626060690200512,1345,1626060737146599,1626060737149403,18332,21136,iPhone10_3
2,47478672,1626060690150829,1236,1626060737628265,0,ACTION_DOWN,47446227,47449340,2,24.235107421875,24.235107421875,1626060690200512,1345,1626060737645394,1626060737648507,17129,20242,iPhone10_3
3,47978672,1626060690150829,1236,1626060738128265,0,ACTION_DOWN,47946808,47949343,3,24.235107421875,24.235107421875,1626060690200512,1345,1626060738145975,1626060738148510,17710,20245,iPhone10_3
4,48478673,1626060690150829,1236,1626060738628266,0,ACTION_DOWN,48446555,48449607,4,24.235107421875,24.235107421875,1626060690200512,1345,1626060738645722,1626060738648774,17456,20508,iPhone10_3
5,48978674,1626060690150829,1236,1626060739128267,0,ACTION_DOWN,48947214,48949765,5,24.235107421875,24.235107421875,1626060690200512,1345,1626060739146381,1626060739148932,18114,20665,iPhone10_3
6,49478672,1626060690150829,1236,1626060739628265,0,ACTION_DOWN,49447811,49450878,6,24.235107421875,24.235107421875,1626060690200512,1345,1626060739646978,1626060739650045,18713,21780,iPhone10_3
7,49978672,1626060690150829,1236,1626060740128265,0,ACTION_DOWN,49947455,49950173,7,24.235107421875,24.235107421875,1626060690200512,1345,1626060740146622,1626060740149340,18357,21075,iPhone10_3
8,50478672,1626060690150829,1236,1626060740628265,0,ACTION_DOWN,50448327,50451455,8,24.235107421875,24.235107421875,1626060690200512,1345,1626060740647494,1626060740650622,19229,22357,iPhone10_3
9,50978674,1626060690150829,1236,1626060741128267,0,ACTION_DOWN,50948017,50950811,9,24.235107421875,24.235107421875,1626060690200512,1345,1626060741147184,1626060741149978,18917,21711,iPhone10_3
10,51478672,1626060690150829,1236,1626060741628265,0,ACTION_DOWN,51448768,51451960,10,48.47021484375,48.47021484375,1626060690200512,1345,1626060741647935,1626060741651127,19670,22862,iPhone10_3
11,51978672,1626060690150829,1236,1626060742128265,0,ACTION_DOWN,51948253,51951071,11,48.47021484375,48.47021484375,1626060690200512,1345,1626060742147420,1626060742150238,19155,21973,iPhone10_3
12,52478672,1626060690150829,1236,1626060742628265,0,ACTION_DOWN,52450262,52453221,12,48.47021484375,48.47021484375,1626060690200512,1345,1626060742649429,1626060742652388,21164,24123,iPhone10_3
13,52978674,1626060690150829,1236,1626060743128267,0,ACTION_DOWN,52948842,52951355,13,48.47021484375,48.47021484375,1626060690200512,1345,1626060743148009,1626060743150522,19742,22255,iPhone10_3
14,53478672,1626060690150829,1236,1626060743628265,0,ACTION_DOWN,53449564,53452621,14,48.47021484375,48.47021484375,1626060690200512,1345,1626060743648731,1626060743651788,20466,23523,iPhone10_3
15,53978672,1626060690150829,1236,1626060744128265,0,ACTION_DOWN,53950029,53952717,15,48.47021484375,48.47021484375,1626060690200512,1345,1626060744149196,1626060744151884,20931,23619,iPhone10_3
16,54478672,1626060690150829,1236,1626060744628265,0,ACTION_DOWN,54449592,54451352,16,48.47021484375,48.47021484375,1626060690200512,1345,1626060744648759,1626060744650519,20494,22254,iPhone10_3
17,54978674,1626060690150829,1236,1626060745128267,0,ACTION_DOWN,54950683,54953489,17,48.47021484375,48.47021484375,1626060690200512,1345,1626060745149850,1626060745152656,21583,24389,iPhone10_3
