index_fixture,timestamp_fixture,t0_us_fixture,offset_us_fixture,corrected_timestamp_fixture,action_mobile,actionName_mobile,actionTime_mobile,callbackTime_mobile,index_mobile,touchMajor_mobile,touchMinor_mobile,t0_us_mobile,offset_us_mobile,corrected_actionTime_mobile,corrected_callbackTime_mobile,action_latency_us,callback_latency_us,phone_model
0,46566012,1626060202185450,1633,1626060248749829,0,ACTION_DOWN,46489937,46492944,0,51.295166015625,51.295166015625,1626060202296352,10175,1626060248776114,1626060248779121,26285,29292,iPhone10_4
1,47066999,1626060202185450,1633,1626060249250816,0,ACTION_DOWN,46974439,46976773,1,51.295166015625,51.295166015625,1626060202296352,10175,1626060249260616,1626060249262950,9800,12134,iPhone10_4
2,47567001,1626060202185450,1633,1626060249750818,0,ACTION_DOWN,47474609,47476905,2,51.295166015625,51.295166015625,1626060202296352,10175,1626060249760786,1626060249763082,9968,12264,iPhone10_4
3,48067001,1626060202185450,1633,1626060250250818,0,ACTION_DOWN,47974574,47977096,3,51.295166015625,51.295166015625,1626060202296352,10175,1626060250260751,1626060250263273,9933,12455,iPhone10_4
4,48566999,1626060202185450,1633,1626060250750816,0,ACTION_DOWN,48474586,48476845,4,51.295166015625,51.295166015625,1626060202296352,10175,1626060250760763,1626060250763022,9947,12206,iPhone10_4
5,49066999,1626060202185450,1633,1626060251250816,0,ACTION_DOWN,48974664,48977317,5,51.295166015625,51.295166015625,1626060202296352,10175,1626060251260841,1626060251263494,10025,12678,iPhone10_4
6,49567001,1626060202185450,1633,1626060251750818,0,ACTION_DOWN,49474579,49476916,6,51.295166015625,51.295166015625,1626060202296352,10175,1626060251760756,1626060251763093,9938,12275,iPhone10_4
7,50067001,1626060202185450,1633,1626060252250818,0,ACTION_DOWN,49974675,49977085,7,51.295166015625,51.295166015625,1626060202296352,10175,1626060252260852,1626060252263262,10034,12444,iPhone10_4
8,50566999,1626060202185450,1633,1626060252750816,0,ACTION_DOWN,50474679,50476875,8,51.295166015625,51.295166015625,1626060202296352,10175,1626060252760856,1626060252763052,10040,12236,iPhone10_4
9,51066999,1626060202185450,1633,1626060253250816,0,ACTION_DOWN,50974828,50977288,9,51.295166015625,51.295166015625,1626060202296352,10175,1626060253261005,1626060253263465,10189,12649,iPhone10_4
10,51567001,1626060202185450,1633,1626060253750818,0,ACTION_DOWN,51474886,51477286,10,51.295166015625,51.295166015625,1626060202296352,10175,1626060253761063,1626060253763463,10245,12645,iPhone10_4
11,52067001,1626060202185450,1633,1626060254250818,0,ACTION_DOWN,51974885,51977177,11,51.295166015625,51.295166015625,1626060202296352,10175,1626060254261062,1626060254263354,10244,12536,iPhone10_4
12,52566999,1626060202185450,1633,1626060254750816,0,ACTION_DOWN,52474800,52476947,12,51.295166015625,51.295166015625,1626060202296352,10175,1626060254760977,1626060254763124,10161,12308,iPhone10_4
13,53066999,1626060202185450,1633,1626060255250816,0,ACTION_DOWN,52974833,52977389,13,51.295166015625,51.295166015625,1626060202296352,10175,1626060255261010,1626060255263566,10194,12750,iPhone10_4
14,53567001,1626060202185450,1633,1626060255750818,0,ACTION_DOWN,53474895,53477130,14,51.295166015625,51.295166015625,1626060202296352,10175,1626060255761072,1626060255763307,10254,12489,iPhone10_4
15,54067001,1626060202185450,1633,1626060256250818,0,ACTION_DOWN,53974880,53977465,15,51.295166015625,51.295166015625,1626060202296352,10175,1626060256261057,1626060256263642,10239,12824,iPhone10_4
16,54566999,1626060202185450,1633,1626060256750816,0,ACTION_DOWN,54474865,54477178,16,51.295166015625,51.295166015625,1626060202296352,10175,1626060256761042,1626060256763355,10226,12539,iPhone10_4
17,55066999,1626060202185450,1633,1626060257250816,0,ACTION_DOWN,54975022,54977300,17,51.295166015625,51.295166015625,1626060202296352,10175,1626060257261199,1626060257263477,10383,12661,iPhone10_4
18,55567000,1626060202185450,1633,1626060257750817,0,ACTION_DOWN,55474880,55477064,18,51.295166015625,51.295166015625,1626060202296352,10175,1626060257761057,1626060257763241,10240,12424,iPhone10_4
19,56067002,1626060202185450,1633,1626060258250819,0,ACTION_DOWN,55975036,55977409,19,51.295166015625,51.295166015625,1626060202296352,10175,1626060258261213,1626060258263586,10394,12767,iPhone10_4
20,56566999,1626060202185450,1633,1626060258750816,0,ACTION_DOWN,56474949,56477325,20,51.295166015625,51.295166015625,1626060202296352,10175,1626060258761126,1626060258763502,10310,12686,iPhone10_4
21,57066999,1626060202185450,1633,1626060259250816,0,ACTION_DOWN,56975196,56977620,21,51.295166015625,51.295166015625,1626060202296352,10175,1626060259261373,1626060259263797,10557,12981,iPhone10_4
22,57567000,1626060202185450,1633,1626060259750817,0,ACTION_DOWN,57475024,57477233,22,51.295166015625,51.295166015625,1626060202296352,10175,1626060259761201,1626060259763410,10384,12593,iPhone10_4
