index_fixture,timestamp_fixture,t0_us_fixture,offset_us_fixture,corrected_timestamp_fixture,action_mobile,actionName_mobile,actionTime_mobile,callbackTime_mobile,index_mobile,touchMajor_mobile,touchMinor_mobile,t0_us_mobile,offset_us_mobile,corrected_actionTime_mobile,corrected_callbackTime_mobile,action_latency_us,callback_latency_us,phone_model
0,47005813,1626057997816053,1175,1626058044820691,0,ACTION_DOWN,46842683,46844002,0,51.295166015625,51.295166015625,1626057997993498,8206,1626058044827975,1626058044829294,7284,8603,iPhone9_1
1,47506800,1626057997816053,1175,1626058045321678,0,ACTION_DOWN,47344169,47345298,1,51.295166015625,51.295166015625,1626057997993498,8206,1626058045329461,1626058045330590,7783,8912,iPhone9_1
2,48006801,1626057997816053,1175,1626058045821679,0,ACTION_DOWN,47844223,47845350,2,51.295166015625,51.295166015625,1626057997993498,8206,1626058045829515,1626058045830642,7836,8963,iPhone9_1
3,48506798,1626057997816053,1175,1626058046321676,0,ACTION_DOWN,48344214,48345473,3,51.295166015625,51.295166015625,1626057997993498,8206,1626058046329506,1626058046330765,7830,9089,iPhone9_1
4,49006798,1626057997816053,1175,1626058046821676,0,ACTION_DOWN,48844286,48845448,4,51.295166015625,51.295166015625,1626057997993498,8206,1626058046829578,1626058046830740,7902,9064,iPhone9_1
5,49506800,1626057997816053,1175,1626058047321678,0,ACTION_DOWN,49344350,49345556,5,51.295166015625,51.295166015625,1626057997993498,8206,1626058047329642,1626058047330848,7964,9170,iPhone9_1
6,50006800,1626057997816053,1175,1626058047821678,0,ACTION_DOWN,49844353,49845502,6,51.295166015625,51.295166015625,1626057997993498,8206,1626058047829645,1626058047830794,7967,9116,iPhone9_1
7,50506798,1626057997816053,1175,1626058048321676,0,ACTION_DOWN,50344305,50345546,7,51.295166015625,51.295166015625,1626057997993498,8206,1626058048329597,1626058048330838,7921,9162,iPhone9_1
8,51006798,1626057997816053,1175,1626058048821676,0,ACTION_DOWN,50844340,50845513,8,51.295166015625,51.295166015625,1626057997993498,8206,1626058048829632,1626058048830805,7956,9129,iPhone9_1
9,51506799,1626057997816053,1175,1626058049321677,0,ACTION_DOWN,51344503,51345810,9,51.295166015625,51.295166015625,1626057997993498,8206,1626058049329795,1626058049331102,8118,9425,iPhone9_1
10,52006800,1626057997816053,1175,1626058049821678,0,ACTION_DOWN,51844478,51845620,10,51.295166015625,51.295166015625,1626057997993498,8206,1626058049829770,1626058049830912,8092,9234,iPhone9_1
11,52506798,1626057997816053,1175,1626058050321676,0,ACTION_DOWN,52344440,52345674,11,51.295166015625,51.295166015625,1626057997993498,8206,1626058050329732,1626058050330966,8056,9290,iPhone9_1
12,53006798,1626057997816053,1175,1626058050821676,0,ACTION_DOWN,52844548,52845740,12,51.295166015625,51.295166015625,1626057997993498,8206,1626058050829840,1626058050831032,8164,9356,iPhone9_1
13,53506799,1626057997816053,1175,1626058051321677,0,ACTION_DOWN,53344512,53345716,13,51.295166015625,51.295166015625,1626057997993498,8206,1626058051329804,1626058051331008,8127,9331,iPhone9_1
14,54006801,1626057997816053,1175,1626058051821679,0,ACTION_DOWN,53844604,53845755,14,51.295166015625,51.295166015625,1626057997993498,8206,1626058051829896,1626058051831047,8217,9368,iPhone9_1
15,54506798,1626057997816053,1175,1626058052321676,0,ACTION_DOWN,54344700,54345838,15,51.295166015625,51.295166015625,1626057997993498,8206,1626058052329992,1626058052331130,8316,9454,iPhone9_1
16,55006798,1626057997816053,1175,1626058052821676,0,ACTION_DOWN,54844758,54845970,16,51.295166015625,51.295166015625,1626057997993498,8206,1626058052830050,1626058052831262,8374,9586,iPhone9_1
17,55506799,1626057997816053,1175,1626058053321677,0,ACTION_DOWN,55344752,55346092,17,51.295166015625,51.295166015625,1626057997993498,8206,1626058053330044,1626058053331384,8367,9707,iPhone9_1
18,56006800,1626057997816053,1175,1626058053821678,0,ACTION_DOWN,55844743,55845926,18,51.295166015625,51.295166015625,1626057997993498,8206,1626058053830035,1626058053831218,8357,9540,iPhone9_1
19,56506798,1626057997816053,1175,1626058054321676,0,ACTION_DOWN,56344710,56345964,19,51.295166015625,51.295166015625,1626057997993498,8206,1626058054330002,1626058054331256,8326,9580,iPhone9_1
20,57006798,1626057997816053,1175,1626058054821676,0,ACTION_DOWN,56844801,56845951,20,51.295166015625,51.295166015625,1626057997993498,8206,1626058054830093,1626058054831243,8417,9567,iPhone9_1
21,57506799,1626057997816053,1175,1626058055321677,0,ACTION_DOWN,57344831,57345988,21,51.295166015625,51.295166015625,1626057997993498,8206,1626058055330123,1626058055331280,8446,9603,iPhone9_1
