index_fixture,timestamp_fixture,t0_us_fixture,offset_us_fixture,corrected_timestamp_fixture,action_mobile,actionName_mobile,actionTime_mobile,callbackTime_mobile,index_mobile,touchMajor_mobile,touchMinor_mobile,t0_us_mobile,offset_us_mobile,corrected_actionTime_mobile,corrected_callbackTime_mobile,action_latency_us,callback_latency_us,phone_model
32,60080997,1626064474242993,2074,1626064534321916,0,DOWN,59971906,59974865,32,1.8681676,1.8681676,1626064474376622,3772,1626064534344756,1626064534347715,22840,25799,Samsung SM-S111DL
33,60581000,1626064474242993,2074,1626064534821919,0,DOWN,60473715,60477604,33,1.8681676,1.8681676,1626064474376622,3772,1626064534846565,1626064534850454,24646,28535,Samsung SM-S111DL
34,61080999,1626064474242993,2074,1626064535321918,0,DOWN,60970595,60973794,34,1.8681676,1.8681676,1626064474376622,3772,1626064535343445,1626064535346644,21527,24726,Samsung SM-S111DL
35,61580997,1626064474242993,2074,1626064535821916,0,DOWN,61467797,61471322,35,1.8681676,1.8681676,1626064474376622,3772,1626064535840647,1626064535844172,18731,22256,Samsung SM-S111DL
36,62080997,1626064474242993,2074,1626064536321916,0,DOWN,61971599,61975917,36,1.8681676,1.8681676,1626064474376622,3772,1626064536344449,1626064536348767,22533,26851,Samsung SM-S111DL
37,62580999,1626064474242993,2074,1626064536821918,0,DOWN,62472475,62476457,37,1.8681676,1.8681676,1626064474376622,3772,1626064536845325,1626064536849307,23407,27389,Samsung SM-S111DL
38,63080999,1626064474242993,2074,1626064537321918,0,DOWN,62976443,62980247,38,1.8681676,1.8681676,1626064474376622,3772,1626064537349293,1626064537353097,27375,31179,Samsung SM-S111DL
39,63580997,1626064474242993,2074,1626064537821916,0,DOWN,63473254,63476607,39,1.8681676,1.8681676,1626064474376622,3772,1626064537846104,1626064537849457,24188,27541,Samsung SM-S111DL
40,64080997,1626064474242993,2074,1626064538321916,0,DOWN,63977520,63980882,40,1.8681676,1.8681676,1626064474376622,3772,1626064538350370,1626064538353732,28454,31816,Samsung SM-S111DL
41,64580999,1626064474242993,2074,1626064538821918,0,DOWN,64465662,64469242,41,1.8681676,1.8681676,1626064474376622,3772,1626064538838512,1626064538842092,16594,20174,Samsung SM-S111DL
42,65080999,1626064474242993,2074,1626064539321918,0,DOWN,64970889,64974050,42,1.8681676,1.8681676,1626064474376622,3772,1626064539343739,1626064539346900,21821,24982,Samsung SM-S111DL
43,65580997,1626064474242993,2074,1626064539821916,0,DOWN,65471740,65476385,43,1.8681676,1.8681676,1626064474376622,3772,1626064539844590,1626064539849235,22674,27319,Samsung SM-S111DL
44,66080997,1626064474242993,2074,1626064540321916,0,DOWN,65974792,65978970,44,1.8681676,1.8681676,1626064474376622,3772,1626064540347642,1626064540351820,25726,29904,Samsung SM-S111DL
45,66580999,1626064474242993,2074,1626064540821918,0,DOWN,66475437,66478434,45,1.8681676,1.8681676,1626064474376622,3772,1626064540848287,1626064540851284,26369,29366,Samsung SM-S111DL
46,67080999,1626064474242993,2074,1626064541321918,0,DOWN,66966696,66970431,46,1.8681676,1.8681676,1626064474376622,3772,1626064541339546,1626064541343281,17628,21363,Samsung SM-S111DL
47,67580997,1626064474242993,2074,1626064541821916,0,DOWN,67469128,67473313,47,1.8681676,1.8681676,1626064474376622,3772,1626064541841978,1626064541846163,20062,24247,Samsung SM-S111DL
48,68080997,1626064474242993,2074,1626064542321916,0,DOWN,67970802,67974235,48,1.8681676,1.8681676,1626064474376622,3772,1626064542343652,1626064542347085,21736,25169,Samsung SM-S111DL
49,68580998,1626064474242993,2074,1626064542821917,0,DOWN,68472461,68475883,49,1.8681676,1.8681676,1626064474376622,3772,1626064542845311,1626064542848733,23394,26816,Samsung SM-S111DL
