index_fixture,timestamp_fixture,t0_us_fixture,offset_us_fixture,corrected_timestamp_fixture,action_mobile,actionName_mobile,actionTime_mobile,callbackTime_mobile,index_mobile,touchMajor_mobile,touchMinor_mobile,t0_us_mobile,offset_us_mobile,corrected_actionTime_mobile,corrected_callbackTime_mobile,action_latency_us,callback_latency_us,phone_model
0,46618012,1626049096915382,1854,1626049143531540,0,ACTION_DOWN,46474502,46477300,0,51.54296875,51.54296875,1626049097069582,5521,1626049143538563,1626049143541361,7023,9821,iPhone11_8
1,47119000,1626049096915382,1854,1626049144032528,0,ACTION_DOWN,46974519,46976738,1,51.54296875,51.54296875,1626049097069582,5521,1626049144038580,1626049144040799,6052,8271,iPhone11_8
2,47619000,1626049096915382,1854,1626049144532528,0,ACTION_DOWN,47474251,47476459,2,51.54296875,51.54296875,1626049097069582,5521,1626049144538312,1626049144540520,5784,7992,iPhone11_8
3,48119000,1626049096915382,1854,1626049145032528,0,ACTION_DOWN,47982637,47984939,3,51.54296875,51.54296875,1626049097069582,5521,1626049145046698,1626049145049000,14170,16472,iPhone11_8
4,48619002,1626049096915382,1854,1626049145532530,0,ACTION_DOWN,48482652,48484836,4,51.54296875,51.54296875,1626049097069582,5521,1626049145546713,1626049145548897,14183,16367,iPhone11_8
5,49119000,1626049096915382,1854,1626049146032528,0,ACTION_DOWN,48982527,48984898,5,51.54296875,51.54296875,1626049097069582,5521,1626049146046588,1626049146048959,14060,16431,iPhone11_8
6,49619000,1626049096915382,1854,1626049146532528,0,ACTION_DOWN,49482428,49484544,6,51.54296875,51.54296875,1626049097069582,5521,1626049146546489,1626049146548605,13961,16077,iPhone11_8
7,50119000,1626049096915382,1854,1626049147032528,0,ACTION_DOWN,49982193,49984382,7,51.54296875,51.54296875,1626049097069582,5521,1626049147046254,1626049147048443,13726,15915,iPhone11_8
8,50619002,1626049096915382,1854,1626049147532530,0,ACTION_DOWN,50482369,50484544,8,51.54296875,51.54296875,1626049097069582,5521,1626049147546430,1626049147548605,13900,16075,iPhone11_8
9,51119000,1626049096915382,1854,1626049148032528,0,ACTION_DOWN,50982309,50984437,9,51.54296875,51.54296875,1626049097069582,5521,1626049148046370,1626049148048498,13842,15970,iPhone11_8
10,51619000,1626049096915382,1854,1626049148532528,0,ACTION_DOWN,51482213,51484399,10,51.54296875,51.54296875,1626049097069582,5521,1626049148546274,1626049148548460,13746,15932,iPhone11_8
11,52119000,1626049096915382,1854,1626049149032528,0,ACTION_DOWN,51982189,51984336,11,51.54296875,51.54296875,1626049097069582,5521,1626049149046250,1626049149048397,13722,15869,iPhone11_8
12,52619002,1626049096915382,1854,1626049149532530,0,ACTION_DOWN,52482128,52484321,12,51.54296875,51.54296875,1626049097069582,5521,1626049149546189,1626049149548382,13659,15852,iPhone11_8
13,53119002,1626049096915382,1854,1626049150032530,0,ACTION_DOWN,52982027,52984182,13,51.54296875,51.54296875,1626049097069582,5521,1626049150046088,1626049150048243,13558,15713,iPhone11_8
14,53619000,1626049096915382,1854,1626049150532528,0,ACTION_DOWN,53481991,53484428,14,51.54296875,51.54296875,1626049097069582,5521,1626049150546052,1626049150548489,13524,15961,iPhone11_8
15,54119000,1626049096915382,1854,1626049151032528,0,ACTION_DOWN,53982005,53984364,15,51.54296875,51.54296875,1626049097069582,5521,1626049151046066,1626049151048425,13538,15897,iPhone11_8
16,54619002,1626049096915382,1854,1626049151532530,0,ACTION_DOWN,54481899,54484227,16,51.54296875,51.54296875,1626049097069582,5521,1626049151545960,1626049151548288,13430,15758,iPhone11_8
17,55119003,1626049096915382,1854,1626049152032531,0,ACTION_DOWN,54981749,54983887,17,51.54296875,51.54296875,1626049097069582,5521,1626049152045810,1626049152047948,13279,15417,iPhone11_8
18,55619000,1626049096915382,1854,1626049152532528,0,ACTION_DOWN,55481654,55483999,18,51.54296875,51.54296875,1626049097069582,5521,1626049152545715,1626049152548060,13187,15532,iPhone11_8
19,56119000,1626049096915382,1854,1626049153032528,0,ACTION_DOWN,55981658,55983869,19,51.54296875,51.54296875,1626049097069582,5521,1626049153045719,1626049153047930,13191,15402,iPhone11_8
20,56619002,1626049096915382,1854,1626049153532530,0,ACTION_DOWN,56481655,56483893,20,51.54296875,51.54296875,1626049097069582,5521,1626049153545716,1626049153547954,13186,15424,iPhone11_8
21,57119002,1626049096915382,1854,1626049154032530,0,ACTION_DOWN,56981612,56983754,21,51.54296875,51.54296875,1626049097069582,5521,1626049154045673,1626049154047815,13143,15285,iPhone11_8
22,57619000,1626049096915382,1854,1626049154532528,0,ACTION_DOWN,57481616,57483715,22,51.54296875,51.54296875,1626049097069582,5521,1626049154545677,1626049154547776,13149,15248,iPhone11_8
23,58119000,1626049096915382,1854,1626049155032528,0,ACTION_DOWN,57981395,57983519,23,51.54296875,51.54296875,1626049097069582,5521,1626049155045456,1626049155047580,12928,15052,iPhone11_8
24,58619002,1626049096915382,1854,1626049155532530,0,ACTION_DOWN,58481523,58484007,24,51.54296875,51.54296875,1626049097069582,5521,1626049155545584,1626049155548068,13054,15538,iPhone11_8
25,59119002,1626049096915382,1854,1626049156032530,0,ACTION_DOWN,58981229,58983667,25,51.54296875,51.54296875,1626049097069582,5521,1626049156045290,1626049156047728,12760,15198,iPhone11_8
26,59619000,1626049096915382,1854,1626049156532528,0,ACTION_DOWN,59481364,59483499,26,51.54296875,51.54296875,1626049097069582,5521,1626049156545425,1626049156547560,12897,15032,iPhone11_8
27,60119000,1626049096915382,1854,1626049157032528,0,ACTION_DOWN,59981352,59983730,27,51.54296875,51.54296875,1626049097069582,5521,1626049157045413,1626049157047791,12885,15263,iPhone11_8
28,60619001,1626049096915382,1854,1626049157532529,0,ACTION_DOWN,60481176,60483334,28,51.54296875,51.54296875,1626049097069582,5521,1626049157545237,1626049157547395,12708,14866,iPhone11_8
29,61119002,1626049096915382,1854,1626049158032530,0,ACTION_DOWN,60981207,60983357,29,51.54296875,51.54296875,1626049097069582,5521,1626049158045268,1626049158047418,12738,14888,iPhone11_8
30,61619000,1626049096915382,1854,1626049158532528,0,ACTION_DOWN,61481160,61483361,30,51.54296875,51.54296875,1626049097069582,5521,1626049158545221,1626049158547422,12693,14894,iPhone11_8
31,62119000,1626049096915382,1854,1626049159032528,0,ACTION_DOWN,61981088,61983213,31,51.54296875,51.54296875,1626049097069582,5521,1626049159045149,1626049159047274,12621,14746,iPhone11_8
32,62619001,1626049096915382,1854,1626049159532529,0,ACTION_DOWN,62481027,62483078,32,51.54296875,51.54296875,1626049097069582,5521,1626049159545088,1626049159547139,12559,14610,iPhone11_8
33,63119002,1626049096915382,1854,1626049160032530,0,ACTION_DOWN,62980941,62983024,33,51.54296875,51.54296875,1626049097069582,5521,1626049160045002,1626049160047085,12472,14555,iPhone11_8
34,63619000,1626049096915382,1854,1626049160532528,0,ACTION_DOWN,63480928,63483057,34,51.54296875,51.54296875,1626049097069582,5521,1626049160544989,1626049160547118,12461,14590,iPhone11_8
