index_fixture,timestamp_fixture,t0_us_fixture,offset_us_fixture,corrected_timestamp_fixture,action_mobile,actionName_mobile,actionTime_mobile,callbackTime_mobile,index_mobile,touchMajor_mobile,touchMinor_mobile,t0_us_mobile,offset_us_mobile,corrected_actionTime_mobile,corrected_callbackTime_mobile,action_latency_us,callback_latency_us,phone_model
0,104421591,1626050127429576,1286,1626050231849881,0.0,ACTION_DOWN,104394193.0,104396644.0,0.0,48.47021484375,48.47021484375,1626050127485479.0,1780.0,1626050231877892.0,1626050231880343.0,30462.0,28011.0,iPhone11_2
1,104940579,1626050127429576,1286,1626050232368869,0.0,ACTION_DOWN,104903147.0,104905313.0,1.0,48.47021484375,48.47021484375,1626050127485479.0,1780.0,1626050232386846.0,1626050232389012.0,20143.0,17977.0,iPhone11_2
2,105453623,1626050127429576,1286,1626050232881913,0.0,ACTION_DOWN,105419503.0,105421766.0,2.0,24.235107421875,24.235107421875,1626050127485479.0,1780.0,1626050232903202.0,1626050232905465.0,23552.0,21289.0,iPhone11_2
3,105975117,1626050127429576,1286,1626050233403407,0.0,ACTION_DOWN,105944268.0,105946699.0,3.0,24.235107421875,24.235107421875,1626050127485479.0,1780.0,1626050233427967.0,1626050233430398.0,26991.0,24560.0,iPhone11_2
4,106486574,1626050127429576,1286,1626050233914864,0.0,ACTION_DOWN,106461414.0,106464009.0,4.0,24.235107421875,24.235107421875,1626050127485479.0,1780.0,1626050233945113.0,1626050233947708.0,32844.0,30249.0,iPhone11_2
5,107003449,1626050127429576,1286,1626050234431739,,,,,,,,,,,,,,iPhone11_2
6,107519459,1626050127429576,1286,1626050234947749,,,,,,,,,,,,,,iPhone11_2
7,108040507,1626050127429576,1286,1626050235468797,0.0,ACTION_DOWN,108004675.0,108163970.0,5.0,0.0,0.0,1626050127485479.0,1780.0,1626050235488374.0,1626050235647669.0,178872.0,19577.0,iPhone11_2
8,108551124,1626050127429576,1286,1626050235979414,0.0,ACTION_DOWN,108512903.0,108714228.0,6.0,0.0,0.0,1626050127485479.0,1780.0,1626050235996602.0,1626050236197927.0,218513.0,17188.0,iPhone11_2
9,109073471,1626050127429576,1286,1626050236501761,0.0,ACTION_DOWN,109030062.0,109197810.0,7.0,0.0,0.0,1626050127485479.0,1780.0,1626050236513761.0,1626050236681509.0,179748.0,12000.0,iPhone11_2
10,109589113,1626050127429576,1286,1626050237017403,0.0,ACTION_DOWN,109546973.0,109748175.0,8.0,0.0,0.0,1626050127485479.0,1780.0,1626050237030672.0,1626050237231874.0,214471.0,13269.0,iPhone11_2
11,110102079,1626050127429576,1286,1626050237530369,0.0,ACTION_DOWN,110064101.0,110231637.0,9.0,0.0,0.0,1626050127485479.0,1780.0,1626050237547800.0,1626050237715336.0,184967.0,17431.0,iPhone11_2
12,110620515,1626050127429576,1286,1626050238048805,0.0,ACTION_DOWN,110588640.0,110748597.0,10.0,0.0,0.0,1626050127485479.0,1780.0,1626050238072339.0,1626050238232296.0,183491.0,23534.0,iPhone11_2
13,111142285,1626050127429576,1286,1626050238570575,0.0,ACTION_DOWN,111105600.0,111298891.0,11.0,0.0,0.0,1626050127485479.0,1780.0,1626050238589299.0,1626050238782590.0,212015.0,18724.0,iPhone11_2
14,111654043,1626050127429576,1286,1626050239082333,0.0,ACTION_DOWN,111623270.0,111782439.0,12.0,0.0,0.0,1626050127485479.0,1780.0,1626050239106969.0,1626050239266138.0,183805.0,24636.0,iPhone11_2
15,112177125,1626050127429576,1286,1626050239605415,0.0,ACTION_DOWN,112139789.0,112332716.0,13.0,0.0,0.0,1626050127485479.0,1780.0,1626050239623488.0,1626050239816415.0,211000.0,18073.0,iPhone11_2
16,112689710,1626050127429576,1286,1626050240118000,0.0,ACTION_DOWN,112656869.0,112849636.0,14.0,0.0,0.0,1626050127485479.0,1780.0,1626050240140568.0,1626050240333335.0,215335.0,22568.0,iPhone11_2
17,113207320,1626050127429576,1286,1626050240635610,0.0,ACTION_DOWN,113172689.0,113366565.0,15.0,0.0,0.0,1626050127485479.0,1780.0,1626050240656388.0,1626050240850264.0,214654.0,20778.0,iPhone11_2
18,113729089,1626050127429576,1286,1626050241157379,0.0,ACTION_DOWN,113690079.0,113883483.0,16.0,0.0,0.0,1626050127485479.0,1780.0,1626050241173778.0,1626050241367182.0,209803.0,16399.0,iPhone11_2
19,114242016,1626050127429576,1286,1626050241670306,0.0,ACTION_DOWN,114206853.0,114400382.0,17.0,0.0,0.0,1626050127485479.0,1780.0,1626050241690552.0,1626050241884081.0,213775.0,20246.0,iPhone11_2
20,114760466,1626050127429576,1286,1626050242188756,0.0,ACTION_DOWN,114723845.0,114917301.0,18.0,0.0,0.0,1626050127485479.0,1780.0,1626050242207544.0,1626050242401000.0,212244.0,18788.0,iPhone11_2
21,115277604,1626050127429576,1286,1626050242705894,0.0,ACTION_DOWN,115240782.0,115434184.0,19.0,0.0,0.0,1626050127485479.0,1780.0,1626050242724481.0,1626050242917883.0,211989.0,18587.0,iPhone11_2
22,115799373,1626050127429576,1286,1626050243227663,0.0,ACTION_DOWN,115757948.0,115951109.0,20.0,0.0,0.0,1626050127485479.0,1780.0,1626050243241647.0,1626050243434808.0,207145.0,13984.0,iPhone11_2
23,116310620,1626050127429576,1286,1626050243738910,0.0,ACTION_DOWN,116274781.0,116468022.0,21.0,0.0,0.0,1626050127485479.0,1780.0,1626050243758480.0,1626050243951721.0,212811.0,19570.0,iPhone11_2
24,116833281,1626050127429576,1286,1626050244261571,0.0,ACTION_DOWN,116791904.0,116984989.0,22.0,0.0,0.0,1626050127485479.0,1780.0,1626050244275603.0,1626050244468688.0,207117.0,14032.0,iPhone11_2
25,117345460,1626050127429576,1286,1626050244773750,0.0,ACTION_DOWN,117308774.0,117501854.0,23.0,0.0,0.0,1626050127485479.0,1780.0,1626050244792473.0,1626050244985553.0,211803.0,18723.0,iPhone11_2
26,117867269,1626050127429576,1286,1626050245295559,0.0,ACTION_DOWN,117825744.0,118018774.0,24.0,0.0,0.0,1626050127485479.0,1780.0,1626050245309443.0,1626050245502473.0,206914.0,13884.0,iPhone11_2
27,118379447,1626050127429576,1286,1626050245807737,0.0,ACTION_DOWN,118342802.0,118535700.0,25.0,0.0,0.0,1626050127485479.0,1780.0,1626050245826501.0,1626050246019399.0,211662.0,18764.0,iPhone11_2
