index_fixture,timestamp_fixture,t0_us_fixture,offset_us_fixture,corrected_timestamp_fixture,action_mobile,actionName_mobile,actionTime_mobile,callbackTime_mobile,index_mobile,touchMajor_mobile,touchMinor_mobile,t0_us_mobile,offset_us_mobile,corrected_actionTime_mobile,corrected_callbackTime_mobile,action_latency_us,callback_latency_us,phone_model
30,115087912,1625975417632234,1461,1625975532718685,0,DOWN,113632441,113637818,30,0.012932416,0.012932416,1625975419118520,3117,1625975532747844,1625975532753221,34536,29159,Motorola moto g stylus (XT2115DL)
31,115604643,1625975417632234,1461,1625975533235416,0,DOWN,114149252,114154107,31,0.012932416,0.012932416,1625975419118520,3117,1625975533264655,1625975533269510,34094,29239,Motorola moto g stylus (XT2115DL)
32,116122647,1625975417632234,1461,1625975533753420,0,DOWN,114673732,114677669,32,0.012932416,0.012932416,1625975419118520,3117,1625975533789135,1625975533793072,39652,35715,Motorola moto g stylus (XT2115DL)
33,116641058,1625975417632234,1461,1625975534271831,0,DOWN,115190675,115194446,33,0.012932416,0.012932416,1625975419118520,3117,1625975534306078,1625975534309849,38018,34247,Motorola moto g stylus (XT2115DL)
34,117157776,1625975417632234,1461,1625975534788549,0,DOWN,115699750,115704517,34,0.012932416,0.012932416,1625975419118520,3117,1625975534815153,1625975534819920,31371,26604,Motorola moto g stylus (XT2115DL)
35,117676619,1625975417632234,1461,1625975535307392,0,DOWN,116216389,116221802,35,0.012932416,0.012932416,1625975419118520,3117,1625975535331792,1625975535337205,29813,24400,Motorola moto g stylus (XT2115DL)
36,118193337,1625975417632234,1461,1625975535824110,0,DOWN,116739811,116742576,36,0.006466208,0.006466208,1625975419118520,3117,1625975535855214,1625975535857979,33869,31104,Motorola moto g stylus (XT2115DL)
37,118710488,1625975417632234,1461,1625975536341261,0,DOWN,117258324,117262590,37,0.006466208,0.006466208,1625975419118520,3117,1625975536373727,1625975536377993,36732,32466,Motorola moto g stylus (XT2115DL)
38,119231851,1625975417632234,1461,1625975536862624,0,DOWN,117774810,117778479,38,0.006466208,0.006466208,1625975419118520,3117,1625975536890213,1625975536893882,31258,27589,Motorola moto g stylus (XT2115DL)
39,119746549,1625975417632234,1461,1625975537377322,0,DOWN,118291041,118295591,39,0.006466208,0.006466208,1625975419118520,3117,1625975537406444,1625975537410994,33672,29122,Motorola moto g stylus (XT2115DL)
40,120263726,1625975417632234,1461,1625975537894499,0,DOWN,118807681,118813049,40,0.006466208,0.006466208,1625975419118520,3117,1625975537923084,1625975537928452,33953,28585,Motorola moto g stylus (XT2115DL)
41,120781297,1625975417632234,1461,1625975538412070,0,DOWN,119325683,119329653,41,0.006466208,0.006466208,1625975419118520,3117,1625975538441086,1625975538445056,32986,29016,Motorola moto g stylus (XT2115DL)
42,121297188,1625975417632234,1461,1625975538927961,0,DOWN,119842902,119848126,42,0.006466208,0.006466208,1625975419118520,3117,1625975538958305,1625975538963529,35568,30344,Motorola moto g stylus (XT2115DL)
43,121820230,1625975417632234,1461,1625975539451003,0,DOWN,120359657,120363813,43,0.006466208,0.006466208,1625975419118520,3117,1625975539475060,1625975539479216,28213,24057,Motorola moto g stylus (XT2115DL)
44,122331149,1625975417632234,1461,1625975539961922,0,DOWN,120876003,120880768,44,0.006466208,0.006466208,1625975419118520,3117,1625975539991406,1625975539996171,34249,29484,Motorola moto g stylus (XT2115DL)
45,122849612,1625975417632234,1461,1625975540480385,0,DOWN,121392534,121397560,45,0.006466208,0.006466208,1625975419118520,3117,1625975540507937,1625975540512963,32578,27552,Motorola moto g stylus (XT2115DL)
46,123367183,1625975417632234,1461,1625975540997956,0,DOWN,121909736,121913845,46,0.006466208,0.006466208,1625975419118520,3117,1625975541025139,1625975541029248,31292,27183,Motorola moto g stylus (XT2115DL)
47,123883075,1625975417632234,1461,1625975541513848,0,DOWN,122425516,122431034,47,0.006466208,0.006466208,1625975419118520,3117,1625975541540919,1625975541546437,32589,27071,Motorola moto g stylus (XT2115DL)
48,124401078,1625975417632234,1461,1625975542031851,0,DOWN,122943364,122949036,48,0.006466208,0.006466208,1625975419118520,3117,1625975542058767,1625975542064439,32588,26916,Motorola moto g stylus (XT2115DL)
49,124917796,1625975417632234,1461,1625975542548569,0,DOWN,123458368,123462066,49,0.006466208,0.006466208,1625975419118520,3117,1625975542573771,1625975542577469,28900,25202,Motorola moto g stylus (XT2115DL)
