index_fixture,timestamp_fixture,t0_us_fixture,offset_us_fixture,corrected_timestamp_fixture,action_mobile,actionName_mobile,actionTime_mobile,callbackTime_mobile,index_mobile,touchMajor_mobile,touchMinor_mobile,t0_us_mobile,offset_us_mobile,corrected_actionTime_mobile,corrected_callbackTime_mobile,action_latency_us,callback_latency_us,phone_model
0,104444141,1626049096915382,1854,1626049201357669,,,,,,,,,,,,,,iPhone11_8
1,104961043,1626049096915382,1854,1626049201874571,,,,,,,,,,,,,,iPhone11_8
2,105476619,1626049096915382,1854,1626049202390147,,,,,,,,,,,,,,iPhone11_8
3,105992629,1626049096915382,1854,1626049202906157,,,,,,,,,,,,,,iPhone11_8
4,106508638,1626049096915382,1854,1626049203422166,,,,,,,,,,,,,,iPhone11_8
5,107024228,1626049096915382,1854,1626049203937756,,,,,,,,,,,,,,iPhone11_8
6,107541497,1626049096915382,1854,1626049204455025,,,,,,,,,,,,,,iPhone11_8
7,108057494,1626049096915382,1854,1626049204971022,0.0,ACTION_DOWN,107967349.0,107969555.0,0.0,77.328125,77.328125,1626049097069582.0,5521.0,1626049205031410.0,1626049205033616.0,62594.0,60388.0,iPhone11_8
8,108573923,1626049096915382,1854,1626049205487451,0.0,ACTION_DOWN,108500588.0,108502786.0,1.0,77.328125,77.328125,1626049097069582.0,5521.0,1626049205564649.0,1626049205566847.0,79396.0,77198.0,iPhone11_8
9,109089093,1626049096915382,1854,1626049206002621,0.0,ACTION_DOWN,108959115.0,108961494.0,2.0,77.328125,77.328125,1626049097069582.0,5521.0,1626049206023176.0,1626049206025555.0,22934.0,20555.0,iPhone11_8
10,109606362,1626049096915382,1854,1626049206519890,0.0,ACTION_DOWN,109483806.0,109485841.0,3.0,77.328125,77.328125,1626049097069582.0,5521.0,1626049206547867.0,1626049206549902.0,30012.0,27977.0,iPhone11_8
11,110123513,1626049096915382,1854,1626049207037041,0.0,ACTION_DOWN,110000575.0,110002730.0,4.0,77.328125,77.328125,1626049097069582.0,5521.0,1626049207064636.0,1626049207066791.0,29750.0,27595.0,iPhone11_8
12,110640245,1626049096915382,1854,1626049207553773,0.0,ACTION_DOWN,110500684.0,110697924.0,5.0,0.0,0.0,1626049097069582.0,5521.0,1626049207564745.0,1626049207761985.0,208212.0,10972.0,iPhone11_8
13,111156989,1626049096915382,1854,1626049208070517,0.0,ACTION_DOWN,111017175.0,111214490.0,6.0,0.0,0.0,1626049097069582.0,5521.0,1626049208081236.0,1626049208278551.0,208034.0,10719.0,iPhone11_8
14,111674560,1626049096915382,1854,1626049208588088,0.0,ACTION_DOWN,111533831.0,111731093.0,7.0,0.0,0.0,1626049097069582.0,5521.0,1626049208597892.0,1626049208795154.0,207066.0,9804.0,iPhone11_8
15,112193390,1626049096915382,1854,1626049209106918,0.0,ACTION_DOWN,112050414.0,112247752.0,8.0,0.0,0.0,1626049097069582.0,5521.0,1626049209114475.0,1626049209311813.0,204895.0,7557.0,iPhone11_8
16,112708862,1626049096915382,1854,1626049209622390,0.0,ACTION_DOWN,112566954.0,112764302.0,9.0,0.0,0.0,1626049097069582.0,5521.0,1626049209631015.0,1626049209828363.0,205973.0,8625.0,iPhone11_8
17,113227285,1626049096915382,1854,1626049210140813,0.0,ACTION_DOWN,113083712.0,113085812.0,10.0,51.54296875,51.54296875,1626049097069582.0,5521.0,1626049210147773.0,1626049210149873.0,9060.0,6960.0,iPhone11_8
18,113743584,1626049096915382,1854,1626049210657112,0.0,ACTION_DOWN,113600210.0,113797499.0,11.0,0.0,0.0,1626049097069582.0,5521.0,1626049210664271.0,1626049210861560.0,204448.0,7159.0,iPhone11_8
19,114264526,1626049096915382,1854,1626049211178054,0.0,ACTION_DOWN,114116599.0,114314139.0,12.0,0.0,0.0,1626049097069582.0,5521.0,1626049211180660.0,1626049211378200.0,200146.0,2606.0,iPhone11_8
20,114778292,1626049096915382,1854,1626049211691820,0.0,ACTION_DOWN,114633532.0,114635751.0,13.0,51.54296875,51.54296875,1626049097069582.0,5521.0,1626049211697593.0,1626049211699812.0,7992.0,5773.0,iPhone11_8
21,115295050,1626049096915382,1854,1626049212208578,0.0,ACTION_DOWN,115150012.0,115347345.0,14.0,0.0,0.0,1626049097069582.0,5521.0,1626049212214073.0,1626049212411406.0,202828.0,5495.0,iPhone11_8
