index_fixture,timestamp_fixture,t0_us_fixture,offset_us_fixture,corrected_timestamp_fixture,action_mobile,actionName_mobile,actionTime_mobile,callbackTime_mobile,index_mobile,touchMajor_mobile,touchMinor_mobile,t0_us_mobile,offset_us_mobile,corrected_actionTime_mobile,corrected_callbackTime_mobile,action_latency_us,callback_latency_us,phone_model
28,58464194,1626064039672915,1298,1626064098135811,0,DOWN,58287168,58289018,28,0.027121676,0.027121676,1626064039878973,10366,1626064098155775,1626064098157625,21814,19964,Samsung SM-A102U
29,58974391,1626064039672915,1298,1626064098646008,0,DOWN,58804609,58807285,29,0.033902097,0.033902097,1626064039878973,10366,1626064098673216,1626064098675892,29884,27208,Samsung SM-A102U
30,59490034,1626064039672915,1298,1626064099161651,0,DOWN,59321443,59323190,30,0.027121676,0.027121676,1626064039878973,10366,1626064099190050,1626064099191797,30146,28399,Samsung SM-A102U
31,60006883,1626064039672915,1298,1626064099678500,0,DOWN,59837340,59839119,31,0.027121676,0.027121676,1626064039878973,10366,1626064099705947,1626064099707726,29226,27447,Samsung SM-A102U
32,60524559,1626064039672915,1298,1626064100196176,0,DOWN,60354437,60356152,32,0.027121676,0.027121676,1626064039878973,10366,1626064100223044,1626064100224759,28583,26868,Samsung SM-A102U
33,61040975,1626064039672915,1298,1626064100712592,0,DOWN,60871117,60872854,33,0.027121676,0.027121676,1626064039878973,10366,1626064100739724,1626064100741461,28869,27132,Samsung SM-A102U
34,61563282,1626064039672915,1298,1626064101234899,0,DOWN,61387856,61390292,34,0.027121676,0.027121676,1626064039878973,10366,1626064101256463,1626064101258899,24000,21564,Samsung SM-A102U
35,62073467,1626064039672915,1298,1626064101745084,0,DOWN,61905174,61907042,35,0.027121676,0.027121676,1626064039878973,10366,1626064101773781,1626064101775649,30565,28697,Samsung SM-A102U
36,62589935,1626064039672915,1298,1626064102261552,0,DOWN,62421206,62422854,36,0.027121676,0.027121676,1626064039878973,10366,1626064102289813,1626064102291461,29909,28261,Samsung SM-A102U
37,63106785,1626064039672915,1298,1626064102778402,0,DOWN,62937848,62940369,37,0.027121676,0.027121676,1626064039878973,10366,1626064102806455,1626064102808976,30574,28053,Samsung SM-A102U
38,63622361,1626064039672915,1298,1626064103293978,0,DOWN,63459977,63462352,38,0.027121676,0.027121676,1626064039878973,10366,1626064103328584,1626064103330959,36981,34606,Samsung SM-A102U
39,64140063,1626064039672915,1298,1626064103811680,0,DOWN,63970882,63972578,39,0.027121676,0.027121676,1626064039878973,10366,1626064103839489,1626064103841185,29505,27809,Samsung SM-A102U
40,64655220,1626064039672915,1298,1626064104326837,0,DOWN,64492879,64494603,40,0.027121676,0.027121676,1626064039878973,10366,1626064104361486,1626064104363210,36373,34649,Samsung SM-A102U
41,65170390,1626064039672915,1298,1626064104842007,0,DOWN,65003772,65005701,41,0.027121676,0.027121676,1626064039878973,10366,1626064104872379,1626064104874308,32301,30372,Samsung SM-A102U
42,65692277,1626064039672915,1298,1626064105363894,0,DOWN,65520119,65521660,42,0.027121676,0.027121676,1626064039878973,10366,1626064105388726,1626064105390267,26373,24832,Samsung SM-A102U
43,66202895,1626064039672915,1298,1626064105874512,0,DOWN,66036856,66038193,43,0.027121676,0.027121676,1626064039878973,10366,1626064105905463,1626064105906800,32288,30951,Samsung SM-A102U
44,66719783,1626064039672915,1298,1626064106391400,0,DOWN,66554555,66556712,44,0.027121676,0.027121676,1626064039878973,10366,1626064106423162,1626064106425319,33919,31762,Samsung SM-A102U
45,67235360,1626064039672915,1298,1626064106906977,0,DOWN,67070767,67073368,45,0.027121676,0.027121676,1626064039878973,10366,1626064106939374,1626064106941975,34998,32397,Samsung SM-A102U
46,67752222,1626064039672915,1298,1626064107423839,0,DOWN,67587437,67589297,46,0.027121676,0.027121676,1626064039878973,10366,1626064107456044,1626064107457904,34065,32205,Samsung SM-A102U
47,68267379,1626064039672915,1298,1626064107938996,0,DOWN,68104002,68106492,47,0.027121676,0.027121676,1626064039878973,10366,1626064107972609,1626064107975099,36103,33613,Samsung SM-A102U
48,68783809,1626064039672915,1298,1626064108455426,0,DOWN,68621425,68623859,48,0.027121676,0.027121676,1626064039878973,10366,1626064108490032,1626064108492466,37040,34606,Samsung SM-A102U
49,69299818,1626064039672915,1298,1626064108971435,0,DOWN,69137458,69139141,49,0.027121676,0.027121676,1626064039878973,10366,1626064109006065,1626064109007748,36313,34630,Samsung SM-A102U
