index_fixture,timestamp_fixture,t0_us_fixture,offset_us_fixture,corrected_timestamp_fixture,action_mobile,actionName_mobile,actionTime_mobile,callbackTime_mobile,index_mobile,touchMajor_mobile,touchMinor_mobile,t0_us_mobile,offset_us_mobile,corrected_actionTime_mobile,corrected_callbackTime_mobile,action_latency_us,callback_latency_us,phone_model
0,105117214,1626047380998431,1745,1626047486113900,,,,,,,,,,,,,,iPhone12_1
1,105633263,1626047380998431,1745,1626047486629949,,,,,,,,,,,,,,iPhone12_1
2,106149693,1626047380998431,1745,1626047487146379,,,,,,,,,,,,,,iPhone12_1
3,106666122,1626047380998431,1745,1626047487662808,0.0,ACTION_DOWN,106473188.0,106474813.0,0.0,25.7578125,25.7578125,1626047381207409.0,3871.0,1626047487676726.0,1626047487678351.0,15543.0,13918.0,iPhone12_1
4,107180019,1626047380998431,1745,1626047488176705,0.0,ACTION_DOWN,106981705.0,106983295.0,1.0,25.7578125,25.7578125,1626047381207409.0,3871.0,1626047488185243.0,1626047488186833.0,10128.0,8538.0,iPhone12_1
5,107697315,1626047380998431,1745,1626047488694001,0.0,ACTION_DOWN,107514607.0,107516111.0,2.0,51.54296875,51.54296875,1626047381207409.0,3871.0,1626047488718145.0,1626047488719649.0,25648.0,24144.0,iPhone12_1
6,108212052,1626047380998431,1745,1626047489208738,0.0,ACTION_DOWN,108173091.0,108174646.0,3.0,77.328125,77.328125,1626047381207409.0,3871.0,1626047489376629.0,1626047489378184.0,169446.0,167891.0,iPhone12_1
7,108728061,1626047380998431,1745,1626047489724747,0.0,ACTION_DOWN,108606348.0,108607869.0,4.0,51.54296875,51.54296875,1626047381207409.0,3871.0,1626047489809886.0,1626047489811407.0,86660.0,85139.0,iPhone12_1
8,109244911,1626047380998431,1745,1626047490241597,0.0,ACTION_DOWN,109048411.0,109050028.0,5.0,51.54296875,51.54296875,1626047381207409.0,3871.0,1626047490251949.0,1626047490253566.0,11969.0,10352.0,iPhone12_1
9,109762180,1626047380998431,1745,1626047490758866,0.0,ACTION_DOWN,109564882.0,109566507.0,6.0,51.54296875,51.54296875,1626047381207409.0,3871.0,1626047490768420.0,1626047490770045.0,11179.0,9554.0,iPhone12_1
10,110278176,1626047380998431,1745,1626047491274862,0.0,ACTION_DOWN,110081260.0,110082906.0,7.0,51.54296875,51.54296875,1626047381207409.0,3871.0,1626047491284798.0,1626047491286444.0,11582.0,9936.0,iPhone12_1
11,110794488,1626047380998431,1745,1626047491791174,0.0,ACTION_DOWN,110606233.0,110607740.0,8.0,51.54296875,51.54296875,1626047381207409.0,3871.0,1626047491809771.0,1626047491811278.0,20104.0,18597.0,iPhone12_1
12,111312072,1626047380998431,1745,1626047492308758,0.0,ACTION_DOWN,111131209.0,111132737.0,9.0,77.328125,77.328125,1626047381207409.0,3871.0,1626047492334747.0,1626047492336275.0,27517.0,25989.0,iPhone12_1
13,111828803,1626047380998431,1745,1626047492825489,0.0,ACTION_DOWN,111631410.0,111632971.0,10.0,51.54296875,51.54296875,1626047381207409.0,3871.0,1626047492834948.0,1626047492836509.0,11020.0,9459.0,iPhone12_1
14,112345967,1626047380998431,1745,1626047493342653,0.0,ACTION_DOWN,112147534.0,112148748.0,11.0,51.54296875,51.54296875,1626047381207409.0,3871.0,1626047493351072.0,1626047493352286.0,9633.0,8419.0,iPhone12_1
15,112864797,1626047380998431,1745,1626047493861483,0.0,ACTION_DOWN,112672604.0,112674164.0,12.0,51.54296875,51.54296875,1626047381207409.0,3871.0,1626047493876142.0,1626047493877702.0,16219.0,14659.0,iPhone12_1
