index_fixture,timestamp_fixture,t0_us_fixture,offset_us_fixture,corrected_timestamp_fixture,action_mobile,actionName_mobile,actionTime_mobile,callbackTime_mobile,index_mobile,touchMajor_mobile,touchMinor_mobile,t0_us_mobile,offset_us_mobile,corrected_actionTime_mobile,corrected_callbackTime_mobile,action_latency_us,callback_latency_us,phone_model
0,104555621,1626060202185450,1633,1626060306739438,0,ACTION_DOWN,104461292,104464011,0,51.295166015625,51.295166015625,1626060202296352,10175,1626060306747469,1626060306750188,10750,8031,iPhone10_4
1,105074569,1626060202185450,1633,1626060307258386,0,ACTION_DOWN,104978327,104980897,1,51.295166015625,51.295166015625,1626060202296352,10175,1626060307264504,1626060307267074,8688,6118,iPhone10_4
2,105589713,1626060202185450,1633,1626060307773530,0,ACTION_DOWN,105494956,105497349,2,51.295166015625,51.295166015625,1626060202296352,10175,1626060307781133,1626060307783526,9996,7603,iPhone10_4
3,106104896,1626060202185450,1633,1626060308288713,0,ACTION_DOWN,106011444,106013703,3,51.295166015625,51.295166015625,1626060202296352,10175,1626060308297621,1626060308299880,11167,8908,iPhone10_4
4,106621325,1626060202185450,1633,1626060308805142,0,ACTION_DOWN,106528382,106530861,4,51.295166015625,51.295166015625,1626060202296352,10175,1626060308814559,1626060308817038,11896,9417,iPhone10_4
5,107138595,1626060202185450,1633,1626060309322412,0,ACTION_DOWN,107045078,107047343,5,51.295166015625,51.295166015625,1626060202296352,10175,1626060309331255,1626060309333520,11108,8843,iPhone10_4
6,107653751,1626060202185450,1633,1626060309837568,0,ACTION_DOWN,107561751,107564044,6,51.295166015625,51.295166015625,1626060202296352,10175,1626060309847928,1626060309850221,12653,10360,iPhone10_4
7,108171020,1626060202185450,1633,1626060310354837,0,ACTION_DOWN,108078517,108081221,7,51.295166015625,51.295166015625,1626060202296352,10175,1626060310364694,1626060310367398,12561,9857,iPhone10_4
8,108688276,1626060202185450,1633,1626060310872093,0,ACTION_DOWN,108595201,108597394,8,51.295166015625,51.295166015625,1626060202296352,10175,1626060310881378,1626060310883571,11478,9285,iPhone10_4
9,109203027,1626060202185450,1633,1626060311386844,0,ACTION_DOWN,109111764,109114197,9,51.295166015625,51.295166015625,1626060202296352,10175,1626060311397941,1626060311400374,13530,11097,iPhone10_4
10,109721135,1626060202185450,1633,1626060311904952,0,ACTION_DOWN,109628369,109630769,10,51.295166015625,51.295166015625,1626060202296352,10175,1626060311914546,1626060311916946,11994,9594,iPhone10_4
11,110237434,1626060202185450,1633,1626060312421251,0,ACTION_DOWN,110145148,110147467,11,51.295166015625,51.295166015625,1626060202296352,10175,1626060312431325,1626060312433644,12393,10074,iPhone10_4
12,110753338,1626060202185450,1633,1626060312937155,0,ACTION_DOWN,110661900,110664101,12,51.295166015625,51.295166015625,1626060202296352,10175,1626060312948077,1626060312950278,13123,10922,iPhone10_4
13,111275121,1626060202185450,1633,1626060313458938,0,ACTION_DOWN,111178562,111180936,13,51.295166015625,51.295166015625,1626060202296352,10175,1626060313464739,1626060313467113,8175,5801,iPhone10_4
14,111791931,1626060202185450,1633,1626060313975748,0,ACTION_DOWN,111695341,111697661,14,51.295166015625,51.295166015625,1626060202296352,10175,1626060313981518,1626060313983838,8090,5770,iPhone10_4
15,112309921,1626060202185450,1633,1626060314493738,0,ACTION_DOWN,112211882,112214278,15,51.295166015625,51.295166015625,1626060202296352,10175,1626060314498059,1626060314500455,6717,4321,iPhone10_4
16,112823294,1626060202185450,1633,1626060315007111,0,ACTION_DOWN,112728443,112730664,16,51.295166015625,51.295166015625,1626060202296352,10175,1626060315014620,1626060315016841,9730,7509,iPhone10_4
17,113339631,1626060202185450,1633,1626060315523448,0,ACTION_DOWN,113245152,113247539,17,51.295166015625,51.295166015625,1626060202296352,10175,1626060315531329,1626060315533716,10268,7881,iPhone10_4
18,113863093,1626060202185450,1633,1626060316046910,0,ACTION_DOWN,113761831,113764042,18,51.295166015625,51.295166015625,1626060202296352,10175,1626060316048008,1626060316050219,3309,1098,iPhone10_4
19,114379890,1626060202185450,1633,1626060316563707,0,ACTION_DOWN,114278712,114281051,19,51.295166015625,51.295166015625,1626060202296352,10175,1626060316564889,1626060316567228,3521,1182,iPhone10_4
20,114892423,1626060202185450,1633,1626060317076240,0,ACTION_DOWN,114812035,114814442,20,51.295166015625,51.295166015625,1626060202296352,10175,1626060317098212,1626060317100619,24379,21972,iPhone10_4
21,115415071,1626060202185450,1633,1626060317598888,0,ACTION_DOWN,115328734,115330951,21,51.295166015625,51.295166015625,1626060202296352,10175,1626060317614911,1626060317617128,18240,16023,iPhone10_4
22,115926830,1626060202185450,1633,1626060318110647,0,ACTION_DOWN,115845546,115848310,22,51.295166015625,51.295166015625,1626060202296352,10175,1626060318131723,1626060318134487,23840,21076,iPhone10_4
23,116449911,1626060202185450,1633,1626060318633728,0,ACTION_DOWN,116362349,116365110,23,51.295166015625,51.295166015625,1626060202296352,10175,1626060318648526,1626060318651287,17559,14798,iPhone10_4
24,116962496,1626060202185450,1633,1626060319146313,0,ACTION_DOWN,116878715,116880944,24,51.295166015625,51.295166015625,1626060202296352,10175,1626060319164892,1626060319167121,20808,18579,iPhone10_4
25,117479267,1626060202185450,1633,1626060319663084,0,ACTION_DOWN,117395544,117397850,25,51.295166015625,51.295166015625,1626060202296352,10175,1626060319681721,1626060319684027,20943,18637,iPhone10_4
26,118001889,1626060202185450,1633,1626060320185706,0,ACTION_DOWN,117912098,117914355,26,51.295166015625,51.295166015625,1626060202296352,10175,1626060320198275,1626060320200532,14826,12569,iPhone10_4
