index_fixture,timestamp_fixture,t0_us_fixture,offset_us_fixture,corrected_timestamp_fixture,action_mobile,actionName_mobile,actionTime_mobile,callbackTime_mobile,index_mobile,touchMajor_mobile,touchMinor_mobile,t0_us_mobile,offset_us_mobile,corrected_actionTime_mobile,corrected_callbackTime_mobile,action_latency_us,callback_latency_us,phone_model
24,113114746,1625974578681252,1213,1625974691794785,0.0,DOWN,112984383.0,112989865.0,22.0,0.008458415,0.008458415,1625974578842425.0,3424.0,1625974691823384.0,1625974691828866.0,34081.0,28599.0,Samsung SM-G960U
25,113632317,1625974578681252,1213,1625974692312356,0.0,DOWN,113494276.0,113499128.0,23.0,0.008458415,0.008458415,1625974578842425.0,3424.0,1625974692333277.0,1625974692338129.0,25773.0,20921.0,Samsung SM-G960U
26,114149888,1625974578681252,1213,1625974692829927,0.0,DOWN,114007580.0,114011939.0,24.0,0.011277887,0.011277887,1625974578842425.0,3424.0,1625974692846581.0,1625974692850940.0,21013.0,16654.0,Samsung SM-G960U
27,114667039,1625974578681252,1213,1625974693347078,0.0,DOWN,114530284.0,114535118.0,25.0,0.008458415,0.008458415,1625974578842425.0,3424.0,1625974693369285.0,1625974693374119.0,27041.0,22207.0,Samsung SM-G960U
28,115184610,1625974578681252,1213,1625974693864649,0.0,DOWN,115047896.0,115052880.0,26.0,0.008458415,0.008458415,1625974578842425.0,3424.0,1625974693886897.0,1625974693891881.0,27232.0,22248.0,Samsung SM-G960U
29,115700921,1625974578681252,1213,1625974694380960,0.0,DOWN,115562511.0,115567250.0,27.0,0.008458415,0.008458415,1625974578842425.0,3424.0,1625974694401512.0,1625974694406251.0,25291.0,20552.0,Samsung SM-G960U
30,116218505,1625974578681252,1213,1625974694898544,0.0,DOWN,116078584.0,116083350.0,28.0,0.008458415,0.008458415,1625974578842425.0,3424.0,1625974694917585.0,1625974694922351.0,23807.0,19041.0,Samsung SM-G960U
31,116735656,1625974578681252,1213,1625974695415695,0.0,DOWN,116595218.0,116599171.0,29.0,0.008458415,0.008458415,1625974578842425.0,3424.0,1625974695434219.0,1625974695438172.0,22477.0,18524.0,Samsung SM-G960U
32,117252807,1625974578681252,1213,1625974695932846,0.0,DOWN,117111500.0,117116701.0,30.0,0.008458415,0.008458415,1625974578842425.0,3424.0,1625974695950501.0,1625974695955702.0,22856.0,17655.0,Samsung SM-G960U
33,117770811,1625974578681252,1213,1625974696450850,0.0,DOWN,117628160.0,117633176.0,31.0,0.008458415,0.008458415,1625974578842425.0,3424.0,1625974696467161.0,1625974696472177.0,21327.0,16311.0,Samsung SM-G960U
34,118287949,1625974578681252,1213,1625974696967988,0.0,DOWN,118152637.0,118157377.0,32.0,0.0056389435,0.0056389435,1625974578842425.0,3424.0,1625974696991638.0,1625974696996378.0,28390.0,23650.0,Samsung SM-G960U
35,118804274,1625974578681252,1213,1625974697484313,0.0,DOWN,118668646.0,118672530.0,33.0,0.008458415,0.008458415,1625974578842425.0,3424.0,1625974697507647.0,1625974697511531.0,27218.0,23334.0,Samsung SM-G960U
36,119321844,1625974578681252,1213,1625974698001883,0.0,DOWN,119192167.0,119197577.0,34.0,0.008458415,0.008458415,1625974578842425.0,3424.0,1625974698031168.0,1625974698036578.0,34695.0,29285.0,Samsung SM-G960U
37,119839415,1625974578681252,1213,1625974698519454,0.0,DOWN,119700645.0,119705501.0,35.0,0.008458415,0.008458415,1625974578842425.0,3424.0,1625974698539646.0,1625974698544502.0,25048.0,20192.0,Samsung SM-G960U
38,120356566,1625974578681252,1213,1625974699036605,0.0,DOWN,120216016.0,120221463.0,36.0,0.008458415,0.008458415,1625974578842425.0,3424.0,1625974699055017.0,1625974699060464.0,23859.0,18412.0,Samsung SM-G960U
39,120874150,1625974578681252,1213,1625974699554189,0.0,DOWN,120731311.0,120736011.0,37.0,0.008458415,0.008458415,1625974578842425.0,3424.0,1625974699570312.0,1625974699575012.0,20823.0,16123.0,Samsung SM-G960U
40,121392141,1625974578681252,1213,1625974700072180,0.0,DOWN,121254364.0,121259157.0,38.0,0.0056389435,0.0056389435,1625974578842425.0,3424.0,1625974700093365.0,1625974700098158.0,25978.0,21185.0,Samsung SM-G960U
41,121910119,1625974578681252,1213,1625974700590158,0.0,DOWN,121773252.0,121778274.0,39.0,0.0056389435,0.0056389435,1625974578842425.0,3424.0,1625974700612253.0,1625974700617275.0,27117.0,22095.0,Samsung SM-G960U
42,122427690,1625974578681252,1213,1625974701107729,0.0,DOWN,122285659.0,122290814.0,40.0,0.008458415,0.008458415,1625974578842425.0,3424.0,1625974701124660.0,1625974701129815.0,22086.0,16931.0,Samsung SM-G960U
43,122944841,1625974578681252,1213,1625974701624880,0.0,DOWN,122808195.0,122812173.0,41.0,0.0056389435,0.0056389435,1625974578842425.0,3424.0,1625974701647196.0,1625974701651174.0,26294.0,22316.0,Samsung SM-G960U
44,123461572,1625974578681252,1213,1625974702141611,0.0,DOWN,123335727.0,123340173.0,42.0,0.0056389435,0.0056389435,1625974578842425.0,3424.0,1625974702174728.0,1625974702179174.0,37563.0,33117.0,Samsung SM-G960U
45,123979576,1625974578681252,1213,1625974702659615,0.0,DOWN,123843736.0,123848295.0,43.0,0.0056389435,0.0056389435,1625974578842425.0,3424.0,1625974702682737.0,1625974702687296.0,27681.0,23122.0,Samsung SM-G960U
46,124495887,1625974578681252,1213,1625974703175926,0.0,DOWN,124366901.0,124372960.0,44.0,0.008458415,0.008458415,1625974578842425.0,3424.0,1625974703205902.0,1625974703211961.0,36035.0,29976.0,Samsung SM-G960U
47,125013878,1625974578681252,1213,1625974703693917,0.0,DOWN,124880399.0,124884452.0,45.0,0.0056389435,0.0056389435,1625974578842425.0,3424.0,1625974703719400.0,1625974703723453.0,29536.0,25483.0,Samsung SM-G960U
48,125530609,1625974578681252,1213,1625974704210648,0.0,DOWN,125391406.0,125396072.0,46.0,0.008458415,0.008458415,1625974578842425.0,3424.0,1625974704230407.0,1625974704235073.0,24425.0,19759.0,Samsung SM-G960U
49,126047773,1625974578681252,1213,1625974704727812,0.0,DOWN,125915982.0,125919387.0,47.0,0.0056389435,0.0056389435,1625974578842425.0,3424.0,1625974704754983.0,1625974704758388.0,30576.0,27171.0,Samsung SM-G960U
