index_fixture,timestamp_fixture,t0_us_fixture,offset_us_fixture,corrected_timestamp_fixture,action_mobile,actionName_mobile,actionTime_mobile,callbackTime_mobile,index_mobile,touchMajor_mobile,touchMinor_mobile,t0_us_mobile,offset_us_mobile,corrected_actionTime_mobile,corrected_callbackTime_mobile,action_latency_us,callback_latency_us,phone_model,load
0,60679419,1647148157553695,1303,1647148218231811,0,DOWN,60679124,60686537,0,0,0,1647148157568313,646,1647148218246791,1647148218254204,14980,22393,Google Pixel 5a2,none
1,60879407,1647148157553695,1303,1647148218431799,0,DOWN,60900398,60905411,1,0,0,1647148157568313,646,1647148218468065,1647148218473078,36266,41279,Google Pixel 5a2,none
2,61078408,1647148157553695,1303,1647148218630800,0,DOWN,61097000,61100874,2,0,0,1647148157568313,646,1647148218664667,1647148218668541,33867,37741,Google Pixel 5a2,none
3,61277406,1647148157553695,1303,1647148218829798,0,DOWN,61306804,61313343,3,0,0,1647148157568313,646,1647148218874471,1647148218881010,44673,51212,Google Pixel 5a2,none
4,61476407,1647148157553695,1303,1647148219028799,0,DOWN,61495984,61499588,4,0,0,1647148157568313,646,1647148219063651,1647148219067255,34852,38456,Google Pixel 5a2,none
5,61675408,1647148157553695,1303,1647148219227800,0,DOWN,61698545,61706147,5,0,0,1647148157568313,646,1647148219266212,1647148219273814,38412,46014,Google Pixel 5a2,none
6,61874406,1647148157553695,1303,1647148219426798,0,DOWN,61895091,61899246,6,0,0,1647148157568313,646,1647148219462758,1647148219466913,35960,40115,Google Pixel 5a2,none
7,62073406,1647148157553695,1303,1647148219625798,0,DOWN,62091337,62099358,7,0,0,1647148157568313,646,1647148219659004,1647148219667025,33206,41227,Google Pixel 5a2,none
8,62272408,1647148157553695,1303,1647148219824800,0,DOWN,62293619,62297221,8,0,0,1647148157568313,646,1647148219861286,1647148219864888,36486,40088,Google Pixel 5a2,none
9,62471406,1647148157553695,1303,1647148220023798,0,DOWN,62490075,62497288,9,0,0,1647148157568313,646,1647148220057742,1647148220064955,33944,41157,Google Pixel 5a2,none
10,62670406,1647148157553695,1303,1647148220222798,0,DOWN,62692444,62697129,10,0,0,1647148157568313,646,1647148220260111,1647148220264796,37313,41998,Google Pixel 5a2,none
11,62869408,1647148157553695,1303,1647148220421800,0,DOWN,62861846,62865615,11,0,0,1647148157568313,646,1647148220429513,1647148220433282,7713,11482,Google Pixel 5a2,none
