index_fixture,timestamp_fixture,t0_us_fixture,offset_us_fixture,corrected_timestamp_fixture,action_mobile,actionName_mobile,actionTime_mobile,callbackTime_mobile,index_mobile,touchMajor_mobile,touchMinor_mobile,t0_us_mobile,offset_us_mobile,corrected_actionTime_mobile,corrected_callbackTime_mobile,action_latency_us,callback_latency_us,phone_model,load
0,87551706,1648875176851215,1160,1648875264401761,0,DOWN,87578968,87583164,0,0.010866201,0.00814965,1648875176851021,2453,1648875264427536,1648875264431732,25775,29971,Samsung SM-A305G,none
1,87751694,1648875176851215,1160,1648875264601749,0,DOWN,87777968,87780700,1,0.010866201,0.00814965,1648875176851021,2453,1648875264626536,1648875264629268,24787,27519,Samsung SM-A305G,none
2,87950696,1648875176851215,1160,1648875264800751,0,DOWN,87977442,87982342,2,0.010866201,0.00814965,1648875176851021,2453,1648875264826010,1648875264830910,25259,30159,Samsung SM-A305G,none
3,88149694,1648875176851215,1160,1648875264999749,0,DOWN,88176345,88180057,3,0.010866201,0.00814965,1648875176851021,2453,1648875265024913,1648875265028625,25164,28876,Samsung SM-A305G,none
4,88348694,1648875176851215,1160,1648875265198749,0,DOWN,88375475,88380789,4,0.010866201,0.00814965,1648875176851021,2453,1648875265224043,1648875265229357,25294,30608,Samsung SM-A305G,none
5,88547696,1648875176851215,1160,1648875265397751,0,DOWN,88574553,88578436,5,0.010866201,0.00814965,1648875176851021,2453,1648875265423121,1648875265427004,25370,29253,Samsung SM-A305G,none
6,88746696,1648875176851215,1160,1648875265596751,0,DOWN,88773573,88776771,6,0.010866201,0.00814965,1648875176851021,2453,1648875265622141,1648875265625339,25390,28588,Samsung SM-A305G,none
7,88945694,1648875176851215,1160,1648875265795749,0,DOWN,88972694,88976370,7,0.010866201,0.00814965,1648875176851021,2453,1648875265821262,1648875265824938,25513,29189,Samsung SM-A305G,none
8,89144695,1648875176851215,1160,1648875265994750,0,DOWN,89171757,89175021,8,0.010866201,0.00814965,1648875176851021,2453,1648875266020325,1648875266023589,25575,28839,Samsung SM-A305G,none
9,89343696,1648875176851215,1160,1648875266193751,0,DOWN,89370810,89374744,9,0.010866201,0.00814965,1648875176851021,2453,1648875266219378,1648875266223312,25627,29561,Samsung SM-A305G,none
10,89542694,1648875176851215,1160,1648875266392749,0,DOWN,89569860,89572371,10,0.010866201,0.00814965,1648875176851021,2453,1648875266418428,1648875266420939,25679,28190,Samsung SM-A305G,none
11,89741694,1648875176851215,1160,1648875266591749,0,DOWN,89768905,89771932,11,0.010866201,0.00814965,1648875176851021,2453,1648875266617473,1648875266620500,25724,28751,Samsung SM-A305G,none
12,89940697,1648875176851215,1160,1648875266790752,0,DOWN,89968056,89970744,12,0.010866201,0.00814965,1648875176851021,2453,1648875266816624,1648875266819312,25872,28560,Samsung SM-A305G,none
13,90139696,1648875176851215,1160,1648875266989751,0,DOWN,90167295,90170118,13,0.010866201,0.00814965,1648875176851021,2453,1648875267015863,1648875267018686,26112,28935,Samsung SM-A305G,none
14,90338694,1648875176851215,1160,1648875267188749,0,DOWN,90366621,90369636,14,0.010866201,0.00814965,1648875176851021,2453,1648875267215189,1648875267218204,26440,29455,Samsung SM-A305G,none
15,90537696,1648875176851215,1160,1648875267387751,0,DOWN,90557357,90560651,15,0.010866201,0.00814965,1648875176851021,2453,1648875267405925,1648875267409219,18174,21468,Samsung SM-A305G,none
16,90736694,1648875176851215,1160,1648875267586749,0,DOWN,90756543,90759605,16,0.010866201,0.00814965,1648875176851021,2453,1648875267605111,1648875267608173,18362,21424,Samsung SM-A305G,none
17,90935694,1648875176851215,1160,1648875267785749,0,DOWN,90955661,90958869,17,0.010866201,0.00814965,1648875176851021,2453,1648875267804229,1648875267807437,18480,21688,Samsung SM-A305G,none
18,91134696,1648875176851215,1160,1648875267984751,0,DOWN,91154722,91156948,18,0.010866201,0.00814965,1648875176851021,2453,1648875268003290,1648875268005516,18539,20765,Samsung SM-A305G,none
19,91333694,1648875176851215,1160,1648875268183749,0,DOWN,91353834,91356334,19,0.010866201,0.00814965,1648875176851021,2453,1648875268202402,1648875268204902,18653,21153,Samsung SM-A305G,none
20,91532694,1648875176851215,1160,1648875268382749,0,DOWN,91553195,91556767,20,0.010866201,0.010866201,1648875176851021,2453,1648875268401763,1648875268405335,19014,22586,Samsung SM-A305G,none
21,91731696,1648875176851215,1160,1648875268581751,0,DOWN,91752241,91756049,21,0.010866201,0.00814965,1648875176851021,2453,1648875268600809,1648875268604617,19058,22866,Samsung SM-A305G,none
