index_fixture,timestamp_fixture,t0_us_fixture,offset_us_fixture,corrected_timestamp_fixture,action_mobile,actionName_mobile,actionTime_mobile,callbackTime_mobile,index_mobile,touchMajor_mobile,touchMinor_mobile,t0_us_mobile,offset_us_mobile,corrected_actionTime_mobile,corrected_callbackTime_mobile,action_latency_us,callback_latency_us,phone_model,load
0,87417044,1648859735481933,1266,1648859822897711,0,DOWN,87454795,87461010,0,0.024020022,0.024020022,1648859735481736,5160,1648859822931371,1648859822937586,33660,39875,Samsung SM-N970U1,none
1,87617032,1648859735481933,1266,1648859823097699,0,DOWN,87626144,87630167,1,0.024020022,0.024020022,1648859735481736,5160,1648859823102720,1648859823106743,5021,9044,Samsung SM-N970U1,none
2,87816032,1648859735481933,1266,1648859823296699,0,DOWN,87826962,87830714,2,0.024020022,0.024020022,1648859735481736,5160,1648859823303538,1648859823307290,6839,10591,Samsung SM-N970U1,none
3,88015034,1648859735481933,1266,1648859823495701,0,DOWN,88027221,88030380,3,0.024020022,0.024020022,1648859735481736,5160,1648859823503797,1648859823506956,8096,11255,Samsung SM-N970U1,none
4,88214032,1648859735481933,1266,1648859823694699,0,DOWN,88227455,88230348,4,0.024020022,0.024020022,1648859735481736,5160,1648859823704031,1648859823706924,9332,12225,Samsung SM-N970U1,none
5,88413032,1648859735481933,1266,1648859823893699,0,DOWN,88427702,88431101,5,0.024020022,0.024020022,1648859735481736,5160,1648859823904278,1648859823907677,10579,13978,Samsung SM-N970U1,none
6,88612034,1648859735481933,1266,1648859824092701,0,DOWN,88627634,88630875,6,0.024020022,0.024020022,1648859735481736,5160,1648859824104210,1648859824107451,11509,14750,Samsung SM-N970U1,none
7,88811032,1648859735481933,1266,1648859824291699,0,DOWN,88819932,88822889,7,0.024020022,0.024020022,1648859735481736,5160,1648859824296508,1648859824299465,4809,7766,Samsung SM-N970U1,none
8,89010032,1648859735481933,1266,1648859824490699,0,DOWN,89020088,89022792,8,0.024020022,0.024020022,1648859735481736,5160,1648859824496664,1648859824499368,5965,8669,Samsung SM-N970U1,none
9,89209034,1648859735481933,1266,1648859824689701,0,DOWN,89220086,89223169,9,0.024020022,0.024020022,1648859735481736,5160,1648859824696662,1648859824699745,6961,10044,Samsung SM-N970U1,none
10,89408035,1648859735481933,1266,1648859824888702,0,DOWN,89420012,89423050,10,0.024020022,0.024020022,1648859735481736,5160,1648859824896588,1648859824899626,7886,10924,Samsung SM-N970U1,none
11,89607032,1648859735481933,1266,1648859825087699,0,DOWN,89620295,89622939,11,0.024020022,0.024020022,1648859735481736,5160,1648859825096871,1648859825099515,9172,11816,Samsung SM-N970U1,none
12,89806033,1648859735481933,1266,1648859825286700,0,DOWN,89820911,89823805,12,0.024020022,0.024020022,1648859735481736,5160,1648859825297487,1648859825300381,10787,13681,Samsung SM-N970U1,none
13,90005034,1648859735481933,1266,1648859825485701,0,DOWN,90020901,90023402,13,0.024020022,0.024020022,1648859735481736,5160,1648859825497477,1648859825499978,11776,14277,Samsung SM-N970U1,none
14,90204032,1648859735481933,1266,1648859825684699,0,DOWN,90212824,90214970,14,0.024020022,0.024020022,1648859735481736,5160,1648859825689400,1648859825691546,4701,6847,Samsung SM-N970U1,none
15,90403032,1648859735481933,1266,1648859825883699,0,DOWN,90413599,90416096,15,0.024020022,0.024020022,1648859735481736,5160,1648859825890175,1648859825892672,6476,8973,Samsung SM-N970U1,none
16,90602034,1648859735481933,1266,1648859826082701,0,DOWN,90613584,90616059,16,0.024020022,0.024020022,1648859735481736,5160,1648859826090160,1648859826092635,7459,9934,Samsung SM-N970U1,none
17,90801034,1648859735481933,1266,1648859826281701,0,DOWN,90813918,90816362,17,0.024020022,0.024020022,1648859735481736,5160,1648859826290494,1648859826292938,8793,11237,Samsung SM-N970U1,none
18,91000032,1648859735481933,1266,1648859826480699,0,DOWN,91014138,91016770,18,0.024020022,0.024020022,1648859735481736,5160,1648859826490714,1648859826493346,10015,12647,Samsung SM-N970U1,none
19,91199034,1648859735481933,1266,1648859826679701,0,DOWN,91214122,91216745,19,0.024020022,0.024020022,1648859735481736,5160,1648859826690698,1648859826693321,10997,13620,Samsung SM-N970U1,none
20,91398032,1648859735481933,1266,1648859826878699,0,DOWN,91414403,91416734,20,0.024020022,0.024020022,1648859735481736,5160,1648859826890979,1648859826893310,12280,14611,Samsung SM-N970U1,none
21,91597032,1648859735481933,1266,1648859827077699,0,DOWN,91606847,91609368,21,0.024020022,0.024020022,1648859735481736,5160,1648859827083423,1648859827085944,5724,8245,Samsung SM-N970U1,none
22,91796034,1648859735481933,1266,1648859827276701,0,DOWN,91807365,91809715,22,0.024020022,0.024020022,1648859735481736,5160,1648859827283941,1648859827286291,7240,9590,Samsung SM-N970U1,none
23,91995032,1648859735481933,1266,1648859827475699,0,DOWN,92007165,92009862,23,0.024020022,0.024020022,1648859735481736,5160,1648859827483741,1648859827486438,8042,10739,Samsung SM-N970U1,none
24,92194032,1648859735481933,1266,1648859827674699,0,DOWN,92207659,92210804,24,0.024020022,0.024020022,1648859735481736,5160,1648859827684235,1648859827687380,9536,12681,Samsung SM-N970U1,none
25,92393034,1648859735481933,1266,1648859827873701,0,DOWN,92407933,92411374,25,0.024020022,0.024020022,1648859735481736,5160,1648859827884509,1648859827887950,10808,14249,Samsung SM-N970U1,none
26,92592032,1648859735481933,1266,1648859828072699,0,DOWN,92607938,92611050,26,0.024020022,0.024020022,1648859735481736,5160,1648859828084514,1648859828087626,11815,14927,Samsung SM-N970U1,none
27,92791032,1648859735481933,1266,1648859828271699,0,DOWN,92799834,92801581,27,0.024020022,0.024020022,1648859735481736,5160,1648859828276410,1648859828278157,4711,6458,Samsung SM-N970U1,none
28,92990034,1648859735481933,1266,1648859828470701,0,DOWN,93000479,93003098,28,0.024020022,0.024020022,1648859735481736,5160,1648859828477055,1648859828479674,6354,8973,Samsung SM-N970U1,none
29,93189032,1648859735481933,1266,1648859828669699,0,DOWN,93200909,93203392,29,0.024020022,0.024020022,1648859735481736,5160,1648859828677485,1648859828679968,7786,10269,Samsung SM-N970U1,none
30,93388032,1648859735481933,1266,1648859828868699,0,DOWN,93401078,93403682,30,0.024020022,0.024020022,1648859735481736,5160,1648859828877654,1648859828880258,8955,11559,Samsung SM-N970U1,none
31,93587034,1648859735481933,1266,1648859829067701,0,DOWN,93601024,93603548,31,0.024020022,0.024020022,1648859735481736,5160,1648859829077600,1648859829080124,9899,12423,Samsung SM-N970U1,none
