index_fixture,timestamp_fixture,t0_us_fixture,offset_us_fixture,corrected_timestamp_fixture,action_mobile,actionName_mobile,actionTime_mobile,callbackTime_mobile,index_mobile,touchMajor_mobile,touchMinor_mobile,t0_us_mobile,offset_us_mobile,corrected_actionTime_mobile,corrected_callbackTime_mobile,action_latency_us,callback_latency_us,phone_model,load
0,87252011,1648860794570281,1992,1648860881820300,0,DOWN,87268407,87277323,0,0.92323023,0.92323023,1648860794570102,2816,1648860881835693,1648860881844609,15393,24309,Google Pixel 6,none
1,87451999,1648860794570281,1992,1648860882020288,0,DOWN,87458432,87463631,1,0.92323023,0.71806794,1648860794570102,2816,1648860882025718,1648860882030917,5430,10629,Google Pixel 6,none
2,87651001,1648860794570281,1992,1648860882219290,0,DOWN,87660042,87666625,2,0.92323023,0.6154868,1648860794570102,2816,1648860882227328,1648860882233911,8038,14621,Google Pixel 6,none
3,87849999,1648860794570281,1992,1648860882418288,0,DOWN,87856356,87862313,3,0.92323023,0.71806794,1648860794570102,2816,1648860882423642,1648860882429599,5354,11311,Google Pixel 6,none
4,88048999,1648860794570281,1992,1648860882617288,0,DOWN,88057193,88062427,4,0.92323023,0.71806794,1648860794570102,2816,1648860882624479,1648860882629713,7191,12425,Google Pixel 6,none
5,88248001,1648860794570281,1992,1648860882816290,0,DOWN,88258562,88264641,5,0.92323023,0.71806794,1648860794570102,2816,1648860882825848,1648860882831927,9558,15637,Google Pixel 6,none
6,88446999,1648860794570281,1992,1648860883015288,0,DOWN,88454587,88460879,6,0.92323023,0.6154868,1648860794570102,2816,1648860883021873,1648860883028165,6585,12877,Google Pixel 6,none
7,88645999,1648860794570281,1992,1648860883214288,0,DOWN,88655954,88661968,7,0.92323023,0.71806794,1648860794570102,2816,1648860883223240,1648860883229254,8952,14966,Google Pixel 6,none
8,88845001,1648860794570281,1992,1648860883413290,0,DOWN,88851896,88858030,8,0.92323023,0.6154868,1648860794570102,2816,1648860883419182,1648860883425316,5892,12026,Google Pixel 6,none
9,89043999,1648860794570281,1992,1648860883612288,0,DOWN,89053671,89060198,9,0.92323023,0.71806794,1648860794570102,2816,1648860883620957,1648860883627484,8669,15196,Google Pixel 6,none
10,89242999,1648860794570281,1992,1648860883811288,0,DOWN,89249208,89255980,10,0.92323023,0.6154868,1648860794570102,2816,1648860883816494,1648860883823266,5206,11978,Google Pixel 6,none
11,89442000,1648860794570281,1992,1648860884010289,0,DOWN,89450613,89456760,11,0.92323023,0.6154868,1648860794570102,2816,1648860884017899,1648860884024046,7610,13757,Google Pixel 6,none
12,89641001,1648860794570281,1992,1648860884209290,0,DOWN,89646740,89651838,12,1.0258113,0.71806794,1648860794570102,2816,1648860884214026,1648860884219124,4736,9834,Google Pixel 6,none
13,89839999,1648860794570281,1992,1648860884408288,0,DOWN,89847748,89854196,13,0.92323023,0.71806794,1648860794570102,2816,1648860884415034,1648860884421482,6746,13194,Google Pixel 6,none
14,90039000,1648860794570281,1992,1648860884607289,0,DOWN,90048831,90055701,14,0.92323023,0.71806794,1648860794570102,2816,1648860884616117,1648860884622987,8828,15698,Google Pixel 6,none
15,90238001,1648860794570281,1992,1648860884806290,0,DOWN,90244210,90248830,15,0.92323023,0.71806794,1648860794570102,2816,1648860884811496,1648860884816116,5206,9826,Google Pixel 6,none
16,90436999,1648860794570281,1992,1648860885005288,0,DOWN,90445274,90452095,16,0.92323023,0.6154868,1648860794570102,2816,1648860885012560,1648860885019381,7272,14093,Google Pixel 6,none
