index_fixture,timestamp_fixture,t0_us_fixture,offset_us_fixture,corrected_timestamp_fixture,action_mobile,actionName_mobile,actionTime_mobile,callbackTime_mobile,index_mobile,touchMajor_mobile,touchMinor_mobile,t0_us_mobile,offset_us_mobile,corrected_actionTime_mobile,corrected_callbackTime_mobile,action_latency_us,callback_latency_us,phone_model,load
0,116767515,1646531210763132,493,1646531327530154,0,DOWN,116786581,116792766,0,0.031076888,0.031076888,1646531210762923,3383,1646531327546121,1646531327552306,15967,22152,Google Pixel 3a,none
1,117765503,1646531210763132,493,1646531328528142,0,DOWN,117781046,117786405,1,0.031076888,0.031076888,1646531210762923,3383,1646531328540586,1646531328545945,12444,17803,Google Pixel 3a,none
2,118762503,1646531210763132,493,1646531329525142,0,DOWN,118785097,118791400,2,0.031076888,0.031076888,1646531210762923,3383,1646531329544637,1646531329550940,19495,25798,Google Pixel 3a,none
3,119759503,1646531210763132,493,1646531330522142,0,DOWN,119783113,119788101,3,0.037292264,0.031076888,1646531210762923,3383,1646531330542653,1646531330547641,20511,25499,Google Pixel 3a,none
4,120756503,1646531210763132,493,1646531331519142,0,DOWN,120774486,120779973,4,0.031076888,0.031076888,1646531210762923,3383,1646531331534026,1646531331539513,14884,20371,Google Pixel 3a,none
5,121753504,1646531210763132,493,1646531332516143,0,DOWN,121768025,121773361,5,0.031076888,0.031076888,1646531210762923,3383,1646531332527565,1646531332532901,11422,16758,Google Pixel 3a,none
6,122750505,1646531210763132,493,1646531333513144,0,DOWN,122772355,122779412,6,0.031076888,0.031076888,1646531210762923,3383,1646531333531895,1646531333538952,18751,25808,Google Pixel 3a,none
7,123747505,1646531210763132,493,1646531334510144,0,DOWN,123772848,123778097,7,0.031076888,0.031076888,1646531210762923,3383,1646531334532388,1646531334537637,22244,27493,Google Pixel 3a,none
8,124744503,1646531210763132,493,1646531335507142,0,DOWN,124761703,124767139,8,0.031076888,0.031076888,1646531210762923,3383,1646531335521243,1646531335526679,14101,19537,Google Pixel 3a,none
9,125741503,1646531210763132,493,1646531336504142,0,DOWN,125761813,125766774,9,0.031076888,0.031076888,1646531210762923,3383,1646531336521353,1646531336526314,17211,22172,Google Pixel 3a,none
10,126738503,1646531210763132,493,1646531337501142,0,DOWN,126762099,126767393,10,0.031076888,0.031076888,1646531210762923,3383,1646531337521639,1646531337526933,20497,25791,Google Pixel 3a,none
11,127735503,1646531210763132,493,1646531338498142,0,DOWN,127755943,127761562,11,0.031076888,0.031076888,1646531210762923,3383,1646531338515483,1646531338521102,17341,22960,Google Pixel 3a,none
12,128732504,1646531210763132,493,1646531339495143,0,DOWN,128755494,128761152,12,0.031076888,0.031076888,1646531210762923,3383,1646531339515034,1646531339520692,19891,25549,Google Pixel 3a,none
13,129729507,1646531210763132,493,1646531340492146,0,DOWN,129756907,129762328,13,0.037292264,0.031076888,1646531210762923,3383,1646531340516447,1646531340521868,24301,29722,Google Pixel 3a,none
14,130726505,1646531210763132,493,1646531341489144,0,DOWN,130742247,130747305,14,0.031076888,0.031076888,1646531210762923,3383,1646531341501787,1646531341506845,12643,17701,Google Pixel 3a,none
15,131723503,1646531210763132,493,1646531342486142,0,DOWN,131746584,131752136,15,0.031076888,0.031076888,1646531210762923,3383,1646531342506124,1646531342511676,19982,25534,Google Pixel 3a,none
16,132720503,1646531210763132,493,1646531343483142,0,DOWN,132744238,132749623,16,0.037292264,0.031076888,1646531210762923,3383,1646531343503778,1646531343509163,20636,26021,Google Pixel 3a,none
17,133717503,1646531210763132,493,1646531344480142,0,DOWN,133738420,133743654,17,0.031076888,0.031076888,1646531210762923,3383,1646531344497960,1646531344503194,17818,23052,Google Pixel 3a,none
18,134714503,1646531210763132,493,1646531345477142,0,DOWN,134739689,134745302,18,0.031076888,0.031076888,1646531210762923,3383,1646531345499229,1646531345504842,22087,27700,Google Pixel 3a,none
19,135711504,1646531210763132,493,1646531346474143,0,DOWN,135730573,135735908,19,0.037292264,0.031076888,1646531210762923,3383,1646531346490113,1646531346495448,15970,21305,Google Pixel 3a,none
20,136708505,1646531210763132,493,1646531347471144,0,DOWN,136732128,136737537,20,0.031076888,0.031076888,1646531210762923,3383,1646531347491668,1646531347497077,20524,25933,Google Pixel 3a,none
21,137705505,1646531210763132,493,1646531348468144,0,DOWN,137729883,137734994,21,0.031076888,0.031076888,1646531210762923,3383,1646531348489423,1646531348494534,21279,26390,Google Pixel 3a,none
22,138702503,1646531210763132,493,1646531349465142,0,DOWN,138723947,138729346,22,0.037292264,0.031076888,1646531210762923,3383,1646531349483487,1646531349488886,18345,23744,Google Pixel 3a,none
23,139699503,1646531210763132,493,1646531350462142,0,DOWN,139716085,139721750,23,0.037292264,0.031076888,1646531210762923,3383,1646531350475625,1646531350481290,13483,19148,Google Pixel 3a,none
24,140696503,1646531210763132,493,1646531351459142,0,DOWN,140718826,140724427,24,0.031076888,0.031076888,1646531210762923,3383,1646531351478366,1646531351483967,19224,24825,Google Pixel 3a,none
25,141693503,1646531210763132,493,1646531352456142,0,DOWN,141716217,141721749,25,0.037292264,0.031076888,1646531210762923,3383,1646531352475757,1646531352481289,19615,25147,Google Pixel 3a,none
26,142690505,1646531210763132,493,1646531353453144,0,DOWN,142710537,142716157,26,0.031076888,0.031076888,1646531210762923,3383,1646531353470077,1646531353475697,16933,22553,Google Pixel 3a,none
27,143687505,1646531210763132,493,1646531354450144,0,DOWN,143709429,143715346,27,0.031076888,0.031076888,1646531210762923,3383,1646531354468969,1646531354474886,18825,24742,Google Pixel 3a,none
28,144684505,1646531210763132,493,1646531355447144,0,DOWN,144709001,144714755,28,0.031076888,0.031076888,1646531210762923,3383,1646531355468541,1646531355474295,21397,27151,Google Pixel 3a,none
29,145681503,1646531210763132,493,1646531356444142,0,DOWN,145699804,145705105,29,0.031076888,0.031076888,1646531210762923,3383,1646531356459344,1646531356464645,15202,20503,Google Pixel 3a,none
30,146678503,1646531210763132,493,1646531357441142,0,DOWN,146700079,146706213,30,0.031076888,0.031076888,1646531210762923,3383,1646531357459619,1646531357465753,18477,24611,Google Pixel 3a,none
31,147675503,1646531210763132,493,1646531358438142,0,DOWN,147700343,147706760,31,0.031076888,0.031076888,1646531210762923,3383,1646531358459883,1646531358466300,21741,28158,Google Pixel 3a,none
32,148672503,1646531210763132,493,1646531359435142,0,DOWN,148690721,148695776,32,0.031076888,0.031076888,1646531210762923,3383,1646531359450261,1646531359455316,15119,20174,Google Pixel 3a,none
33,149669505,1646531210763132,493,1646531360432144,0,DOWN,149690751,149695745,33,0.031076888,0.031076888,1646531210762923,3383,1646531360450291,1646531360455285,18147,23141,Google Pixel 3a,none
34,150666505,1646531210763132,493,1646531361429144,0,DOWN,150682238,150687571,34,0.037292264,0.031076888,1646531210762923,3383,1646531361441778,1646531361447111,12634,17967,Google Pixel 3a,none
35,151663503,1646531210763132,493,1646531362426142,0,DOWN,151684592,151690018,35,0.031076888,0.031076888,1646531210762923,3383,1646531362444132,1646531362449558,17990,23416,Google Pixel 3a,none
36,152660503,1646531210763132,493,1646531363423142,0,DOWN,152684672,152689702,36,0.031076888,0.031076888,1646531210762923,3383,1646531363444212,1646531363449242,21070,26100,Google Pixel 3a,none
37,153657503,1646531210763132,493,1646531364420142,0,DOWN,153673525,153678961,37,0.037292264,0.031076888,1646531210762923,3383,1646531364433065,1646531364438501,12923,18359,Google Pixel 3a,none
38,154654503,1646531210763132,493,1646531365417142,0,DOWN,154675178,154680925,38,0.031076888,0.031076888,1646531210762923,3383,1646531365434718,1646531365440465,17576,23323,Google Pixel 3a,none
39,155651503,1646531210763132,493,1646531366414142,0,DOWN,155674511,155680120,39,0.037292264,0.031076888,1646531210762923,3383,1646531366434051,1646531366439660,19909,25518,Google Pixel 3a,none
40,156648506,1646531210763132,493,1646531367411145,0,DOWN,156666698,156671886,40,0.031076888,0.031076888,1646531210762923,3383,1646531367426238,1646531367431426,15093,20281,Google Pixel 3a,none
41,157645505,1646531210763132,493,1646531368408144,0,DOWN,157665107,157670622,41,0.031076888,0.031076888,1646531210762923,3383,1646531368424647,1646531368430162,16503,22018,Google Pixel 3a,none
42,158642503,1646531210763132,493,1646531369405142,0,DOWN,158663570,158668954,42,0.031076888,0.031076888,1646531210762923,3383,1646531369423110,1646531369428494,17968,23352,Google Pixel 3a,none
43,159639503,1646531210763132,493,1646531370402142,0,DOWN,159666022,159672907,43,0.031076888,0.031076888,1646531210762923,3383,1646531370425562,1646531370432447,23420,30305,Google Pixel 3a,none
44,160636503,1646531210763132,493,1646531371399142,0,DOWN,160656921,160662292,44,0.031076888,0.031076888,1646531210762923,3383,1646531371416461,1646531371421832,17319,22690,Google Pixel 3a,none
45,161633503,1646531210763132,493,1646531372396142,0,DOWN,161648188,161652612,45,0.037292264,0.031076888,1646531210762923,3383,1646531372407728,1646531372412152,11586,16010,Google Pixel 3a,none
46,162630504,1646531210763132,493,1646531373393143,0,DOWN,162648016,162653280,46,0.031076888,0.031076888,1646531210762923,3383,1646531373407556,1646531373412820,14413,19677,Google Pixel 3a,none
47,163627505,1646531210763132,493,1646531374390144,0,DOWN,163643816,163649585,47,0.031076888,0.031076888,1646531210762923,3383,1646531374403356,1646531374409125,13212,18981,Google Pixel 3a,none
