index_fixture,timestamp_fixture,t0_us_fixture,offset_us_fixture,corrected_timestamp_fixture,action_mobile,actionName_mobile,actionTime_mobile,callbackTime_mobile,index_mobile,touchMajor_mobile,touchMinor_mobile,t0_us_mobile,offset_us_mobile,corrected_actionTime_mobile,corrected_callbackTime_mobile,action_latency_us,callback_latency_us,phone_model,load
0,117563407,1632021439596984,1264,1632021557159127,0,DOWN,117482367,117488578,0,0.022555774,0.022555774,1632021439709476,5868,1632021557185975,1632021557192186,26848,33059,Samsung SM-G960U,none
1,118561394,1632021439596984,1264,1632021558157114,0,DOWN,118503394,118509404,1,0.022555774,0.022555774,1632021439709476,5868,1632021558207002,1632021558213012,49888,55898,Samsung SM-G960U,none
2,119558394,1632021439596984,1264,1632021559154114,0,DOWN,119492061,119498149,2,0.022555774,0.022555774,1632021439709476,5868,1632021559195669,1632021559201757,41555,47643,Samsung SM-G960U,none
3,120555394,1632021439596984,1264,1632021560151114,0,DOWN,120464142,120469376,3,0.022555774,0.022555774,1632021439709476,5868,1632021560167750,1632021560172984,16636,21870,Samsung SM-G960U,none
4,121552394,1632021439596984,1264,1632021561148114,0,DOWN,121465466,121470643,4,0.022555774,0.022555774,1632021439709476,5868,1632021561169074,1632021561174251,20960,26137,Samsung SM-G960U,none
5,122549395,1632021439596984,1264,1632021562145115,0,DOWN,122469755,122475957,5,0.022555774,0.022555774,1632021439709476,5868,1632021562173363,1632021562179565,28248,34450,Samsung SM-G960U,none
6,123546396,1632021439596984,1264,1632021563142116,0,DOWN,123455922,123460906,6,0.022555774,0.022555774,1632021439709476,5868,1632021563159530,1632021563164514,17414,22398,Samsung SM-G960U,none
7,124543396,1632021439596984,1264,1632021564139116,0,DOWN,124459323,124464820,7,0.022555774,0.022555774,1632021439709476,5868,1632021564162931,1632021564168428,23815,29312,Samsung SM-G960U,none
8,125540394,1632021439596984,1264,1632021565136114,0,DOWN,125456870,125462229,8,0.022555774,0.022555774,1632021439709476,5868,1632021565160478,1632021565165837,24364,29723,Samsung SM-G960U,none
9,126537394,1632021439596984,1264,1632021566133114,0,DOWN,126446738,126451934,9,0.022555774,0.022555774,1632021439709476,5868,1632021566150346,1632021566155542,17232,22428,Samsung SM-G960U,none
10,127534394,1632021439596984,1264,1632021567130114,0,DOWN,127453716,127458001,10,0.022555774,0.022555774,1632021439709476,5868,1632021567157324,1632021567161609,27210,31495,Samsung SM-G960U,none
11,128531394,1632021439596984,1264,1632021568127114,0,DOWN,128446005,128451922,11,0.022555774,0.022555774,1632021439709476,5868,1632021568149613,1632021568155530,22499,28416,Samsung SM-G960U,none
12,129528396,1632021439596984,1264,1632021569124116,0,DOWN,129450366,129455866,12,0.022555774,0.022555774,1632021439709476,5868,1632021569153974,1632021569159474,29858,35358,Samsung SM-G960U,none
