index_fixture,timestamp_fixture,t0_us_fixture,offset_us_fixture,corrected_timestamp_fixture,action_mobile,actionName_mobile,actionTime_mobile,callbackTime_mobile,index_mobile,touchMajor_mobile,touchMinor_mobile,t0_us_mobile,offset_us_mobile,corrected_actionTime_mobile,corrected_callbackTime_mobile,action_latency_us,callback_latency_us,phone_model,load
0,87736012,1648871627514400,-1382,1648871715251794,0,DOWN,87779354,87783029,0,0,0,1648871627514189,5003,1648871715288540,1648871715292215,36746,40421,LGE LGL322DL,none
1,87935999,1648871627514400,-1382,1648871715451781,0,DOWN,87976352,87978844,1,0,0,1648871627514189,5003,1648871715485538,1648871715488030,33757,36249,LGE LGL322DL,none
2,88134999,1648871627514400,-1382,1648871715650781,0,DOWN,88173146,88176230,2,0,0,1648871627514189,5003,1648871715682332,1648871715685416,31551,34635,LGE LGL322DL,none
3,88334001,1648871627514400,-1382,1648871715849783,0,DOWN,88368576,88371592,3,0,0,1648871627514189,5003,1648871715877762,1648871715880778,27979,30995,LGE LGL322DL,none
4,88532999,1648871627514400,-1382,1648871716048781,0,DOWN,88567720,88570740,4,0,0,1648871627514189,5003,1648871716076906,1648871716079926,28125,31145,LGE LGL322DL,none
5,88731999,1648871627514400,-1382,1648871716247781,0,DOWN,88764416,88767990,5,0,0,1648871627514189,5003,1648871716273602,1648871716277176,25821,29395,LGE LGL322DL,none
6,88931001,1648871627514400,-1382,1648871716446783,0,DOWN,88970033,88972831,6,0,0,1648871627514189,5003,1648871716479219,1648871716482017,32436,35234,LGE LGL322DL,none
7,89129999,1648871627514400,-1382,1648871716645781,0,DOWN,89169229,89171734,7,0,0,1648871627514189,5003,1648871716678415,1648871716680920,32634,35139,LGE LGL322DL,none
8,89328999,1648871627514400,-1382,1648871716844781,0,DOWN,89365241,89368587,8,0,0,1648871627514189,5003,1648871716874427,1648871716877773,29646,32992,LGE LGL322DL,none
9,89528001,1648871627514400,-1382,1648871717043783,0,DOWN,89560778,89563209,9,0,0,1648871627514189,5003,1648871717069964,1648871717072395,26181,28612,LGE LGL322DL,none
10,89726999,1648871627514400,-1382,1648871717242781,0,DOWN,89759971,89762597,10,0,0,1648871627514189,5003,1648871717269157,1648871717271783,26376,29002,LGE LGL322DL,none
11,89925999,1648871627514400,-1382,1648871717441781,0,DOWN,89967096,89970009,11,0,0,1648871627514189,5003,1648871717476282,1648871717479195,34501,37414,LGE LGL322DL,none
12,90125001,1648871627514400,-1382,1648871717640783,0,DOWN,90164257,90167744,12,0,0,1648871627514189,5003,1648871717673443,1648871717676930,32660,36147,LGE LGL322DL,none
13,90323999,1648871627514400,-1382,1648871717839781,0,DOWN,90361115,90363697,13,0,0,1648871627514189,5003,1648871717870301,1648871717872883,30520,33102,LGE LGL322DL,none
14,90522999,1648871627514400,-1382,1648871718038781,0,DOWN,90556465,90559452,14,0,0,1648871627514189,5003,1648871718065651,1648871718068638,26870,29857,LGE LGL322DL,none
15,90722006,1648871627514400,-1382,1648871718237788,0,DOWN,90754973,90758230,15,0,0,1648871627514189,5003,1648871718264159,1648871718267416,26371,29628,LGE LGL322DL,none
16,90921002,1648871627514400,-1382,1648871718436784,0,DOWN,90961418,90964315,16,0,0,1648871627514189,5003,1648871718470604,1648871718473501,33820,36717,LGE LGL322DL,none
17,91119999,1648871627514400,-1382,1648871718635781,0,DOWN,91158638,91161653,17,0,0,1648871627514189,5003,1648871718667824,1648871718670839,32043,35058,LGE LGL322DL,none
18,91319000,1648871627514400,-1382,1648871718834782,0,DOWN,91355790,91358135,18,0,0,1648871627514189,5003,1648871718864976,1648871718867321,30194,32539,LGE LGL322DL,none
19,91518001,1648871627514400,-1382,1648871719033783,0,DOWN,91552000,91554657,19,0,0,1648871627514189,5003,1648871719061186,1648871719063843,27403,30060,LGE LGL322DL,none
20,91716999,1648871627514400,-1382,1648871719232781,0,DOWN,91747517,91749780,20,0,0,1648871627514189,5003,1648871719256703,1648871719258966,23922,26185,LGE LGL322DL,none
21,91916000,1648871627514400,-1382,1648871719431782,0,DOWN,91954811,91957931,21,0,0,1648871627514189,5003,1648871719463997,1648871719467117,32215,35335,LGE LGL322DL,none
