index_fixture,timestamp_fixture,t0_us_fixture,offset_us_fixture,corrected_timestamp_fixture,action_mobile,actionName_mobile,actionTime_mobile,callbackTime_mobile,index_mobile,touchMajor_mobile,touchMinor_mobile,t0_us_mobile,offset_us_mobile,corrected_actionTime_mobile,corrected_callbackTime_mobile,action_latency_us,callback_latency_us,phone_model,load
0,60732017,1647147936128769,2014,1647147996858772,0,DOWN,60734923,60742803,0,0,0,1647147936139260,6804,1647147996867379,1647147996875259,8607,16487,Google Pixel 5a1,none
1,60932002,1647147936128769,2014,1647147997058757,0,DOWN,60931951,60935576,1,0,0,1647147936139260,6804,1647147997064407,1647147997068032,5650,9275,Google Pixel 5a1,none
2,61130999,1647147936128769,2014,1647147997257754,0,DOWN,61157846,61162134,2,0,0,1647147936139260,6804,1647147997290302,1647147997294590,32548,36836,Google Pixel 5a1,none
3,61330000,1647147936128769,2014,1647147997456755,0,DOWN,61355312,61361239,3,0,0,1647147936139260,6804,1647147997487768,1647147997493695,31013,36940,Google Pixel 5a1,none
4,61529001,1647147936128769,2014,1647147997655756,0,DOWN,61525558,61529189,4,0,0,1647147936139260,6804,1647147997658014,1647147997661645,2258,5889,Google Pixel 5a1,none
5,61727999,1647147936128769,2014,1647147997854754,0,DOWN,61723025,61729124,5,0,0,1647147936139260,6804,1647147997855481,1647147997861580,727,6826,Google Pixel 5a1,none
6,61927000,1647147936128769,2014,1647147998053755,0,DOWN,61953401,61959606,6,0,0,1647147936139260,6804,1647147998085857,1647147998092062,32102,38307,Google Pixel 5a1,none
7,62126001,1647147936128769,2014,1647147998252756,0,DOWN,62123029,62126617,7,0,0,1647147936139260,6804,1647147998255485,1647147998259073,2729,6317,Google Pixel 5a1,none
8,62324999,1647147936128769,2014,1647147998451754,0,DOWN,62350012,62357183,8,0,0,1647147936139260,6804,1647147998482468,1647147998489639,30714,37885,Google Pixel 5a1,none
9,62523999,1647147936128769,2014,1647147998650754,0,DOWN,62523307,62526814,9,0,0,1647147936139260,6804,1647147998655763,1647147998659270,5009,8516,Google Pixel 5a1,none
10,62723001,1647147936128769,2014,1647147998849756,0,DOWN,62750153,62755031,10,0,0,1647147936139260,6804,1647147998882609,1647147998887487,32853,37731,Google Pixel 5a1,none
11,62921999,1647147936128769,2014,1647147999048754,0,DOWN,62918028,62922817,11,0,0,1647147936139260,6804,1647147999050484,1647147999055273,1730,6519,Google Pixel 5a1,none
12,63120999,1647147936128769,2014,1647147999247754,0,DOWN,63143208,63149665,12,0,0,1647147936139260,6804,1647147999275664,1647147999282121,27910,34367,Google Pixel 5a1,none
13,63320001,1647147936128769,2014,1647147999446756,0,DOWN,63318275,63322132,13,0,0,1647147936139260,6804,1647147999450731,1647147999454588,3975,7832,Google Pixel 5a1,none
14,63518999,1647147936128769,2014,1647147999645754,0,DOWN,63516473,63519615,14,0,0,1647147936139260,6804,1647147999648929,1647147999652071,3175,6317,Google Pixel 5a1,none
15,63717999,1647147936128769,2014,1647147999844754,0,DOWN,63741169,63748292,15,0,0,1647147936139260,6804,1647147999873625,1647147999880748,28871,35994,Google Pixel 5a1,none
16,63917001,1647147936128769,2014,1647148000043756,0,DOWN,63916643,63920276,16,0,0,1647147936139260,6804,1647148000049099,1647148000052732,5343,8976,Google Pixel 5a1,none
17,64115999,1647147936128769,2014,1647148000242754,0,DOWN,64114350,64117762,17,0,0,1647147936139260,6804,1647148000246806,1647148000250218,4052,7464,Google Pixel 5a1,none
18,64314999,1647147936128769,2014,1647148000441754,0,DOWN,64339338,64344653,18,0,0,1647147936139260,6804,1647148000471794,1647148000477109,30040,35355,Google Pixel 5a1,none
19,64514001,1647147936128769,2014,1647148000640756,0,DOWN,64508525,64511430,19,0,0,1647147936139260,6804,1647148000640981,1647148000643886,225,3130,Google Pixel 5a1,none
20,64712999,1647147936128769,2014,1647148000839754,0,DOWN,64710980,64716942,20,0,0,1647147936139260,6804,1647148000843436,1647148000849398,3682,9644,Google Pixel 5a1,none
21,64911999,1647147936128769,2014,1647148001038754,0,DOWN,64908192,64912109,21,0,0,1647147936139260,6804,1647148001040648,1647148001044565,1894,5811,Google Pixel 5a1,none
22,65111001,1647147936128769,2014,1647148001237756,0,DOWN,65110723,65114340,22,0,0,1647147936139260,6804,1647148001243179,1647148001246796,5423,9040,Google Pixel 5a1,none
23,65310001,1647147936128769,2014,1647148001436756,0,DOWN,65336657,65341182,23,0,0,1647147936139260,6804,1647148001469113,1647148001473638,32357,36882,Google Pixel 5a1,none
24,65508999,1647147936128769,2014,1647148001635754,0,DOWN,65504571,65509903,24,0,0,1647147936139260,6804,1647148001637027,1647148001642359,1273,6605,Google Pixel 5a1,none
25,65708000,1647147936128769,2014,1647148001834755,0,DOWN,65734119,65737896,25,0,0,1647147936139260,6804,1647148001866575,1647148001870352,31820,35597,Google Pixel 5a1,none
26,65907002,1647147936128769,2014,1647148002033757,0,DOWN,65903414,65908149,26,0,0,1647147936139260,6804,1647148002035870,1647148002040605,2113,6848,Google Pixel 5a1,none
27,66105999,1647147936128769,2014,1647148002232754,0,DOWN,66135146,66141873,27,0,0,1647147936139260,6804,1647148002267602,1647148002274329,34848,41575,Google Pixel 5a1,none
