index_fixture,timestamp_fixture,t0_us_fixture,offset_us_fixture,corrected_timestamp_fixture,action_mobile,actionName_mobile,actionTime_mobile,callbackTime_mobile,index_mobile,touchMajor_mobile,touchMinor_mobile,t0_us_mobile,offset_us_mobile,corrected_actionTime_mobile,corrected_callbackTime_mobile,action_latency_us,callback_latency_us,phone_model,load
0,60801039,1647146738635992,1725,1647146799435306,0,DOWN,60515401,60522551,0,0.8206491,0.71806794,1647146738929107,5371,1647146799439137,1647146799446287,3831,10981,Google Pixel 6a,none
1,61001026,1647146738635992,1725,1647146799635293,0,DOWN,60714916,60721636,1,0.71806794,0.51290566,1647146738929107,5371,1647146799638652,1647146799645372,3359,10079,Google Pixel 6a,none
2,61200024,1647146738635992,1725,1647146799834291,0,DOWN,60913937,60919963,2,0.8206491,0.51290566,1647146738929107,5371,1647146799837673,1647146799843699,3382,9408,Google Pixel 6a,none
3,61399024,1647146738635992,1725,1647146800033291,0,DOWN,61112823,61119112,3,0.71806794,0.51290566,1647146738929107,5371,1647146800036559,1647146800042848,3268,9557,Google Pixel 6a,none
4,61598026,1647146738635992,1725,1647146800232293,0,DOWN,61311770,61317336,4,0.8206491,0.51290566,1647146738929107,5371,1647146800235506,1647146800241072,3213,8779,Google Pixel 6a,none
5,61797024,1647146738635992,1725,1647146800431291,0,DOWN,61510638,61517695,5,0.8206491,0.51290566,1647146738929107,5371,1647146800434374,1647146800441431,3083,10140,Google Pixel 6a,none
6,61996024,1647146738635992,1725,1647146800630291,0,DOWN,61709321,61716408,6,0.71806794,0.51290566,1647146738929107,5371,1647146800633057,1647146800640144,2766,9853,Google Pixel 6a,none
7,62195026,1647146738635992,1725,1647146800829293,0,DOWN,61907537,61913695,7,0.8206491,0.51290566,1647146738929107,5371,1647146800831273,1647146800837431,1980,8138,Google Pixel 6a,none
8,62394024,1647146738635992,1725,1647146801028291,0,DOWN,62106299,62113336,8,0.8206491,0.51290566,1647146738929107,5371,1647146801030035,1647146801037072,1744,8781,Google Pixel 6a,none
9,62593024,1647146738635992,1725,1647146801227291,0,DOWN,62304713,62310807,9,0.8206491,0.51290566,1647146738929107,5371,1647146801228449,1647146801234543,1158,7252,Google Pixel 6a,none
10,62792026,1647146738635992,1725,1647146801426293,0,DOWN,62503518,62508614,10,0.8206491,0.51290566,1647146738929107,5371,1647146801427254,1647146801432350,961,6057,Google Pixel 6a,none
