index_fixture,timestamp_fixture,t0_us_fixture,offset_us_fixture,corrected_timestamp_fixture,action_mobile,actionName_mobile,actionTime_mobile,callbackTime_mobile,index_mobile,touchMajor_mobile,touchMinor_mobile,t0_us_mobile,offset_us_mobile,corrected_actionTime_mobile,corrected_callbackTime_mobile,action_latency_us,callback_latency_us,phone_model,load
0,120223049,1632020427028997,1239,1632020547250807,0,ACTION_DOWN,120195165,120197708,0,51.295166015625,51.295166015625,1632020427161156,2947,1632020547353374,1632020547355917,102567,105110,iPhone10_4,none
1,121221039,1632020427028997,1239,1632020548248797,0,ACTION_DOWN,121113866,121116288,1,51.295166015625,51.295166015625,1632020427161156,2947,1632020548272075,1632020548274497,23278,25700,iPhone10_4,none
2,122218037,1632020427028997,1239,1632020549245795,0,ACTION_DOWN,122113212,122115594,2,51.295166015625,51.295166015625,1632020427161156,2947,1632020549271421,1632020549273803,25626,28008,iPhone10_4,none
3,123215037,1632020427028997,1239,1632020550242795,0,ACTION_DOWN,123096502,123098953,3,51.295166015625,51.295166015625,1632020427161156,2947,1632020550254711,1632020550257162,11916,14367,iPhone10_4,none
4,124212037,1632020427028997,1239,1632020551239795,0,ACTION_DOWN,124096626,124099073,4,51.295166015625,51.295166015625,1632020427161156,2947,1632020551254835,1632020551257282,15040,17487,iPhone10_4,none
5,125209037,1632020427028997,1239,1632020552236795,0,ACTION_DOWN,125096686,125099224,5,51.295166015625,51.295166015625,1632020427161156,2947,1632020552254895,1632020552257433,18100,20638,iPhone10_4,none
6,126206039,1632020427028997,1239,1632020553233797,0,ACTION_DOWN,126096626,126098874,6,51.295166015625,51.295166015625,1632020427161156,2947,1632020553254835,1632020553257083,21038,23286,iPhone10_4,none
7,127203039,1632020427028997,1239,1632020554230797,0,ACTION_DOWN,127096744,127099026,7,51.295166015625,51.295166015625,1632020427161156,2947,1632020554254953,1632020554257235,24156,26438,iPhone10_4,none
8,128200040,1632020427028997,1239,1632020555227798,0,ACTION_DOWN,128080170,128082806,8,51.295166015625,51.295166015625,1632020427161156,2947,1632020555238379,1632020555241015,10581,13217,iPhone10_4,none
9,129197037,1632020427028997,1239,1632020556224795,0,ACTION_DOWN,129080284,129083059,9,51.295166015625,51.295166015625,1632020427161156,2947,1632020556238493,1632020556241268,13698,16473,iPhone10_4,none
10,130194037,1632020427028997,1239,1632020557221795,0,ACTION_DOWN,130080198,130082677,10,51.295166015625,51.295166015625,1632020427161156,2947,1632020557238407,1632020557240886,16612,19091,iPhone10_4,none
11,131191037,1632020427028997,1239,1632020558218795,0,ACTION_DOWN,131080323,131082982,11,51.295166015625,51.295166015625,1632020427161156,2947,1632020558238532,1632020558241191,19737,22396,iPhone10_4,none
12,132188038,1632020427028997,1239,1632020559215796,0,ACTION_DOWN,132080410,132083009,12,51.295166015625,51.295166015625,1632020427161156,2947,1632020559238619,1632020559241218,22823,25422,iPhone10_4,none
13,133185039,1632020427028997,1239,1632020560212797,0,ACTION_DOWN,133080439,133083082,13,51.295166015625,51.295166015625,1632020427161156,2947,1632020560238648,1632020560241291,25851,28494,iPhone10_4,none
14,134182040,1632020427028997,1239,1632020561209798,0,ACTION_DOWN,134063801,134066276,14,51.295166015625,51.295166015625,1632020427161156,2947,1632020561222010,1632020561224485,12212,14687,iPhone10_4,none
15,135179037,1632020427028997,1239,1632020562206795,0,ACTION_DOWN,135063806,135066171,15,51.295166015625,51.295166015625,1632020427161156,2947,1632020562222015,1632020562224380,15220,17585,iPhone10_4,none
16,136176037,1632020427028997,1239,1632020563203795,0,ACTION_DOWN,136099706,136102115,16,51.295166015625,51.295166015625,1632020427161156,2947,1632020563257915,1632020563260324,54120,56529,iPhone10_4,none
17,137173037,1632020427028997,1239,1632020564200795,0,ACTION_DOWN,137064190,137066835,17,51.295166015625,51.295166015625,1632020427161156,2947,1632020564222399,1632020564225044,21604,24249,iPhone10_4,none
18,138170037,1632020427028997,1239,1632020565197795,0,ACTION_DOWN,138064281,138067002,18,51.295166015625,51.295166015625,1632020427161156,2947,1632020565222490,1632020565225211,24695,27416,iPhone10_4,none
19,139167038,1632020427028997,1239,1632020566194796,0,ACTION_DOWN,139047616,139050227,19,51.295166015625,51.295166015625,1632020427161156,2947,1632020566205825,1632020566208436,11029,13640,iPhone10_4,none
20,140164040,1632020427028997,1239,1632020567191798,0,ACTION_DOWN,140047733,140050471,20,51.295166015625,51.295166015625,1632020427161156,2947,1632020567205942,1632020567208680,14144,16882,iPhone10_4,none
21,141161039,1632020427028997,1239,1632020568188797,0,ACTION_DOWN,141047616,141050124,21,51.295166015625,51.295166015625,1632020427161156,2947,1632020568205825,1632020568208333,17028,19536,iPhone10_4,none
22,142158037,1632020427028997,1239,1632020569185795,0,ACTION_DOWN,142047657,142049900,22,51.295166015625,51.295166015625,1632020427161156,2947,1632020569205866,1632020569208109,20071,22314,iPhone10_4,none
23,143155037,1632020427028997,1239,1632020570182795,0,ACTION_DOWN,143047831,143050565,23,51.295166015625,51.295166015625,1632020427161156,2947,1632020570206040,1632020570208774,23245,25979,iPhone10_4,none
24,144152037,1632020427028997,1239,1632020571179795,0,ACTION_DOWN,144031173,144033718,24,51.295166015625,51.295166015625,1632020427161156,2947,1632020571189382,1632020571191927,9587,12132,iPhone10_4,none
25,145149037,1632020427028997,1239,1632020572176795,0,ACTION_DOWN,145031264,145033789,25,51.295166015625,51.295166015625,1632020427161156,2947,1632020572189473,1632020572191998,12678,15203,iPhone10_4,none
