index_fixture,timestamp_fixture,t0_us_fixture,offset_us_fixture,corrected_timestamp_fixture,action_mobile,actionName_mobile,actionTime_mobile,callbackTime_mobile,index_mobile,touchMajor_mobile,touchMinor_mobile,t0_us_mobile,offset_us_mobile,corrected_actionTime_mobile,corrected_callbackTime_mobile,action_latency_us,callback_latency_us,phone_model,load
0,63207677,1631164655426138,841,1631164718632974,0,DOWN,63227737,63232176,0,0.038797252,0.038797252,1631164655425986,3698,1631164718650025,1631164718654464,17051,21490,Motorola moto g stylus (XT2115DL),none
1,63711662,1631164655426138,841,1631164719136959,0,DOWN,63736240,63740054,1,0.038797252,0.038797252,1631164655425986,3698,1631164719158528,1631164719162342,21569,25383,Motorola moto g stylus (XT2115DL),none
2,64214664,1631164655426138,841,1631164719639961,0,DOWN,64235969,64239528,2,0.038797252,0.038797252,1631164655425986,3698,1631164719658257,1631164719661816,18296,21855,Motorola moto g stylus (XT2115DL),none
3,64717662,1631164655426138,841,1631164720142959,0,DOWN,64735748,64741793,3,0.038797252,0.038797252,1631164655425986,3698,1631164720158036,1631164720164081,15077,21122,Motorola moto g stylus (XT2115DL),none
4,65220665,1631164655426138,841,1631164720645962,0,DOWN,65244727,65248337,4,0.038797252,0.038797252,1631164655425986,3698,1631164720667015,1631164720670625,21053,24663,Motorola moto g stylus (XT2115DL),none
5,65723663,1631164655426138,841,1631164721148960,0,DOWN,65744812,65750012,5,0.038797252,0.038797252,1631164655425986,3698,1631164721167100,1631164721172300,18140,23340,Motorola moto g stylus (XT2115DL),none
6,66226662,1631164655426138,841,1631164721651959,0,DOWN,66243862,66247780,6,0.038797252,0.038797252,1631164655425986,3698,1631164721666150,1631164721670068,14191,18109,Motorola moto g stylus (XT2115DL),none
7,66729664,1631164655426138,841,1631164722154961,0,DOWN,66750641,66754286,7,0.038797252,0.038797252,1631164655425986,3698,1631164722172929,1631164722176574,17968,21613,Motorola moto g stylus (XT2115DL),none
8,67232662,1631164655426138,841,1631164722657959,0,DOWN,67253241,67258278,8,0.038797252,0.038797252,1631164655425986,3698,1631164722675529,1631164722680566,17570,22607,Motorola moto g stylus (XT2115DL),none
9,67735664,1631164655426138,841,1631164723160961,0,DOWN,67752761,67758311,9,0.038797252,0.038797252,1631164655425986,3698,1631164723175049,1631164723180599,14088,19638,Motorola moto g stylus (XT2115DL),none
10,68238662,1631164655426138,841,1631164723663959,0,DOWN,68261485,68266810,10,0.038797252,0.038797252,1631164655425986,3698,1631164723683773,1631164723689098,19814,25139,Motorola moto g stylus (XT2115DL),none
11,68741662,1631164655426138,841,1631164724166959,0,DOWN,68761612,68765637,11,0.038797252,0.038797252,1631164655425986,3698,1631164724183900,1631164724187925,16941,20966,Motorola moto g stylus (XT2115DL),none
12,69244664,1631164655426138,841,1631164724669961,0,DOWN,69269343,69275196,12,0.038797252,0.038797252,1631164655425986,3698,1631164724691631,1631164724697484,21670,27523,Motorola moto g stylus (XT2115DL),none
