index_fixture,timestamp_fixture,t0_us_fixture,offset_us_fixture,corrected_timestamp_fixture,action_mobile,actionName_mobile,actionTime_mobile,callbackTime_mobile,index_mobile,touchMajor_mobile,touchMinor_mobile,t0_us_mobile,offset_us_mobile,corrected_actionTime_mobile,corrected_callbackTime_mobile,action_latency_us,callback_latency_us,phone_model,load
0,87277871,1648927293501643,1250,1648927380778264,0,DOWN,87268157,87271846,0,0.019064914,0.019064914,1648927293522605,1800,1648927380788962,1648927380792651,10698,14387,Samsung SM-A525M,none
1,87477860,1648927293501643,1250,1648927380978253,0,DOWN,87466824,87470251,1,0.019064914,0.010894237,1648927293522605,1800,1648927380987629,1648927380991056,9376,12803,Samsung SM-A525M,none
2,87676861,1648927293501643,1250,1648927381177254,0,DOWN,87667435,87670833,2,0.019064914,0.010894237,1648927293522605,1800,1648927381188240,1648927381191638,10986,14384,Samsung SM-A525M,none
3,87875859,1648927293501643,1250,1648927381376252,0,DOWN,87862515,87866161,3,0.019064914,0.010894237,1648927293522605,1800,1648927381383320,1648927381386966,7068,10714,Samsung SM-A525M,none
4,88074859,1648927293501643,1250,1648927381575252,0,DOWN,88063239,88066809,4,0.019064914,0.010894237,1648927293522605,1800,1648927381584044,1648927381587614,8792,12362,Samsung SM-A525M,none
5,88273861,1648927293501643,1250,1648927381774254,0,DOWN,88263902,88266183,5,0.019064914,0.010894237,1648927293522605,1800,1648927381784707,1648927381786988,10453,12734,Samsung SM-A525M,none
6,88472859,1648927293501643,1250,1648927381973252,0,DOWN,88459123,88462448,6,0.019064914,0.019064914,1648927293522605,1800,1648927381979928,1648927381983253,6676,10001,Samsung SM-A525M,none
7,88671859,1648927293501643,1250,1648927382172252,0,DOWN,88659796,88663230,7,0.019064914,0.010894237,1648927293522605,1800,1648927382180601,1648927382184035,8349,11783,Samsung SM-A525M,none
8,88870861,1648927293501643,1250,1648927382371254,0,DOWN,88860494,88863783,8,0.019064914,0.019064914,1648927293522605,1800,1648927382381299,1648927382384588,10045,13334,Samsung SM-A525M,none
9,89069864,1648927293501643,1250,1648927382570257,0,DOWN,89055525,89059025,9,0.010894237,0.010894237,1648927293522605,1800,1648927382576330,1648927382579830,6073,9573,Samsung SM-A525M,none
10,89268859,1648927293501643,1250,1648927382769252,0,DOWN,89256136,89258345,10,0.019064914,0.019064914,1648927293522605,1800,1648927382776941,1648927382779150,7689,9898,Samsung SM-A525M,none
11,89467861,1648927293501643,1250,1648927382968254,0,DOWN,89456903,89460246,11,0.019064914,0.019064914,1648927293522605,1800,1648927382977708,1648927382981051,9454,12797,Samsung SM-A525M,none
