index_fixture,timestamp_fixture,t0_us_fixture,offset_us_fixture,corrected_timestamp_fixture,action_mobile,actionName_mobile,actionTime_mobile,callbackTime_mobile,index_mobile,touchMajor_mobile,touchMinor_mobile,t0_us_mobile,offset_us_mobile,corrected_actionTime_mobile,corrected_callbackTime_mobile,action_latency_us,callback_latency_us,phone_model,load
0,63560012,1647118202177690,1503,1647118265736199,0,DOWN,63554593,63561506,0,0,0,1647118202199692,522,1647118265753763,1647118265760676,17564,24477,Google Pixel 5a,none
1,64064000,1647118202177690,1503,1647118266240187,0,DOWN,64052208,64060279,1,0,0,1647118202199692,522,1647118266251378,1647118266259449,11191,19262,Google Pixel 5a,none
2,64567002,1647118202177690,1503,1647118266743189,0,DOWN,64553787,64562477,2,0,0,1647118202199692,522,1647118266752957,1647118266761647,9768,18458,Google Pixel 5a,none
3,65070000,1647118202177690,1503,1647118267246187,0,DOWN,65081040,65089072,3,0,0,1647118202199692,522,1647118267280210,1647118267288242,34023,42055,Google Pixel 5a,none
4,65573000,1647118202177690,1503,1647118267749187,0,DOWN,65582555,65589142,4,0,0,1647118202199692,522,1647118267781725,1647118267788312,32538,39125,Google Pixel 5a,none
5,66076002,1647118202177690,1503,1647118268252189,0,DOWN,66087059,66094359,5,0,0,1647118202199692,522,1647118268286229,1647118268293529,34040,41340,Google Pixel 5a,none
6,66579000,1647118202177690,1503,1647118268755187,0,DOWN,66589822,66596957,6,0,0,1647118202199692,522,1647118268788992,1647118268796127,33805,40940,Google Pixel 5a,none
7,67082002,1647118202177690,1503,1647118269258189,0,DOWN,67065336,67073239,7,0,0,1647118202199692,522,1647118269264506,1647118269272409,6317,14220,Google Pixel 5a,none
8,67585000,1647118202177690,1503,1647118269761187,0,DOWN,67572591,67578195,8,0,0,1647118202199692,522,1647118269771761,1647118269777365,10574,16178,Google Pixel 5a,none
9,68088000,1647118202177690,1503,1647118270264187,0,DOWN,68075715,68083019,9,0,0,1647118202199692,522,1647118270274885,1647118270282189,10698,18002,Google Pixel 5a,none
10,68591002,1647118202177690,1503,1647118270767189,0,DOWN,68578127,68583400,10,0,0,1647118202199692,522,1647118270777297,1647118270782570,10108,15381,Google Pixel 5a,none
11,69094000,1647118202177690,1503,1647118271270187,0,DOWN,69080844,69086105,11,0,0,1647118202199692,522,1647118271280014,1647118271285275,9827,15088,Google Pixel 5a,none
12,69597002,1647118202177690,1503,1647118271773189,0,DOWN,69583434,69589252,12,0,0,1647118202199692,522,1647118271782604,1647118271788422,9415,15233,Google Pixel 5a,none
13,70100000,1647118202177690,1503,1647118272276187,0,DOWN,70112997,70118236,13,0,0,1647118202199692,522,1647118272312167,1647118272317406,35980,41219,Google Pixel 5a,none
14,70603003,1647118202177690,1503,1647118272779190,0,DOWN,70589912,70598007,14,0,0,1647118202199692,522,1647118272789082,1647118272797177,9892,17987,Google Pixel 5a,none
15,71106000,1647118202177690,1503,1647118273282187,0,DOWN,71092128,71099955,15,0,0,1647118202199692,522,1647118273291298,1647118273299125,9111,16938,Google Pixel 5a,none
16,71609000,1647118202177690,1503,1647118273785187,0,DOWN,71593489,71601048,16,0,0,1647118202199692,522,1647118273792659,1647118273800218,7472,15031,Google Pixel 5a,none
17,72112002,1647118202177690,1503,1647118274288189,0,DOWN,72096731,72103777,17,0,0,1647118202199692,522,1647118274295901,1647118274302947,7712,14758,Google Pixel 5a,none
18,72615000,1647118202177690,1503,1647118274791187,0,DOWN,72599222,72606699,18,0,0,1647118202199692,522,1647118274798392,1647118274805869,7205,14682,Google Pixel 5a,none
19,73118002,1647118202177690,1503,1647118275294189,0,DOWN,73127728,73135472,19,0,0,1647118202199692,522,1647118275326898,1647118275334642,32709,40453,Google Pixel 5a,none
20,73621000,1647118202177690,1503,1647118275797187,0,DOWN,73609356,73617831,20,0,0,1647118202199692,522,1647118275808526,1647118275817001,11339,19814,Google Pixel 5a,none
21,74124000,1647118202177690,1503,1647118276300187,0,DOWN,74111890,74120224,21,0,0,1647118202199692,522,1647118276311060,1647118276319394,10873,19207,Google Pixel 5a,none
22,74627002,1647118202177690,1503,1647118276803189,0,DOWN,74614076,74621923,22,0,0,1647118202199692,522,1647118276813246,1647118276821093,10057,17904,Google Pixel 5a,none
23,75130000,1647118202177690,1503,1647118277306187,0,DOWN,75143084,75150359,23,0,0,1647118202199692,522,1647118277342254,1647118277349529,36067,43342,Google Pixel 5a,none
24,75633002,1647118202177690,1503,1647118277809189,0,DOWN,75615576,75620884,24,0,0,1647118202199692,522,1647118277814746,1647118277820054,5557,10865,Google Pixel 5a,none
