index_fixture,timestamp_fixture,t0_us_fixture,offset_us_fixture,corrected_timestamp_fixture,action_mobile,actionName_mobile,actionTime_mobile,callbackTime_mobile,index_mobile,touchMajor_mobile,touchMinor_mobile,t0_us_mobile,offset_us_mobile,corrected_actionTime_mobile,corrected_callbackTime_mobile,action_latency_us,callback_latency_us,phone_model,load
0,120407531,1631227081838153,1293,1631227202244391,0,ACTION_DOWN,120348662,120350174,0,51.295166015625,51.295166015625,1631227081933708,2544,1631227202279826,1631227202281338,35435,36947,iPhone9_1,none
1,121405519,1631227081838153,1293,1631227203242379,0,ACTION_DOWN,121333363,121334747,1,51.295166015625,51.295166015625,1631227081933708,2544,1631227203264527,1631227203265911,22148,23532,iPhone9_1,none
2,122402519,1631227081838153,1293,1631227204239379,0,ACTION_DOWN,122316666,122318093,2,51.295166015625,51.295166015625,1631227081933708,2544,1631227204247830,1631227204249257,8451,9878,iPhone9_1,none
3,123399519,1631227081838153,1293,1631227205236379,0,ACTION_DOWN,123316755,123318164,3,51.295166015625,51.295166015625,1631227081933708,2544,1631227205247919,1631227205249328,11540,12949,iPhone9_1,none
4,124396520,1631227081838153,1293,1631227206233380,0,ACTION_DOWN,124316820,124318240,4,51.295166015625,51.295166015625,1631227081933708,2544,1631227206247984,1631227206249404,14604,16024,iPhone9_1,none
5,125393521,1631227081838153,1293,1631227207230381,0,ACTION_DOWN,125316905,125318426,5,51.295166015625,51.295166015625,1631227081933708,2544,1631227207248069,1631227207249590,17688,19209,iPhone9_1,none
6,126390522,1631227081838153,1293,1631227208227382,0,ACTION_DOWN,126317046,126318505,6,51.295166015625,51.295166015625,1631227081933708,2544,1631227208248210,1631227208249669,20828,22287,iPhone9_1,none
7,127387519,1631227081838153,1293,1631227209224379,0,ACTION_DOWN,127300351,127301791,7,51.295166015625,51.295166015625,1631227081933708,2544,1631227209231515,1631227209232955,7136,8576,iPhone9_1,none
8,128384519,1631227081838153,1293,1631227210221379,0,ACTION_DOWN,128300416,128301860,8,51.295166015625,51.295166015625,1631227081933708,2544,1631227210231580,1631227210233024,10201,11645,iPhone9_1,none
9,129381519,1631227081838153,1293,1631227211218379,0,ACTION_DOWN,129300582,129301850,9,51.295166015625,51.295166015625,1631227081933708,2544,1631227211231746,1631227211233014,13367,14635,iPhone9_1,none
10,130378519,1631227081838153,1293,1631227212215379,0,ACTION_DOWN,130300612,130302107,10,51.295166015625,51.295166015625,1631227081933708,2544,1631227212231776,1631227212233271,16397,17892,iPhone9_1,none
11,131375520,1631227081838153,1293,1631227213212380,0,ACTION_DOWN,131300759,131302202,11,51.295166015625,51.295166015625,1631227081933708,2544,1631227213231923,1631227213233366,19543,20986,iPhone9_1,none
12,132372521,1631227081838153,1293,1631227214209381,0,ACTION_DOWN,132300885,132302320,12,51.295166015625,51.295166015625,1631227081933708,2544,1631227214232049,1631227214233484,22668,24103,iPhone9_1,none
13,133369521,1631227081838153,1293,1631227215206381,0,ACTION_DOWN,133284023,133285366,13,51.295166015625,51.295166015625,1631227081933708,2544,1631227215215187,1631227215216530,8806,10149,iPhone9_1,none
14,134366519,1631227081838153,1293,1631227216203379,0,ACTION_DOWN,134284234,134285774,14,51.295166015625,51.295166015625,1631227081933708,2544,1631227216215398,1631227216216938,12019,13559,iPhone9_1,none
15,135363519,1631227081838153,1293,1631227217200379,0,ACTION_DOWN,135284218,135285724,15,51.295166015625,51.295166015625,1631227081933708,2544,1631227217215382,1631227217216888,15003,16509,iPhone9_1,none
16,136360519,1631227081838153,1293,1631227218197379,0,ACTION_DOWN,136284362,136285865,16,51.295166015625,51.295166015625,1631227081933708,2544,1631227218215526,1631227218217029,18147,19650,iPhone9_1,none
17,137357519,1631227081838153,1293,1631227219194379,0,ACTION_DOWN,137284324,137285785,17,51.295166015625,51.295166015625,1631227081933708,2544,1631227219215488,1631227219216949,21109,22570,iPhone9_1,none
18,138354521,1631227081838153,1293,1631227220191381,0,ACTION_DOWN,138267705,138269149,18,51.295166015625,51.295166015625,1631227081933708,2544,1631227220198869,1631227220200313,7488,8932,iPhone9_1,none
19,139351521,1631227081838153,1293,1631227221188381,0,ACTION_DOWN,139267924,139269396,19,51.295166015625,51.295166015625,1631227081933708,2544,1631227221199088,1631227221200560,10707,12179,iPhone9_1,none
20,140348521,1631227081838153,1293,1631227222185381,0,ACTION_DOWN,140267947,140269429,20,51.295166015625,51.295166015625,1631227081933708,2544,1631227222199111,1631227222200593,13730,15212,iPhone9_1,none
21,141345519,1631227081838153,1293,1631227223182379,0,ACTION_DOWN,141267897,141269365,21,51.295166015625,51.295166015625,1631227081933708,2544,1631227223199061,1631227223200529,16682,18150,iPhone9_1,none
