index_fixture,timestamp_fixture,t0_us_fixture,offset_us_fixture,corrected_timestamp_fixture,action_mobile,actionName_mobile,actionTime_mobile,callbackTime_mobile,index_mobile,touchMajor_mobile,touchMinor_mobile,t0_us_mobile,offset_us_mobile,corrected_actionTime_mobile,corrected_callbackTime_mobile,action_latency_us,callback_latency_us,phone_model,load
0,63077283,1631219358557757,1220,1631219421633820,0,DOWN,63093521,63095752,0,0.024512032,0.024512032,1631219358557609,3315,1631219421647815,1631219421650046,13995,16226,Samsung SM-A325M,none
1,63581272,1631219358557757,1220,1631219422137809,0,DOWN,63599649,63601679,1,0.024512032,0.024512032,1631219358557609,3315,1631219422153943,1631219422155973,16134,18164,Samsung SM-A325M,none
2,64084270,1631219358557757,1220,1631219422640807,0,DOWN,64098635,64100020,2,0.024512032,0.024512032,1631219358557609,3315,1631219422652929,1631219422654314,12122,13507,Samsung SM-A325M,none
3,64587270,1631219358557757,1220,1631219423143807,0,DOWN,64605590,64607397,3,0.024512032,0.024512032,1631219358557609,3315,1631219423159884,1631219423161691,16077,17884,Samsung SM-A325M,none
4,65090272,1631219358557757,1220,1631219423646809,0,DOWN,65105860,65107454,4,0.024512032,0.024512032,1631219358557609,3315,1631219423660154,1631219423661748,13345,14939,Samsung SM-A325M,none
5,65593270,1631219358557757,1220,1631219424149807,0,DOWN,65611354,65613098,5,0.024512032,0.024512032,1631219358557609,3315,1631219424165648,1631219424167392,15841,17585,Samsung SM-A325M,none
6,66096272,1631219358557757,1220,1631219424652809,0,DOWN,66111460,66113343,6,0.024512032,0.024512032,1631219358557609,3315,1631219424665754,1631219424667637,12945,14828,Samsung SM-A325M,none
7,66599270,1631219358557757,1220,1631219425155807,0,DOWN,66616033,66617867,7,0.024512032,0.024512032,1631219358557609,3315,1631219425170327,1631219425172161,14520,16354,Samsung SM-A325M,none
8,67102273,1631219358557757,1220,1631219425658810,0,DOWN,67117264,67119119,8,0.024512032,0.024512032,1631219358557609,3315,1631219425671558,1631219425673413,12748,14603,Samsung SM-A325M,none
9,67605271,1631219358557757,1220,1631219426161808,0,DOWN,67622981,67624909,9,0.024512032,0.024512032,1631219358557609,3315,1631219426177275,1631219426179203,15467,17395,Samsung SM-A325M,none
10,68108270,1631219358557757,1220,1631219426664807,0,DOWN,68122451,68124490,10,0.024512032,0.024512032,1631219358557609,3315,1631219426676745,1631219426678784,11938,13977,Samsung SM-A325M,none
11,68611272,1631219358557757,1220,1631219427167809,0,DOWN,68628739,68630564,11,0.024512032,0.024512032,1631219358557609,3315,1631219427183033,1631219427184858,15224,17049,Samsung SM-A325M,none
12,69114270,1631219358557757,1220,1631219427670807,0,DOWN,69128840,69130546,12,0.024512032,0.024512032,1631219358557609,3315,1631219427683134,1631219427684840,12327,14033,Samsung SM-A325M,none
13,69617272,1631219358557757,1220,1631219428173809,0,DOWN,69633445,69634982,13,0.024512032,0.024512032,1631219358557609,3315,1631219428187739,1631219428189276,13930,15467,Samsung SM-A325M,none
14,70120270,1631219358557757,1220,1631219428676807,0,DOWN,70134917,70136826,14,0.024512032,0.024512032,1631219358557609,3315,1631219428689211,1631219428691120,12404,14313,Samsung SM-A325M,none
15,70623270,1631219358557757,1220,1631219429179807,0,DOWN,70640645,70642471,15,0.024512032,0.024512032,1631219358557609,3315,1631219429194939,1631219429196765,15132,16958,Samsung SM-A325M,none
16,71126272,1631219358557757,1220,1631219429682809,0,DOWN,71140919,71142719,16,0.024512032,0.024512032,1631219358557609,3315,1631219429695213,1631219429697013,12404,14204,Samsung SM-A325M,none
17,71629270,1631219358557757,1220,1631219430185807,0,DOWN,71646685,71648343,17,0.024512032,0.024512032,1631219358557609,3315,1631219430200979,1631219430202637,15172,16830,Samsung SM-A325M,none
18,72132272,1631219358557757,1220,1631219430688809,0,DOWN,72146665,72148597,18,0.024512032,0.024512032,1631219358557609,3315,1631219430700959,1631219430702891,12150,14082,Samsung SM-A325M,none
19,72635270,1631219358557757,1220,1631219431191807,0,DOWN,72652336,72654179,19,0.024512032,0.024512032,1631219358557609,3315,1631219431206630,1631219431208473,14823,16666,Samsung SM-A325M,none
