index_fixture,timestamp_fixture,t0_us_fixture,offset_us_fixture,corrected_timestamp_fixture,action_mobile,actionName_mobile,actionTime_mobile,callbackTime_mobile,index_mobile,touchMajor_mobile,touchMinor_mobile,t0_us_mobile,offset_us_mobile,corrected_actionTime_mobile,corrected_callbackTime_mobile,action_latency_us,callback_latency_us,phone_model,load
0,63250012,1631119546821948,1804,1631119610070156,0,DOWN,63275786,63278370,0,0.010866201,0.00814965,1631119546821787,3657,1631119610093916,1631119610096500,23760,26344,Samsung SM-A305G,none
1,63753997,1631119546821948,1804,1631119610574141,0,DOWN,63780790,63783165,1,0.010866201,0.00814965,1631119546821787,3657,1631119610598920,1631119610601295,24779,27154,Samsung SM-A305G,none
2,64256999,1631119546821948,1804,1631119611077143,0,DOWN,64276810,64280180,2,0.010866201,0.00814965,1631119546821787,3657,1631119611094940,1631119611098310,17797,21167,Samsung SM-A305G,none
3,64759997,1631119546821948,1804,1631119611580141,0,DOWN,64781782,64785070,3,0.010866201,0.00814965,1631119546821787,3657,1631119611599912,1631119611603200,19771,23059,Samsung SM-A305G,none
4,65263000,1631119546821948,1804,1631119612083144,0,DOWN,65286588,65289686,4,0.010866201,0.00814965,1631119546821787,3657,1631119612104718,1631119612107816,21574,24672,Samsung SM-A305G,none
5,65765998,1631119546821948,1804,1631119612586142,0,DOWN,65794245,65796909,5,0.010866201,0.00814965,1631119546821787,3657,1631119612612375,1631119612615039,26233,28897,Samsung SM-A305G,none
6,66268997,1631119546821948,1804,1631119613089141,0,DOWN,66295163,66298634,6,0.010866201,0.00814965,1631119546821787,3657,1631119613113293,1631119613116764,24152,27623,Samsung SM-A305G,none
7,66771999,1631119546821948,1804,1631119613592143,0,DOWN,66791758,66794938,7,0.010866201,0.00814965,1631119546821787,3657,1631119613609888,1631119613613068,17745,20925,Samsung SM-A305G,none
8,67274997,1631119546821948,1804,1631119614095141,0,DOWN,67296073,67299257,8,0.010866201,0.00814965,1631119546821787,3657,1631119614114203,1631119614117387,19062,22246,Samsung SM-A305G,none
9,67777999,1631119546821948,1804,1631119614598143,0,DOWN,67803155,67806187,9,0.010866201,0.00814965,1631119546821787,3657,1631119614621285,1631119614624317,23142,26174,Samsung SM-A305G,none
10,68280997,1631119546821948,1804,1631119615101141,0,DOWN,68307032,68310486,10,0.010866201,0.00814965,1631119546821787,3657,1631119615125162,1631119615128616,24021,27475,Samsung SM-A305G,none
11,68783997,1631119546821948,1804,1631119615604141,0,DOWN,68810107,68812822,11,0.010866201,0.00814965,1631119546821787,3657,1631119615628237,1631119615630952,24096,26811,Samsung SM-A305G,none
12,69286999,1631119546821948,1804,1631119616107143,0,DOWN,69305842,69307968,12,0.010866201,0.00814965,1631119546821787,3657,1631119616123972,1631119616126098,16829,18955,Samsung SM-A305G,none
13,69789997,1631119546821948,1804,1631119616610141,0,DOWN,69811191,69813646,13,0.010866201,0.00814965,1631119546821787,3657,1631119616629321,1631119616631776,19180,21635,Samsung SM-A305G,none
14,70292999,1631119546821948,1804,1631119617113143,0,DOWN,70315336,70318371,14,0.010866201,0.00814965,1631119546821787,3657,1631119617133466,1631119617136501,20323,23358,Samsung SM-A305G,none
15,70795997,1631119546821948,1804,1631119617616141,0,DOWN,70819867,70823252,15,0.010866201,0.00814965,1631119546821787,3657,1631119617637997,1631119617641382,21856,25241,Samsung SM-A305G,none
16,71298997,1631119546821948,1804,1631119618119141,0,DOWN,71324535,71327712,16,0.010866201,0.00814965,1631119546821787,3657,1631119618142665,1631119618145842,23524,26701,Samsung SM-A305G,none
17,71801998,1631119546821948,1804,1631119618622142,0,DOWN,71829137,71832205,17,0.010866201,0.00814965,1631119546821787,3657,1631119618647267,1631119618650335,25125,28193,Samsung SM-A305G,none
18,72304997,1631119546821948,1804,1631119619125141,0,DOWN,72325364,72328514,18,0.010866201,0.00814965,1631119546821787,3657,1631119619143494,1631119619146644,18353,21503,Samsung SM-A305G,none
19,72807999,1631119546821948,1804,1631119619628143,0,DOWN,72829887,72833250,19,0.010866201,0.00814965,1631119546821787,3657,1631119619648017,1631119619651380,19874,23237,Samsung SM-A305G,none
20,73310997,1631119546821948,1804,1631119620131141,0,DOWN,73335547,73339195,20,0.010866201,0.00814965,1631119546821787,3657,1631119620153677,1631119620157325,22536,26184,Samsung SM-A305G,none
